square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
3,"[0.2, 0.2]",None,0,0,0,0,0,18,18,18,,,,,,,,,0.2513888888888889,-0.3111111111111111,0,0.5680836999963503,49.85305020000669,None,49.85305020000669,50.85502780001843,50.83670400001574,51.8385020000278,None,1,49.85305020000669,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,19,19,19,,,,,,,,,0.25277777777777777,-0.3111111111111111,0,0.8215084999974351,51.85405210001045,None,51.85405210001045,52.85427290000371,52.83891730001778,53.83983010001248,None,1,51.85405210001045,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",1,0,0,0,0,0,20,20,20,,,,,,,,,0.24722222222222223,-0.32083333333333336,0,0.31944739999016747,53.854845400026534,None,53.854845400026534,54.85538920000545,54.839953600021545,None,None,0,53.854845400026534,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,21,21,21,,,,,,,,,0.24722222222222223,-0.32083333333333336,0,0.33405730000231415,55.84040510002524,None,55.84040510002524,56.840894700028,56.823136999999406,57.823380000016186,None,1,55.84040510002524,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,22,22,22,,,,,,,,,0.24305555555555555,-0.3277777777777778,0,0.0,57.841292200027965,None,57.841292200027965,58.84185080000316,58.82390040002065,59.82446720000007,None,1,57.841292200027965,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",1,0,0,0,0,0,23,23,23,,,,,,,,,0.24305555555555555,-0.3277777777777778,0,0.0,59.842173000011826,None,59.842173000011826,60.842709400021704,60.824914400000125,61.82545280002523,None,0,59.842173000011826,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,24,24,24,,,,,,,,,0.24722222222222223,-0.33194444444444443,0,1.5169970999995712,61.843244700023206,None,61.843244700023206,62.843617800012,62.82618350000121,63.82643110002391,None,1,61.843244700023206,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,25,25,25,,,,,,,,,0.24722222222222223,-0.33194444444444443,0,0.0,63.84412330001942,None,63.84412330001942,64.84466970001813,64.82677410001634,65.82738740000059,None,1,63.84412330001942,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,26,26,26,,,,,,,,,0.24722222222222223,-0.33194444444444443,0,1.4333401000185404,65.84613060002448,None,65.84613060002448,66.86095600001863,66.82761000000755,67.82788789999904,None,1,65.84613060002448,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,27,27,27,,,,,,,,,0.24166666666666667,-0.3375,0,0.0,67.84609720000299,None,67.84609720000299,68.84757910002372,68.82864550000522,69.82907190002152,None,1,67.84609720000299,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,28,28,28,,,,,,,,,0.2388888888888889,-0.34305555555555556,0,0.6354250000149477,69.84695230002399,None,69.84695230002399,70.84785370001919,70.82968260001508,71.83278850000352,None,1,69.84695230002399,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,29,29,29,,,,,,,,,0.2388888888888889,-0.34305555555555556,0,1.3370365999871865,71.8460586000001,None,71.8460586000001,72.8488979000249,72.8305009000178,73.83102800001507,None,0,71.8460586000001,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,30,30,30,,,,,,,,,0.2388888888888889,-0.34305555555555556,0,1.7345691999944393,73.84917830000632,None,73.84917830000632,74.84963840001728,74.83138670001063,75.8319425000227,None,1,73.84917830000632,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,31,31,31,,,,,,,,,0.225,-0.35,1,1.9066785000031814,75.84972910000943,None,75.84972910000943,76.85041740001179,76.83226380002452,77.83292320001055,1,0,75.84972910000943,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,32,32,32,,,,,,,,,0.2152777777777778,-0.35694444444444445,0,0.0,77.8516088000033,None,77.8516088000033,78.86656720002065,78.8333725000266,79.83357500002603,None,0,77.8516088000033,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,33,33,33,,,,,,,,,0.2152777777777778,-0.35694444444444445,0,0.0499180999759119,79.85152390002622,None,79.85152390002622,80.85260640000342,80.83444980002241,81.83449550002115,None,1,79.85152390002622,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,34,34,34,,,,,,,,,0.2152777777777778,-0.35694444444444445,0,0.2531877000001259,81.85242680000374,None,81.85242680000374,82.85310030000983,82.83519000001252,83.83578300001682,None,1,81.85242680000374,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,35,35,35,,,,,,,,,0.20972222222222223,-0.3638888888888889,0,0.21631849999539554,83.85340120000183,None,83.85340120000183,84.85383110001567,84.83611830000882,85.83646950000548,None,1,83.85340120000183,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,36,36,36,,,,,,,,,0.20833333333333334,-0.3638888888888889,0,0.26777489998494275,85.85451170001761,None,85.85451170001761,86.85481990000699,86.8369261000189,87.83722610000405,None,1,85.85451170001761,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,37,37,37,,,,,,,,,0.20416666666666666,-0.36527777777777776,0,0.23408589998143725,87.85537970002042,None,87.85537970002042,88.85581350000575,88.83811110001989,None,None,1,87.85537970002042,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",1,0,0,0,0,0,38,38,38,,,,,,,,,0.19722222222222222,-0.38055555555555554,0,0.21883889997843653,89.83849240001291,None,89.83849240001291,90.83908230002271,90.82340030002524,91.82386580001912,None,0,89.83849240001291,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,39,39,39,,,,,,,,,0.1,-0.44027777777777777,0,0.43414229998597875,91.83933980000438,None,91.83933980000438,92.83885780000128,92.82250420001219,93.82381330002681,None,1,91.83933980000438,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,40,40,40,,,,,,,,,0.07361111111111111,-0.4486111111111111,0,0.46746740001253784,93.84157810002216,None,93.84157810002216,94.84205610002391,94.82405970001128,95.82471780001651,None,1,93.84157810002216,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",1,0,0,0,0,0,41,41,41,,,,,,,,,0.06944444444444445,-0.4486111111111111,0,0.30123189999721944,95.84242960001575,None,95.84242960001575,96.84316790002049,96.8250578000152,97.8252860000066,None,0,95.84242960001575,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
1,"[-0.2, 0.2]",None,0,0,0,0,0,42,42,42,,,,,,,,,0.06944444444444445,-0.4486111111111111,0,0.23722839998663403,97.84337850002339,None,97.84337850002339,98.84378840000136,98.82601410002098,99.82644050000818,None,1,97.84337850002339,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,43,43,43,,,,,,,,,0.0625,-0.4486111111111111,0,0.26791429999866523,99.84427739999956,None,99.84427739999956,100.84479040000588,100.82682070002193,101.82731860000058,None,1,99.84427739999956,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,44,44,44,,,,,,,,,0.059722222222222225,-0.45,0,0.4039879000047222,101.84521420000237,None,101.84521420000237,102.84565310002654,102.82794230000582,103.8283162000007,None,1,101.84521420000237,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
8,"[0, -0.2]",None,0,0,0,0,0,45,45,45,,,,,,,,,0.05555555555555555,-0.4513888888888889,0,0.2675804999889806,103.84631700001773,None,103.84631700001773,104.84710199999972,104.82884160001413,105.82923370000208,None,1,103.84631700001773,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,46,46,46,,,,,,,,,0.05416666666666667,-0.4513888888888889,0,0.43450899998424575,105.84780700001284,None,105.84780700001284,106.86313130002236,106.82979130002786,107.83013110002503,None,1,105.84780700001284,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,47,47,47,,,,,,,,,0.05,-0.45416666666666666,0,0.41492470001685433,107.84944050002377,None,107.84944050002377,108.86451500002295,108.83064620001824,109.83102979999967,None,1,107.84944050002377,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,48,48,48,,,,,,,,,0.05,-0.45416666666666666,0,0.4350084000034258,109.84945140001946,None,109.84945140001946,110.86506480001844,110.83144880001782,111.8322509000136,None,0,109.84945140001946,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,49,49,49,,,,,,,,,0.04722222222222222,-0.45694444444444443,0,0.40455499998643063,111.85092850000365,None,111.85092850000365,112.86600760000874,112.83233880001353,113.8330941000022,None,1,111.85092850000365,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,50,50,50,,,,,,,,,0.04583333333333333,-0.45694444444444443,0,0.365856199990958,113.85113020002609,None,113.85113020002609,114.85144150000997,114.83385920000728,115.83363630002714,None,1,113.85113020002609,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",1,0,0,0,0,0,51,51,51,,,,,,,,,0.044444444444444446,-0.4597222222222222,0,0.51647299999604,115.85178200001246,None,115.85178200001246,116.85312060001888,116.83441020001192,117.83480960002635,None,0,115.85178200001246,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
1,"[-0.2, 0.2]",None,0,0,0,0,0,52,52,52,,,,,,,,,0.04027777777777778,-0.4625,0,0.3038710999826435,117.85263660000055,None,117.85263660000055,118.85313800000586,118.83527020001202,119.83615870002541,None,1,117.85263660000055,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,53,53,53,,,,,,,,,0.0375,-0.4652777777777778,0,0.3162470000097528,119.85359750001226,None,119.85359750001226,120.85419330000877,120.83641430002172,121.83663240002352,None,1,119.85359750001226,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,54,54,54,,,,,,,,,0.0375,-0.4652777777777778,0,0.4009244999906514,121.85459230002016,None,121.85459230002016,122.855006400001,122.83711750002112,123.83768799999962,None,1,121.85459230002016,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,55,55,55,,,,,,,,,0.034722222222222224,-0.4666666666666667,0,0.6154979000275489,123.85552900002222,None,123.85552900002222,124.85589180001989,124.83829370001331,None,None,1,123.85552900002222,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",1,0,0,0,0,0,56,56,56,,,,,,,,,0.03333333333333333,-0.46805555555555556,0,0.45206909999251366,125.8385038000124,None,125.8385038000124,126.83910730000935,126.82354920002399,127.82402450000518,None,0,125.8385038000124,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,57,57,57,,,,,,,,,0.029166666666666667,-0.4791666666666667,0,0.2677855000074487,127.83941179999965,None,127.83941179999965,128.8399770000251,128.82458110002335,129.82499300001655,None,1,127.83941179999965,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,58,58,58,,,,,,,,,0.029166666666666667,-0.4791666666666667,0,0.18590000001131557,129.84050440002466,None,129.84050440002466,130.84071090002544,130.8254643000255,131.82592310002656,None,1,129.84050440002466,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,59,59,59,,,,,,,,,0.029166666666666667,-0.49027777777777776,0,0.2516124999965541,131.8417935000034,None,131.8417935000034,132.84198280001874,132.82644830000936,133.82728350002435,None,1,131.8417935000034,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,60,60,60,,,,,,,,,0.029166666666666667,-0.49027777777777776,0,0.134067100007087,133.84237740002573,None,133.84237740002573,134.84299680002732,134.82737640000414,135.82802080002148,None,1,133.84237740002573,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,61,61,61,,,,,,,,,0.029166666666666667,-0.4888888888888889,0,0.2185804999899119,135.84326630001306,None,135.84326630001306,136.8435970999999,136.82829970002058,137.82873259999906,None,1,135.84326630001306,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,62,62,62,,,,,,,,,0.029166666666666667,-0.4888888888888889,0,0.06758650002302602,137.8442028000136,None,137.8442028000136,138.8448638000118,138.8296745000116,None,None,1,137.8442028000136,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,63,63,63,,,,,,,,,0.02638888888888889,-0.4888888888888889,0,0.2229939000098966,139.84530559999985,None,139.84530559999985,140.84591830000863,140.83104040002218,None,None,1,139.84530559999985,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,64,64,64,,,,,,,,,0.02638888888888889,-0.4888888888888889,0,0.2864920999854803,141.84588860001531,None,141.84588860001531,142.8466071000148,142.83139520001714,143.83289290001267,None,1,141.84588860001531,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",1,0,0,0,0,0,65,65,65,,,,,,,,,0.02638888888888889,-0.4888888888888889,0,0.6342463999753818,143.84713980002562,None,143.84713980002562,144.84761240001535,144.83296360002714,145.8313327000069,None,0,143.84713980002562,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,66,66,66,,,,,,,,,0.02638888888888889,-0.4888888888888889,0,0.2987816999957431,145.85018440001295,None,145.85018440001295,146.84868900000583,146.83303750000778,147.8334550000145,None,1,145.85018440001295,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
1,"[-0.2, 0.2]",None,0,0,0,0,0,67,67,67,,,,,,,,,0.025,-0.4888888888888889,0,0.3714260999986436,147.84907470000326,None,147.84907470000326,148.84957300001406,148.83416399999987,149.8343647000147,None,1,147.84907470000326,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,68,68,68,,,,,,,,,0.025,-0.4888888888888889,0,0.25263030000496656,149.84968980000122,None,149.84968980000122,150.85020400001667,150.83472500002244,151.83542800002033,None,1,149.84968980000122,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,69,69,69,,,,,,,,,0.022222222222222223,-0.49027777777777776,0,0.23431870000786148,151.85082910000347,None,151.85082910000347,152.85104110001703,152.83674590001465,None,None,1,151.85082910000347,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",1,0,0,0,0,0,70,70,70,,,,,,,,,0.022222222222222223,-0.49166666666666664,0,0.21880060000694357,153.85156700000516,None,153.85156700000516,154.85244470002363,154.8367075000133,155.8371359000157,None,0,153.85156700000516,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,71,71,71,,,,,,,,,0.022222222222222223,-0.49166666666666664,0,0.21736179999425076,155.85226580000017,None,155.85226580000017,156.85308550001355,156.83772500001942,157.83808810001938,None,1,155.85226580000017,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,72,72,72,,,,,,,,,0.019444444444444445,-0.49722222222222223,0,0.33403379999799654,157.85377810001955,None,157.85377810001955,158.85407970001688,158.83854720002273,159.8400329000142,None,1,157.85377810001955,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,73,73,73,,,,,,,,,0.019444444444444445,-0.49722222222222223,0,0.15249810001114383,159.8546155000222,None,159.8546155000222,160.85486260001198,160.83949740001117,161.8400986000197,None,0,159.8546155000222,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
8,"[0, -0.2]",None,0,0,0,0,0,74,74,74,,,,,,,,,0.019444444444444445,-0.49722222222222223,0,0.10358900000574067,161.85516750000534,None,161.85516750000534,162.85592370000086,162.84034340002108,None,None,1,161.85516750000534,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,75,75,75,,,,,,,,,0.018055555555555554,-0.4986111111111111,0,0.01864739999291487,163.84102750002057,None,163.84102750002057,164.84132410000893,164.82367430001614,165.82394180001575,None,1,163.84102750002057,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,76,76,76,,,,,,,,,0.018055555555555554,-0.4986111111111111,0,0.08289760001935065,165.84189640000113,None,165.84189640000113,166.84145140001783,166.82590700002038,167.82483310002135,None,1,165.84189640000113,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
1,"[-0.2, 0.2]",None,0,0,0,0,0,77,77,77,,,,,,,,,0.016666666666666666,-0.5027777777777778,0,0.01653629998327233,167.8426873999997,None,167.8426873999997,168.84328450000612,168.82546380002168,169.82597130001523,None,1,167.8426873999997,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
