square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
3,"[0.2, 0.2]",None,0,0,0,0,0,12,12,12,,,,,,,,,-0.2611111111111111,-0.1638888888888889,0,0.48437189997639507,57.52914929998224,None,57.52914929998224,58.52941220000503,58.51278409999213,59.513432799984,None,1,57.52914929998224,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",1,0,0,0,0,0,13,13,13,,,,,,,,,-0.26666666666666666,-0.16666666666666666,0,0.6846766000089701,59.529939799977,None,59.529939799977,60.53035559999989,60.51389259999269,61.514257899980294,None,0,59.529939799977,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
8,"[0, -0.2]",None,0,0,0,0,0,14,14,14,,,,,,,,,-0.2708333333333333,-0.16944444444444445,0,0.5009705999982543,61.53079779999098,None,61.53079779999098,62.53130499998224,62.51457929998287,63.51522509998176,None,1,61.53079779999098,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,15,15,15,,,,,,,,,-0.275,-0.17222222222222222,0,0.48749070000485517,63.53179929999169,None,63.53179929999169,64.53229489998193,64.51564359999611,65.5160324999888,None,1,63.53179929999169,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,16,16,16,,,,,,,,,-0.275,-0.17222222222222222,0,0.417657899990445,65.53273209999315,None,65.53273209999315,66.53329969997867,66.51649139999063,67.51708180000423,None,1,65.53273209999315,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
1,"[-0.2, 0.2]",None,0,0,0,0,0,17,17,17,,,,,,,,,-0.275,-0.17222222222222222,0,0.4840879999974277,67.5336546000035,None,67.5336546000035,68.53410379998968,68.51750679998077,69.5180207999947,None,1,67.5336546000035,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",None,0,0,0,0,0,18,18,18,,,,,,,,,-0.2763888888888889,-0.1736111111111111,0,0.5511610000103246,69.53468829998747,None,69.53468829998747,70.53509469999699,70.51896519999718,71.51890609998372,None,1,69.53468829998747,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,19,19,19,,,,,,,,,-0.28194444444444444,-0.17777777777777778,0,0.5679186999914236,71.53559409998707,None,71.53559409998707,72.5360578999971,72.5197208999889,73.5197733999812,None,1,71.53559409998707,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",1,0,0,0,0,0,20,20,20,,,,,,,,,-0.28194444444444444,-0.18055555555555555,0,0.5010566999844741,73.536492299987,None,73.536492299987,74.53688099997817,74.5202103999909,75.52073449999443,None,0,73.536492299987,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
4,"[-0.2, 0]",None,0,0,0,0,0,21,21,21,,,,,,,,,-0.28194444444444444,-0.18055555555555555,0,0.2178954999835696,75.53762729998562,None,75.53762729998562,76.53786729997955,76.52112170000328,None,None,1,75.53762729998562,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,22,22,22,,,,,,,,,-0.28194444444444444,-0.18055555555555555,0,0.3173530000203755,77.52163589998963,None,77.52163589998963,78.52245649998076,78.50575929999468,79.50598469999386,None,1,77.52163589998963,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
4,"[-0.2, 0]",1,0,0,0,0,0,23,23,23,,,,,,,,,-0.2777777777777778,-0.18333333333333332,0,0.28364300000248477,79.52286179998191,None,79.52286179998191,80.52308489999268,80.5066026999848,81.50753189998795,None,0,79.52286179998191,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
4,"[-0.2, 0]",None,0,0,0,0,0,24,24,24,,,,,,,,,-0.2777777777777778,-0.18333333333333332,0,0.3168639999930747,81.52397270000074,None,81.52397270000074,82.52397300000302,82.5073080000002,83.50792799997726,None,1,81.52397270000074,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,25,25,25,,,,,,,,,-0.2791666666666667,-0.13055555555555556,0,0.34987550001824275,83.52510219998658,None,83.52510219998658,84.52495160000399,84.50868319999427,85.5088676000014,None,1,83.52510219998658,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
2,"[0, 0.2]",None,0,0,0,0,0,26,26,26,,,,,,,,,-0.27361111111111114,-0.13055555555555556,0,0.33761250000679865,85.52552699999069,None,85.52552699999069,86.52618279997841,86.50935979999485,87.50980319999508,None,1,85.52552699999069,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",None,0,0,0,0,0,27,27,27,,,,,,,,,-0.27361111111111114,-0.13055555555555556,0,0.003987300005974248,87.52638659998775,None,87.52638659998775,88.52674179998576,88.51020049999352,89.51076089998242,None,1,87.52638659998775,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,28,28,28,,,,,,,,,-0.27361111111111114,-0.13472222222222222,0,0.48486050000065006,89.52730039999005,None,89.52730039999005,90.52804939998896,90.51119399999152,91.51150289998623,None,1,89.52730039999005,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",1,0,0,0,0,0,29,29,29,,,,,,,,,-0.27361111111111114,-0.14305555555555555,0,0.4370917000051122,91.5281876999943,None,91.5281876999943,92.52870279998751,92.51221519999672,93.51250179999624,None,0,91.5281876999943,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",None,0,0,0,0,0,30,30,30,,,,,,,,,-0.2763888888888889,-0.14722222222222223,0,0.4509179000160657,93.52921169999172,None,93.52921169999172,94.52976949998992,94.51294559999951,95.51353149997885,None,1,93.52921169999172,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,31,31,31,,,,,,,,,-0.2791666666666667,-0.15555555555555556,0,0.3184106000117026,95.53003850000096,None,95.53003850000096,96.53067089998513,96.51390150000225,97.51453529999708,None,1,95.53003850000096,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",1,0,0,0,0,0,32,32,32,,,,,,,,,-0.2791666666666667,-0.15555555555555556,0,0.3879379999998491,97.53104030000395,None,97.53104030000395,98.53166730000521,98.51475819997722,99.51572169997962,None,0,97.53104030000395,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
2,"[0, 0.2]",None,0,0,0,0,0,33,33,33,,,,,,,,,-0.2791666666666667,-0.15555555555555556,0,0.28460610000183806,99.53202089999104,None,99.53202089999104,100.5324165999773,100.51588039999478,101.51620399998501,None,1,99.53202089999104,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,34,34,34,,,,,,,,,-0.2791666666666667,-0.15555555555555556,0,0.2673539000097662,101.53287629998522,None,101.53287629998522,102.5334426999907,102.51715810000314,103.51724639997701,None,1,101.53287629998522,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
4,"[-0.2, 0]",None,0,0,0,0,0,35,35,35,,,,,,,,,-0.28055555555555556,-0.15833333333333333,0,0.30076010001357645,103.53386759999557,None,103.53386759999557,104.53432659999817,104.51780790000339,105.51835470000515,None,1,103.53386759999557,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
4,"[-0.2, 0]",None,0,0,0,0,0,36,36,36,,,,,,,,,-0.2833333333333333,-0.1625,0,0.38441290002083406,105.53500609999173,None,105.53500609999173,106.53530729998602,106.51862089999486,107.51906099999906,None,1,105.53500609999173,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,37,37,37,,,,,,,,,-0.2875,-0.16944444444444445,0,0.23406710001290776,107.53573529998539,None,107.53573529998539,108.53658139999607,108.51965959998779,109.52006509999046,None,1,107.53573529998539,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
4,"[-0.2, 0]",1,0,0,0,0,0,38,38,38,,,,,,,,,-0.28888888888888886,-0.16944444444444445,0,0.3014720000210218,109.53662759999861,None,109.53662759999861,110.53716330000316,110.52042869999423,111.52090709999902,None,0,109.53662759999861,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",None,0,0,0,0,0,39,39,39,,,,,,,,,-0.29583333333333334,-0.175,0,0.434044299996458,111.53763759997673,None,111.53763759997673,112.53809749998618,112.52170439998736,None,None,1,111.53763759997673,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,40,40,40,,,,,,,,,-0.29583333333333334,-0.1763888888888889,0,0.40481150001869537,113.52209079999011,None,113.52209079999011,114.52242789999582,114.50572029998875,115.5063004999829,None,1,113.52209079999011,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",1,0,0,0,0,0,41,41,41,,,,,,,,,-0.29583333333333334,-0.1763888888888889,0,0.38389330002246425,115.52318639997975,None,115.52318639997975,116.52333429999999,116.50665939997998,117.50745459998143,None,0,115.52318639997975,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
1,"[-0.2, 0.2]",None,0,0,0,0,0,42,42,42,,,,,,,,,-0.29583333333333334,-0.1763888888888889,0,0.28351109998766333,117.52439889998641,None,117.52439889998641,118.52431879998767,118.50758829998085,119.50805889998446,None,1,117.52439889998641,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,43,43,43,,,,,,,,,-0.29583333333333334,-0.1763888888888889,0,0.28430430000298657,119.524795299978,None,119.524795299978,120.52518689999124,120.50847139998223,121.50885759998346,None,1,119.524795299978,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,44,44,44,,,,,,,,,-0.29583333333333334,-0.17777777777777778,0,0.28375010000308976,121.52590169999166,None,121.52590169999166,122.52599349999218,122.50942170000053,123.51011449997895,None,1,121.52590169999166,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
8,"[0, -0.2]",None,0,0,0,0,0,45,45,45,,,,,,,,,-0.29583333333333334,-0.17777777777777778,0,0.26827259999117814,123.52678469999228,None,123.52678469999228,124.52704349998385,124.51055700000143,125.51119190000463,None,1,123.52678469999228,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",None,0,0,0,0,0,46,46,46,,,,,,,,,-0.3013888888888889,-0.18055555555555555,0,0.20053850000840612,125.52761599997757,None,125.52761599997757,126.528378899995,126.51143179999781,127.51162730000215,None,1,125.52761599997757,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",None,0,0,0,0,0,47,47,47,,,,,,,,,-0.3013888888888889,-0.18194444444444444,0,0.31810599999153055,127.52836679999018,None,127.52836679999018,128.52880509998067,128.51215939997928,129.51249739999184,None,1,127.52836679999018,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",1,0,0,0,0,0,48,48,48,,,,,,,,,-0.30277777777777776,-0.18333333333333332,0,0.26745139999547973,129.5292750999797,None,129.5292750999797,130.5296427999856,130.51302309997845,131.51362250000238,None,0,129.5292750999797,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,49,49,49,,,,,,,,,-0.30277777777777776,-0.18333333333333332,0,0.22060010000132024,131.53057929998613,None,131.53057929998613,132.53202579999925,132.51536309998482,133.51464499998838,None,1,131.53057929998613,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,50,50,50,,,,,,,,,-0.30694444444444446,-0.18472222222222223,0,0.40107419999549165,133.53181439999025,None,133.53181439999025,134.53242429997772,134.51552659997833,135.51647709999816,None,1,133.53181439999025,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",1,0,0,0,0,0,51,51,51,,,,,,,,,-0.30694444444444446,-0.18472222222222223,0,0.2704495000070892,135.53325559999212,None,135.53325559999212,136.5338991000026,136.51664769998752,137.51637470000423,None,0,135.53325559999212,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
1,"[-0.2, 0.2]",None,0,0,0,0,0,52,52,52,,,,,,,,,-0.30833333333333335,-0.18611111111111112,0,0.4012237999995705,137.53299929999048,None,137.53299929999048,138.5335616999946,138.51692840000032,139.5174141000025,None,1,137.53299929999048,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,53,53,53,,,,,,,,,-0.30972222222222223,-0.1875,0,0.40117300002020784,139.5339932999923,None,139.5339932999923,140.53450869998778,140.5179550999892,141.51832750000176,None,1,139.5339932999923,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,54,54,54,,,,,,,,,-0.3111111111111111,-0.18888888888888888,0,0.2841644999862183,141.53524870000547,None,141.53524870000547,142.53548130000127,142.51886379998177,143.5192371000012,None,1,141.53524870000547,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",None,0,0,0,0,0,55,55,55,,,,,,,,,-0.3111111111111111,-0.18888888888888888,0,0.4346277999866288,143.53591340000276,None,143.53591340000276,144.5364376999787,144.51983209999162,145.52023249998456,None,1,143.53591340000276,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",1,0,0,0,0,0,56,56,56,,,,,,,,,-0.3111111111111111,-0.18888888888888888,0,0.2339794000145048,145.5369354999857,None,145.5369354999857,146.53789569999208,146.5208844000008,147.52113099998678,None,0,145.5369354999857,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",None,0,0,0,0,0,57,57,57,,,,,,,,,-0.3138888888888889,-0.18888888888888888,0,0.2675885999924503,147.53776769997785,None,147.53776769997785,148.53832259998308,148.52171969998744,None,None,1,147.53776769997785,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
2,"[0, 0.2]",None,0,0,0,0,0,58,58,58,,,,,,,,,-0.31527777777777777,-0.19027777777777777,0,0.43785839999327436,149.52206639997894,None,149.52206639997894,150.52279600000475,150.50597489997745,151.50629229997867,None,1,149.52206639997894,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,59,59,59,,,,,,,,,-0.31805555555555554,-0.19583333333333333,0,0.6184750999964308,151.52303119999124,None,151.52303119999124,152.52362140000332,152.5068803000031,153.50734789998387,None,1,151.52303119999124,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,60,60,60,,,,,,,,,-0.31805555555555554,-0.19583333333333333,0,0.18401409999933094,153.52402389998315,None,153.52402389998315,154.52451619997737,154.50779239999247,155.5082760999794,None,1,153.52402389998315,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
2,"[0, 0.2]",None,0,0,0,0,0,61,61,61,,,,,,,,,-0.31805555555555554,-0.19583333333333333,0,0.3172934000031091,155.52507199998945,None,155.52507199998945,156.525364000001,156.5087562999979,157.50912609999068,None,1,155.52507199998945,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",None,0,0,0,0,0,62,62,62,,,,,,,,,-0.31805555555555554,-0.19583333333333333,0,0.45075340001494624,157.5258578999783,None,157.5258578999783,158.5262625000032,158.50955459999386,159.51007509999909,None,1,157.5258578999783,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,63,63,63,,,,,,,,,-0.31805555555555554,-0.19583333333333333,0,0.42094969999743626,159.52700629999163,None,159.52700629999163,160.52716869997676,160.5108004999929,161.51101980000385,None,1,159.52700629999163,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",None,0,0,0,0,0,64,64,64,,,,,,,,,-0.31805555555555554,-0.19583333333333333,0,0.35386119998293,161.52780909999274,None,161.52780909999274,162.52817949999007,162.5115053000045,163.51189739999245,None,1,161.52780909999274,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",1,0,0,0,0,0,65,65,65,,,,,,,,,-0.3111111111111111,-0.2,0,0.4842228000052273,163.5285589999985,None,163.5285589999985,164.52922409999883,164.5124455000041,165.5132547999965,None,0,163.5285589999985,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,66,66,66,,,,,,,,,-0.3111111111111111,-0.2,0,0.3175360999885015,165.52961860000505,None,165.52961860000505,166.52996299997903,166.51371450000443,167.51379779999843,None,1,165.52961860000505,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
1,"[-0.2, 0.2]",None,0,0,0,0,0,67,67,67,,,,,,,,,-0.3125,-0.2,0,0.4174891000147909,167.53050619998248,None,167.53050619998248,168.5309023000009,168.51427709998097,169.51493529998697,None,1,167.53050619998248,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",None,0,0,0,0,0,68,68,68,,,,,,,,,-0.3138888888888889,-0.2013888888888889,0,0.4514476000040304,169.53148479998345,None,169.53148479998345,170.53186839999398,170.5152689999959,171.51564409999992,None,1,169.53148479998345,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
7,"[-0.2, -0.2]",None,0,0,0,0,0,69,69,69,,,,,,,,,-0.31666666666666665,-0.20416666666666666,0,0.46742339999764226,171.53267419998883,None,171.53267419998883,172.5326708999928,172.51614199997857,173.5165589999815,None,1,171.53267419998883,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
5,"[0, 0]",1,0,0,0,0,0,70,70,70,,,,,,,,,-0.8555555555555555,-0.3,0,0.3839601999789011,173.53330949999508,None,173.53330949999508,174.53397869999753,174.51724129999639,175.52060570000322,None,0,173.53330949999508,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",None,0,0,0,0,0,71,71,71,,,,,,,,,-0.8555555555555555,-0.3,0,0.0,175.5367508000054,None,175.5367508000054,176.5391002999968,176.5213270999957,None,None,1,175.5367508000054,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
3,"[0.2, 0.2]",None,0,0,0,0,0,72,72,72,,,,,,,,,-0.8555555555555555,-0.3,0,0.0,177.53519110000343,None,177.53519110000343,178.53548649998265,178.51886129999184,179.5193478000001,None,1,177.53519110000343,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
6,"[0.2, 0]",1,0,0,0,0,0,73,73,73,,,,,,,,,-0.8555555555555555,-0.3,0,0.0,179.5360343999928,None,179.5360343999928,180.5364513999957,180.51983789997757,181.52032329997746,None,0,179.5360343999928,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
8,"[0, -0.2]",None,0,0,0,0,0,74,74,74,,,,,,,,,-0.8555555555555555,-0.3,0,0.0,181.53696749999654,None,181.53696749999654,182.54194899997674,182.52458219998516,None,None,1,181.53696749999654,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,75,75,75,,,,,,,,,-0.8555555555555555,-0.3,0,0.0,183.53841189999366,None,183.53841189999366,184.53848079999443,184.52178599999752,None,None,1,183.53841189999366,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
9,"[0.2, -0.2]",None,0,0,0,0,0,76,76,76,,,,,,,,,-0.8555555555555555,-0.3,0,0.0,185.52235769998515,None,185.52235769998515,186.52279009998892,186.50619799998822,187.50643879998825,None,1,185.52235769998515,None,99,m,99,r,MS,2021_Jun_03_1027,WASABI Nback,2020.2.10,59.75268364431806,
