RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,None,None,0,333.9646150000044,None,333.9646150000044,334.96478829998523,334.953514599998,None,0,0,333.9646150000044,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,None,None,0,335.96545909999986,None,335.96545909999986,336.9702593999973,336.9488130999962,337.9504928999813,0,1,335.96545909999986,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,None,None,0,337.96587210000143,None,337.96587210000143,338.9666224999819,338.94980440000654,339.9502427999978,0,1,337.96587210000143,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,None,None,0,339.96822619999875,None,339.96822619999875,340.9674477999797,340.95104749998427,341.9517669999914,0,1,339.96822619999875,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,None,None,0,341.972197199997,None,341.972197199997,342.98904459999176,342.95210450000013,None,0,0,341.972197199997,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,None,None,0,343.95338489999995,None,343.95338489999995,344.95727640000405,344.9359038999828,345.93639509999775,0,1,343.95338489999995,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,None,None,0,345.9536540999834,345.9536540999834,345.9536540999834,346.95415149998735,346.94102480000583,None,0,1,345.9536540999834,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,None,None,0,347.95796899998095,None,347.95796899998095,348.9711185999913,348.93908019998344,349.93955079998705,0,1,347.95796899998095,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,None,None,0,349.9555021999986,None,349.9555021999986,350.9554361999908,350.93929519999074,351.93958959999145,0,1,349.9555021999986,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,None,None,0,351.9558635999856,None,351.9558635999856,352.95750039999257,352.94366610000725,None,0,1,351.9558635999856,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,None,None,0,353.95732499999576,None,353.95732499999576,354.957877000008,354.9408540999866,355.94131870000274,0,0,353.95732499999576,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,None,None,0,355.958118599985,None,355.958118599985,356.95990689998143,356.9417848000012,357.9422631000052,0,1,355.958118599985,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,None,None,0,357.95961920000263,None,357.95961920000263,358.9595110999944,358.9426851999888,359.943492099992,0,1,357.95961920000263,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,None,None,0,359.96039039999596,None,359.96039039999596,360.9608800999995,360.9437517999904,361.94393879998825,0,0,359.96039039999596,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,None,None,0,361.96249929998885,None,361.96249929998885,362.96283849998144,362.94493569998303,363.9449168999854,0,1,361.96249929998885,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,None,None,0,363.96209670000826,None,363.96209670000826,364.9674958999967,364.94681069999933,365.9457773999893,0,1,363.96209670000826,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,None,None,0,365.9686045999988,None,365.9686045999988,366.98068529999,366.94619930000044,367.94699589998345,0,1,365.9686045999988,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,None,None,0,367.9645021999895,None,367.9645021999895,368.96467180000036,368.94739950000076,369.9481031000032,0,1,367.9645021999895,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,None,None,0,369.9647185000067,None,369.9647185000067,370.9649906999839,370.9518875000067,None,0,1,369.9647185000067,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,None,None,0,371.9676446999947,None,371.9676446999947,372.98228699999163,372.9489542999945,373.9498717999959,0,0,371.9676446999947,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,None,None,0,373.96612100000493,None,373.96612100000493,374.9666181000066,374.95087209998746,375.95430049998686,0,1,373.96612100000493,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,None,None,0,375.9674400000076,None,375.9674400000076,376.9717590000073,376.95142450000276,377.952312599984,0,1,375.9674400000076,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,None,None,0,377.9730711999873,None,377.9730711999873,378.96979360000114,378.95575279998593,None,0,0,377.9730711999873,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,None,None,0,379.954375900008,None,379.954375900008,380.9527168000059,380.93680229998427,381.936721200007,0,1,379.954375900008,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,None,None,0,381.96984350000275,None,381.96984350000275,382.9711214999843,382.9539062999829,None,0,1,381.96984350000275,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,None,None,0,383.95519229999627,None,383.95519229999627,384.95605859998614,384.93832929999917,385.9398755999864,0,1,383.95519229999627,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,None,None,0,385.95908279999276,None,385.95908279999276,386.95580060000066,386.94239449998713,None,0,1,385.95908279999276,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,None,None,0,387.9560633999936,None,387.9560633999936,388.9601602999901,388.94051220000256,389.9423315000022,0,1,387.9560633999936,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,None,None,0,389.95788360000006,None,389.95788360000006,390.95761529999436,390.9409573999874,None,0,1,389.95788360000006,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,None,None,0,391.99665509999613,None,391.99665509999613,393.0105903999938,392.960043900006,None,0,0,391.99665509999613,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,None,None,0,393.97721749998163,None,393.97721749998163,394.9768547999847,394.9597012999875,None,0,1,393.97721749998163,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,None,None,0,395.9614731000038,None,395.9614731000038,396.9769263000053,396.9435125000018,397.94432789998245,0,1,395.9614731000038,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,None,None,0,397.960871999996,None,397.960871999996,398.9611584999948,398.94464149998385,399.9449722999998,0,1,397.960871999996,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,None,None,0,399.9642458999879,None,399.9642458999879,400.97873179998714,400.9453017000051,401.94577990000835,0,0,399.9642458999879,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,None,None,0,401.96262400000705,None,401.96262400000705,402.96297299998696,402.9466078999976,403.94677889999,0,0,401.96262400000705,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,None,None,0,403.96343380000326,None,403.96343380000326,404.96391940000467,404.94723259998136,405.9475957999821,0,1,403.96343380000326,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,None,None,0,405.96437349999906,None,405.96437349999906,406.9647507999907,406.9481029000017,407.94976299998234,0,1,405.96437349999906,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,None,None,0,407.96605779998936,None,407.96605779998936,408.9658674999955,408.95003259999794,409.95258539999486,0,0,407.96605779998936,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,None,None,0,409.9691206999996,None,409.9691206999996,410.96838299999945,410.95169899999746,None,0,1,409.9691206999996,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,None,None,0,411.97011130000465,None,411.97011130000465,412.98480999999447,412.93784709999454,413.9524589999928,0,1,411.97011130000465,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,59,59,59,,,,,,,,,,,None,None,0,413.96924869998475,None,413.96924869998475,414.96951439999975,414.952578299999,415.9535676999949,0,1,413.96924869998475,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,60,60,60,,,,,,,,,,,None,None,0,415.9718437999836,None,415.9718437999836,416.971105500008,416.9558744999813,None,0,1,415.9718437999836,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,61,61,61,,,,,,,,,,,None,None,0,417.9534739999799,None,417.9534739999799,418.9546493999951,418.94001239998033,None,0,1,417.9534739999799,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,62,62,62,,,,,,,,,,,None,None,0,419.95457999999053,None,419.95457999999053,420.95517289999407,420.9391537999909,421.9398702000035,0,1,419.95457999999053,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,63,63,63,,,,,,,,,,,None,None,0,421.95621219999157,None,421.95621219999157,422.9561818999937,422.9400261999981,423.9404879999929,0,1,421.95621219999157,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,64,64,64,,,,,,,,,,,None,None,0,423.9564821999811,None,423.9564821999811,424.9572694999806,424.9430338999955,None,0,1,423.9564821999811,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,65,65,65,,,,,,,,,,,None,None,0,425.9585900999955,None,425.9585900999955,426.9606789999816,426.9422600999824,427.9430067999929,0,0,425.9585900999955,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,66,66,66,,,,,,,,,,,None,None,0,427.9596275000076,None,427.9596275000076,428.95911540000816,428.9433543999912,429.9431578000076,0,1,427.9596275000076,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,67,67,67,,,,,,,,,,,None,None,0,429.9596729000041,None,429.9596729000041,430.95973219998996,430.9428832999838,431.94372330000624,0,1,429.9596729000041,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,68,68,68,,,,,,,,,,,None,None,0,431.9612624000001,None,431.9612624000001,432.96108609999646,432.94454830000177,433.94459699999425,0,1,431.9612624000001,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,69,69,69,,,,,,,,,,,None,None,0,433.9616611999809,None,433.9616611999809,434.9618368000083,434.9453857000044,435.94544539999333,0,1,433.9616611999809,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,None,None,0,435.9633188000007,None,435.9633188000007,436.9637976999802,436.9459770999965,437.94729089998873,0,0,435.9633188000007,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,None,None,0,437.96317380000255,None,437.96317380000255,438.9641718000057,438.9471024000086,439.9476474999974,0,1,437.96317380000255,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,None,None,0,439.964055199991,None,439.964055199991,440.9646097999939,440.9490983999858,441.9480407999945,0,1,439.964055199991,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,None,None,0,441.96506069999305,None,441.96506069999305,442.9662723999936,442.95000280000386,None,0,0,441.96506069999305,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,None,None,0,443.96694779998506,None,443.96694779998506,444.96741230000043,444.9508600999834,445.9507689999882,0,1,443.96694779998506,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,None,None,0,445.96981479998794,None,445.96981479998794,446.98480020000716,446.9509901999845,447.9511205999879,0,1,445.96981479998794,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,76,76,76,,,,,,,,,,,None,None,0,447.9681289999862,None,447.9681289999862,448.9685572999879,448.95161779999034,449.95208739998634,0,1,447.9681289999862,None,,99,m,99,r,MS,2021_Jun_03_1202,WASABI Nback,2020.2.10,60.350248711161484,
