	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	159.01866330008488	1.9100503999507055	0.4011897000018507	0	1	Practice 0-back	3.3333333333333335	2584	2023-03-24_16h06.33.563	m	3
1	160.9636526000686	1.9536415999755263	0.22691869991831481	0	1	Practice 0-back	6.666666666666667	2584	2023-03-24_16h06.33.563	m	3
2	162.95521949999966	1.9700052998960018	0.2023995000636205	0	1	Practice 0-back	10.0	2584	2023-03-24_16h06.33.563	m	3
3	164.9536787000252	1.9726644000038505	0.1707157000200823	0	1	Practice 0-back	13.333333333333334	2584	2023-03-24_16h06.33.563	m	3
4	166.952695999993	1.9745110999792814	0.18804100004490465	0	1	Practice 0-back	16.666666666666668	2584	2023-03-24_16h06.33.563	m	3
5	168.9526135000633	1.9736780999228358	0.22097000002395362	0	1	Practice 0-back	20.0	2584	2023-03-24_16h06.33.563	m	3
6	170.95195730007254	1.9747287000063807	0.20509560010395944	0	1	Practice 0-back	23.333333333333332	2584	2023-03-24_16h06.33.563	m	3
7	172.95152460003737	1.9746384000172839	0.22334110003430396	0	1	Practice 0-back	26.666666666666668	2584	2023-03-24_16h06.33.563	m	3
8	174.954052300076	1.9697628000285476	0.31923849997110665	0	1	Practice 0-back	30.0	2584	2023-03-24_16h06.33.563	m	3
9	176.95044660009444	1.9759568999288604	0.3222693999996409	0	1	Practice 0-back	33.333333333333336	2584	2023-03-24_16h06.33.563	m	3
10	178.93825020000804	1.9830380999483168	0.23531380004715174	0	1	Practice 0-back	36.666666666666664	2584	2023-03-24_16h06.33.563	m	3
11	180.9410738000879	1.9774003999773413	0.21772680000867695	0	1	Practice 0-back	40.0	2584	2023-03-24_16h06.33.563	m	3
12	182.9501978000626	1.9749450001399964	0.22063469991553575	0	1	Practice 0-back	43.333333333333336	2584	2023-03-24_16h06.33.563	m	3
13	184.94940080004744	1.9758982000639662	0.20600639993790537	0	1	Practice 0-back	46.666666666666664	2584	2023-03-24_16h06.33.563	m	3
14	186.95018190005794	1.9737663001287729	0.3546076000202447	0	1	Practice 0-back	50.0	2584	2023-03-24_16h06.33.563	m	3
15	188.94925970002078	1.9757669001119211	0.27165850007440895	0	1	Practice 0-back	53.333333333333336	2584	2023-03-24_16h06.33.563	m	3
16	190.9391045999946	1.9788503998424858	0.1846159000415355	0	1	Practice 0-back	56.666666666666664	2584	2023-03-24_16h06.33.563	m	3
17	192.95632190001197	1.9601794000482187	0.16630449995864183	0	1	Practice 0-back	60.0	2584	2023-03-24_16h06.33.563	m	3
18	194.95249230007175	1.9672060000011697	0.23519260005559772	0	1	Practice 0-back	63.333333333333336	2584	2023-03-24_16h06.33.563	m	3
19	196.95019300002605	1.9711168000940233	0.2393707000883296	0	1	Practice 0-back	66.66666666666667	2584	2023-03-24_16h06.33.563	m	3
20	198.95510600006673	1.9614172000437975	0.265119899995625	0	1	Practice 0-back	70.0	2584	2023-03-24_16h06.33.563	m	3
21	200.93849620001856	1.9770921000745147	0.25067420001141727	0	1	Practice 0-back	73.33333333333333	2584	2023-03-24_16h06.33.563	m	3
22	202.94757290009875	1.9755479999585077	0.3881745000835508	0	1	Practice 0-back	76.66666666666667	2584	2023-03-24_16h06.33.563	m	3
23	204.94795060006436	1.9737457999726757	0.2221010000212118	0	1	Practice 0-back	80.0	2584	2023-03-24_16h06.33.563	m	3
24	206.947647800087	1.9739638000028208	0.27367180003784597	0	1	Practice 0-back	83.33333333333333	2584	2023-03-24_16h06.33.563	m	3
25	208.94719390000682	1.9743072000565007	0.18831860006321222	0	1	Practice 0-back	86.66666666666667	2584	2023-03-24_16h06.33.563	m	3
26	210.94038410007488	1.970705300103873	0.23068079992663115	0	1	Practice 0-back	90.0	2584	2023-03-24_16h06.33.563	m	3
27	212.95502290001605	1.9576285999501124	0.2791111000115052	0	1	Practice 0-back	93.33333333333333	2584	2023-03-24_16h06.33.563	m	3
28	214.9394556999905	1.9715877999551594	0.21491149999201298	0	1	Practice 0-back	96.66666666666667	2584	2023-03-24_16h06.33.563	m	3
29	216.9398278000299	1.9701525000855327	0.08040620002429932	0	1	Practice 0-back	100.0	2584	2023-03-24_16h06.33.563	m	3
