	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	432.874060800008	1.955428880013642			1	Practice 2-back	3.3333333333333335	2478	2022-11-12_16h27.09.873	F	02
1	434.8489014000079	1.972702519982704			1	Practice 2-back	6.666666666666667	2478	2022-11-12_16h27.09.873	F	02
2	436.84519510000246	1.979429019978852	0.7514051999896765	0	1	Practice 2-back	10.0	2478	2022-11-12_16h27.09.873	F	02
3	438.85139080000226	1.9666882199817337			0	Practice 2-back	10.0	2478	2022-11-12_16h27.09.873	F	02
4	440.8448913000029	1.97914851999667			0	Practice 2-back	10.0	2478	2022-11-12_16h27.09.873	F	02
5	442.84441340000194	1.9796002199873328	0.5185689999925671	2	1	Practice 2-back	13.333333333333334	2478	2022-11-12_16h27.09.873	F	02
6	444.85109890000604	1.982554740010528			0	Practice 2-back	13.333333333333334	2478	2022-11-12_16h27.09.873	F	02
7	446.84332250000443	1.9805863199871965			0	Practice 2-back	13.333333333333334	2478	2022-11-12_16h27.09.873	F	02
8	448.8482379000052	1.970487119993777	0.5633893000049284	0	1	Practice 2-back	16.666666666666668	2478	2022-11-12_16h27.09.873	F	02
9	450.85063120000996	1.9819281400123145			0	Practice 2-back	16.666666666666668	2478	2022-11-12_16h27.09.873	F	02
10	452.85031520000484	1.9820920400088653			0	Practice 2-back	16.666666666666668	2478	2022-11-12_16h27.09.873	F	02
11	454.84747420001077	1.9708956200047396	0.5128790000017034	0	1	Practice 2-back	20.0	2478	2022-11-12_16h27.09.873	F	02
12	456.84875340000144	1.9673332199890865			0	Practice 2-back	20.0	2478	2022-11-12_16h27.09.873	F	02
13	458.84279080000124	1.9790911199961556			0	Practice 2-back	20.0	2478	2022-11-12_16h27.09.873	F	02
14	460.84220710000955	1.979303219995927	0.5514758999925107	2	1	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
15	462.84440000000177	1.9750218199915253			0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
16	464.8505751000048	1.9789673400082393			0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
17	466.84660870001244	1.969706519987085	0.7786453000007896	0	0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
18	468.84684290000587	1.9681544199993368			0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
19	470.8499005000049	1.9783251399931032	0.7067972999939229	0	0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
20	472.83660960001	1.987706519998028			0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
21	474.8447937000019	1.9708187199867098			0	Practice 2-back	23.333333333333332	2478	2022-11-12_16h27.09.873	F	02
22	476.8472933000012	1.9824230400117813	1.2600508000032278	2	1	Practice 2-back	26.666666666666668	2478	2022-11-12_16h27.09.873	F	02
23	478.84019580000313	1.9793258199933916			0	Practice 2-back	26.666666666666668	2478	2022-11-12_16h27.09.873	F	02
24	480.8446971000085	1.9695028199930675			0	Practice 2-back	26.666666666666668	2478	2022-11-12_16h27.09.873	F	02
25	482.843944799999	1.9704466199909803	0.6123542000132147	2	1	Practice 2-back	30.0	2478	2022-11-12_16h27.09.873	F	02
26	484.84404090000317	1.970227319994592			0	Practice 2-back	30.0	2478	2022-11-12_16h27.09.873	F	02
27	486.84565550000116	1.9827735400176607			0	Practice 2-back	30.0	2478	2022-11-12_16h27.09.873	F	02
28	488.84613800000807	1.9812174399849027	0.5087743999902159	0	0	Practice 2-back	30.0	2478	2022-11-12_16h27.09.873	F	02
29	490.84163249999983	1.972989919988322			0	Practice 2-back	30.0	2478	2022-11-12_16h27.09.873	F	02
