	onset	duration	phase	condition
0	2400.9638138000155	-2382.980540882214	cue	Left Face
1	2402.4304196999874	-2384.447146782186	movement	Left Face
2	2418.980466600042	-2400.9919927899027	cue	Left Leg
3	2420.4638359000674	-2402.4753620899282	movement	Left Leg
4	2436.9643151999917	-2418.9525819299743	rest	Rest
5	2454.9974654000252	-2437.013738060021	cue	Right Face
6	2456.480834100046	-2438.497106760042	movement	Right Face
7	2473.031141299987	-2455.0418132201303	cue	Right Arm
8	2474.5142819000175	-2456.5249538201606	movement	Right Arm
9	2491.0813625999726	-2473.0873888201313	cue	Right Leg
10	2492.5644185000565	-2474.570444720215	movement	Right Leg
11	2509.064771400066	-2491.053918229998	rest	Rest
12	2527.1315976000624	-2509.141964020091	cue	Abdomen
13	2528.6147116000066	-2510.6250780200353	movement	Abdomen
14	2545.165120700025	-2527.171720920014	cue	Left Arm
15	2546.64821080002	-2528.654811020009	movement	Left Arm
16	2563.1487115999917	-2545.1379252299666	rest	Rest
17	2581.1986969000427	-2563.2054058200447	cue	Chest
18	2582.681854600087	-2564.688563520089	movement	Chest
19	2599.182252000086	-2581.171609329991	rest	Rest
20	2617.2490411000326	-2599.257741620182	cue	Abdomen
21	2618.7321320000337	-2600.740832520183	movement	Abdomen
22	2635.282304399996	-2617.2838448198745	cue	Chest
23	2636.765631300048	-2618.7671717199264	movement	Chest
24	2653.315746700042	-2635.3276745200856	cue	Right Leg
25	2654.7991031000856	-2636.8110309201293	movement	Right Leg
26	2671.299594399985	-2653.287958629895	rest	Rest
27	2689.333361200057	-2671.33718246012	cue	Right Face
28	2690.816086500068	-2672.819907760131	movement	Right Face
29	2707.366431200062	-2689.378894590074	cue	Left Leg
30	2708.849556399975	-2690.8620197899872	movement	Left Leg
31	2725.383239899995	-2707.388022160041	cue	Left Face
32	2726.866370300064	-2708.87115256011	movement	Left Face
33	2743.366855200031	-2725.3571839299984	rest	Rest
34	2761.4168933000183	-2743.4283251200104	cue	Left Arm
35	2762.9000109999906	-2744.9114428199828	movement	Left Arm
36	2779.4670749000506	-2761.473332220223	cue	Right Arm
37	2780.9501493000425	-2762.9564066202147	movement	Right Arm
38	2797.450198500068	-2779.4386592300143	rest	Rest
39	Condition Order: 	['Left Face', 'Left Leg', 'Rest', 'Right Face', 'Right Arm', 'Right Leg', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Chest', 'Right Leg', 'Rest', 'Right Face', 'Left Leg', 'Left Face', 'Rest', 'Left Arm', 'Right Arm', 'Rest']		
