	onset	duration	rt	response	correct	attempt	condition
0	1042.910073600011	1.9868460400030017			1.0	0.0	2back
1	1044.9100283000153	2.006010269979015			1.0	0.0	2back
2	1046.926781799877	2.0074932700954378	1.0171350999735296	0.0	1.0	0.0	2back
3	1048.9434746000916	2.007721669971943			0.0	0.0	2back
4	1050.9601553000975	2.0078561699483544	1.0570671998430043	2.0	1.0	0.0	2back
5	1052.9768316999543	2.0078393700532615	1.0670391998719424	0.0	0.0	0.0	2back
6	1054.9935220000334	2.0079183699563146	0.8836362001020461	2.0	1.0	0.0	2back
7	1057.0101916999556	2.007835569791496	0.983712200075388	0.0	0.0	0.0	2back
8	1059.0268776998855	2.007920270320028	0.9905634000897408	2.0	0.0	0.0	2back
9	1061.0434371999	2.0074346701148897	1.1236209000926465	2.0	1.0	0.0	2back
10	1063.0602543000132	2.0076952702365816	0.78369089984335	2.0	1.0	0.0	2back
11	1065.0769338998944	2.0074313702061772	0.7336497998330742	2.0	0.0	0.0	2back
12	1067.0936046999414	2.0077370698563755	1.1336919001769274	2.0	1.0	0.0	2back
13	1069.1102934000082	2.00785997021012	1.0336853000335395	2.0	1.0	0.0	2back
14	1071.126972099999	2.0072544703725725	0.7503277999348938	0.0	0.0	0.0	2back
15	1073.1436532998923	2.0079081701114774	0.7503576998133212	2.0	1.0	0.0	2back
16	1075.1603272000793	2.0075020701624453	0.7043663999065757	2.0	1.0	0.0	2back
17	1077.1770266999956	2.008086770074442	0.7836621999740601	2.0	1.0	0.0	2back
18	1079.1937003999483	2.0078962701372802	0.6336871997918934	0.0	1.0	0.0	2back
19	1081.210396999959	2.007832070114091	0.8169706000480801	2.0	1.0	0.0	2back
20	1083.2270736999344	2.00788417016156	0.8836697000078857	0.0	0.0	0.0	2back
21	1085.243816100061	2.0082214700523764	0.9002469000406563	2.0	0.0	0.0	2back
22	1087.26043080003	2.0077402701135725	1.0566646000370383	2.0	1.0	0.0	2back
23	1089.2771006000694	2.007602170109749	0.8336915001273155	2.0	1.0	0.0	2back
24	1091.293806700036	2.007723369868472	0.9836535002104938	2.0	1.0	0.0	2back
25	1093.310469900025	2.007770169992	0.9384037998970598	2.0	1.0	0.0	2back
26	1095.3271580999717	2.007807770045474	0.8046721001155674	0.0	1.0	0.0	2back
27	1097.3438397999853	2.007951969979331	0.9003395999316126	2.0	1.0	0.0	2back
28	1099.3605307999533	2.0080236699432135	0.972596500068903	2.0	1.0	0.0	2back
29	1101.3771937999409	2.008050770033151	0.9670154000632465	2.0	1.0	0.0	2back
30	score: 	73.33333333333333					
