	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	332.64401070028543	1.8784242887049913			1	Practice 2-back	3.3333333333333335	2579	2023-03-11_12h28.04.654	f	2
1	334.5477734003216	1.9715882204473019			1	Practice 2-back	6.666666666666667	2579	2023-03-11_12h28.04.654	f	2
2	336.548933301121	1.9686859212815762	0.3533767983317375	0	1	Practice 2-back	10.0	2579	2023-03-11_12h28.04.654	f	2
3	338.546747200191	1.971479119732976			0	Practice 2-back	10.0	2579	2023-03-11_12h28.04.654	f	2
4	340.5402474012226	1.9678139090538025			0	Practice 2-back	10.0	2579	2023-03-11_12h28.04.654	f	2
5	342.54338720068336	1.9770309198647738	0.7421746999025345	2	1	Practice 2-back	13.333333333333334	2579	2023-03-11_12h28.04.654	f	2
6	344.53977920114994	1.9678739104419947	0.4110000003129244	2	1	Practice 2-back	16.666666666666668	2579	2023-03-11_12h28.04.654	f	2
7	346.5426778998226	1.9789428189396858	0.7402563001960516	2	1	Practice 2-back	20.0	2579	2023-03-11_12h28.04.654	f	2
8	348.54425350017846	1.9753476213663816	0.7393334005028009	2	0	Practice 2-back	20.0	2579	2023-03-11_12h28.04.654	f	2
9	350.54250309988856	1.978101421147585	0.9573176000267267	2	1	Practice 2-back	23.333333333333332	2579	2023-03-11_12h28.04.654	f	2
10	352.54192310012877	1.9773427192121744	0.905798900872469	2	1	Practice 2-back	26.666666666666668	2579	2023-03-11_12h28.04.654	f	2
11	354.5432406999171	1.975904319435358	0.7231265995651484	0	1	Practice 2-back	30.0	2579	2023-03-11_12h28.04.654	f	2
12	356.5468695014715	1.9669122193008661	0.6686383001506329	2	1	Practice 2-back	33.333333333333336	2579	2023-03-11_12h28.04.654	f	2
13	358.5322844013572	1.9792441092431545	0.8183567002415657	2	1	Practice 2-back	36.666666666666664	2579	2023-03-11_12h28.04.654	f	2
14	360.5295462012291	1.983613409101963	0.5174776986241341	2	1	Practice 2-back	40.0	2579	2023-03-11_12h28.04.654	f	2
15	362.5419830009341	1.9761180207133293	0.6730135008692741	2	1	Practice 2-back	43.333333333333336	2579	2023-03-11_12h28.04.654	f	2
16	364.53339380025864	1.9760861117392778	0.7658719997853041	2	1	Practice 2-back	46.666666666666664	2579	2023-03-11_12h28.04.654	f	2
17	366.54251939989626	1.9738545212894678	0.6230477001518011	0	0	Practice 2-back	46.666666666666664	2579	2023-03-11_12h28.04.654	f	2
18	368.5348813999444	1.9715501088649035	0.7136174011975527	2	0	Practice 2-back	46.666666666666664	2579	2023-03-11_12h28.04.654	f	2
19	370.53976800106466	1.9781782198697329	0.7739198002964258	2	1	Practice 2-back	50.0	2579	2023-03-11_12h28.04.654	f	2
20	372.54218170046806	1.9730446189641953	0.6723113991320133	2	1	Practice 2-back	53.333333333333336	2579	2023-03-11_12h28.04.654	f	2
21	374.54187330044806	1.9734720177948475	0.7219652011990547	2	0	Practice 2-back	53.333333333333336	2579	2023-03-11_12h28.04.654	f	2
22	376.5428471006453	1.9696569219231606	0.9361432995647192	2	1	Practice 2-back	56.666666666666664	2579	2023-03-11_12h28.04.654	f	2
23	378.5497763007879	1.9567356202751398	0.993826000019908	0	0	Practice 2-back	56.666666666666664	2579	2023-03-11_12h28.04.654	f	2
24	380.5459991004318	1.9637553188949823	1.1648810002952814	2	1	Practice 2-back	60.0	2579	2023-03-11_12h28.04.654	f	2
25	382.546203000471	1.9615908190608025	0.6801841985434294	2	1	Practice 2-back	63.333333333333336	2579	2023-03-11_12h28.04.654	f	2
26	384.5448545012623	1.9644535202533007	0.7493917997926474	0	1	Practice 2-back	66.66666666666667	2579	2023-03-11_12h28.04.654	f	2
27	386.5471010003239	1.9594523217529058			0	Practice 2-back	66.66666666666667	2579	2023-03-11_12h28.04.654	f	2
28	388.54704650118947	1.9583059195429087	0.8453053012490273	0	0	Practice 2-back	66.66666666666667	2579	2023-03-11_12h28.04.654	f	2
29	390.5452377013862	1.9615587200969458			0	Practice 2-back	66.66666666666667	2579	2023-03-11_12h28.04.654	f	2
