	onset	duration	rt	response	correct	attempt	condition
0	315.45734719990287	1.9800995000405237			1.0	0.0	2back
1	317.4406805000035	2.004486500052735			1.0	0.0	2back
2	319.4572063999949	2.007478600135073	0.6507439999841154	0.0	1.0	0.0	2back
3	321.47401409992017	2.007668299949728	1.0670813000760972	2.0	1.0	0.0	2back
4	323.4907021999825	2.007466899929568	0.800394200021401	2.0	1.0	0.0	2back
5	325.50744680000935	2.007545000058599	0.6170058998977765	2.0	1.0	0.0	2back
6	327.52409449999686	2.0074722999706864	0.9003616999834776	0.0	0.0	0.0	2back
7	329.5407547999639	2.0072746000951156	0.750420399941504	2.0	1.0	0.0	2back
8	331.5574736999115	2.0076375000644475	0.9170421999879181	0.0	1.0	0.0	2back
9	333.57413660001475	2.0075456000631675	0.7003449999028817	2.0	1.0	0.0	2back
10	335.5908187999157	2.0074450001120567	0.6836925999959931	2.0	1.0	0.0	2back
11	337.60752859991044	2.007602100027725	0.6504278000211343	0.0	1.0	0.0	2back
12	339.6241994999582	2.0075814001029357	0.550342799979262	2.0	1.0	0.0	2back
13	341.64085999992676	2.007528500049375	0.6170409000478685	2.0	1.0	0.0	2back
14	343.6575798999984	2.007613499998115	0.45036649995017797	2.0	1.0	0.0	2back
15	345.67426090000663	2.0077750999480486	0.7003658999456093	2.0	1.0	0.0	2back
16	347.6909724000143	2.007550800102763	0.6669772999593988	2.0	1.0	0.0	2back
17	349.70763580000494	2.007470600074157	0.5336805999977514	2.0	1.0	0.0	2back
18	351.72429129993543	2.0077338999835774	0.7670559999532998	0.0	1.0	0.0	2back
19	353.7409924999811	2.0077142999507487	0.733778900001198	2.0	1.0	0.0	2back
20	355.7576326999115	2.0077334000961855	0.5670736999018118	2.0	1.0	0.0	2back
21	357.77431649994105	2.0044756000861526	0.7504373999545351	0.0	1.0	0.0	2back
22	359.791035000002	2.007350300089456	0.6670202999375761	2.0	1.0	0.0	2back
23	361.80775249993894	2.007849700166844	0.6170118999434635	0.0	0.0	0.0	2back
24	363.8244142999174	2.0075597000541165	0.7670051000313833	2.0	1.0	0.0	2back
25	365.8411031999858	2.007471900084056	0.6004589999793097	2.0	1.0	0.0	2back
26	367.85781909991056	2.007841099984944	0.467020699987188	0.0	1.0	0.0	2back
27	369.8744643999962	2.0075366001110524	0.6671079000225291	2.0	1.0	0.0	2back
28	371.89116040000226	2.0072565000737086	0.600337199983187	2.0	1.0	0.0	2back
29	373.90784389991313	2.007653500069864	0.6336930000688881	2.0	1.0	0.0	2back
30	score: 	93.33333333333333					
