bodySite,n,BodyCueInstructionsText.started_mean,BodyCueInstructionsText.started_raw,,,,BodyCueInstructionsText.started_std,BodySiteCue1.started_mean,BodySiteCue1.started_raw,,,,BodySiteCue1.started_std,BodySiteCue2.started_mean,BodySiteCue2.started_raw,,,,BodySiteCue2.started_std,BodySiteCue3.started_mean,BodySiteCue3.started_raw,,,,BodySiteCue3.started_std,BodySiteCue3.stopped_raw,,,,BodySiteCue4.started_mean,BodySiteCue4.started_raw,,,,BodySiteCue4.started_std,BodySiteCue4.stopped_raw,,,,BodySiteCue5.started_mean,BodySiteCue5.started_raw,,,,BodySiteCue5.started_std,BodySiteCue5.stopped_raw,,,,BodySiteCue6.started_mean,BodySiteCue6.started_raw,,,,BodySiteCue6.started_std,BodySiteCue6.stopped_raw,,,,BodySiteCue7.started_mean,BodySiteCue7.started_raw,,,,BodySiteCue7.started_std,BodySiteCue7.stopped_raw,,,,CalibrationText.started_mean,CalibrationText.started_raw,,,,CalibrationText.started_std,CalibrationText.stopped_raw,,,,ExperimenterConfirm.keys_raw,,,,ExperimenterConfirm.rt_mean,ExperimenterConfirm.rt_raw,,,,ExperimenterConfirm.rt_std,ExperimenterConfirm.started_mean,ExperimenterConfirm.started_raw,,,,ExperimenterConfirm.started_std,HeatSet.keys_raw,,,,HeatSet.rt_mean,HeatSet.rt_raw,,,,HeatSet.rt_std,HeatSet.started_mean,HeatSet.started_raw,,,,HeatSet.started_std,HeatSet.stopped_raw,,,,HeatSet.temperature_mean,HeatSet.temperature_raw,,,,HeatSet.temperature_std,HeatSettingText.started_mean,HeatSettingText.started_raw,,,,HeatSettingText.started_std,HeatSettingText.stopped_raw,,,,HeatStim.started_mean,HeatStim.started_raw,,,,HeatStim.started_std,IntensityRatingScale.response_mean,IntensityRatingScale.response_raw,,,,IntensityRatingScale.response_std,IntensityRatingScale.rt_mean,IntensityRatingScale.rt_raw,,,,IntensityRatingScale.rt_std,IntensityRatingScale.started_mean,IntensityRatingScale.started_raw,,,,IntensityRatingScale.stopped_raw,,,,IntensityScale.started_mean,IntensityScale.started_raw,,,,IntensityScale.started_std,IntensityScale.stopped_raw,,,,OKcue1.started_mean,OKcue1.started_raw,,,,OKcue1.started_std,OKcue1.stopped_raw,,,,OKcue2.started_mean,OKcue2.started_raw,,,,OKcue2.started_std,OKcue2.stopped_raw,,,,ParticipantConfirmStart.keys_raw,,,,ParticipantConfirmStart.rt_mean,ParticipantConfirmStart.rt_raw,,,,ParticipantConfirmStart.rt_std,ParticipantConfirmStart.started_mean,ParticipantConfirmStart.started_raw,,,,ParticipantConfirmStart.started_std,PrepareParticipantText.started_mean,PrepareParticipantText.started_raw,,,,PrepareParticipantText.started_std,StimThermode.started_mean,StimThermode.started_raw,,,,StimThermode.started_std,StimThresholdText.started_mean,StimThresholdText.started_raw,,,,StimThresholdText.started_std,StimThresholdText.stopped_raw,,,,ThresholdSet.keys_raw,,,,ThresholdSet.rt_mean,ThresholdSet.rt_raw,,,,ThresholdSet.rt_std,ThresholdSet.started_mean,ThresholdSet.started_raw,,,,ThresholdSet.started_std,ThresholdSet.stopped_raw,,,,ThresholdSet.temperature_mean,ThresholdSet.temperature_raw,,,,ThresholdSet.temperature_std,ValenceRatingScale.response_mean,ValenceRatingScale.response_raw,,,,ValenceRatingScale.response_std,ValenceRatingScale.rt_mean,ValenceRatingScale.rt_raw,,,,ValenceRatingScale.rt_std,ValenceRatingScale.started_mean,ValenceRatingScale.started_raw,,,,ValenceRatingScale.stopped_raw,,,,ValenceScale.started_mean,ValenceScale.started_raw,,,,ValenceScale.started_std,ValenceScale.stopped_raw,,,,WhiteBack2.started_mean,WhiteBack2.started_raw,,,,WhiteBack2.started_std,WhiteBack3.started_mean,WhiteBack3.started_raw,,,,WhiteBack3.started_std,WhiteBack4.started_mean,WhiteBack4.started_raw,,,,WhiteBack4.started_std,WhiteBack4.stopped_raw,,,,WhiteBack5.started_mean,WhiteBack5.started_raw,,,,WhiteBack5.started_std,WhiteBack5.stopped_raw,,,,WhiteBack6.started_mean,WhiteBack6.started_raw,,,,WhiteBack6.started_std,WhiteBack6.stopped_raw,,,,WhiteBack7.started_mean,WhiteBack7.started_raw,,,,WhiteBack7.started_std,WhiteBack7.stopped_raw,,,,WhiteBack8.started_mean,WhiteBack8.started_raw,,,,WhiteBack8.started_std,WhiteBack8.stopped_raw,,,,order,,,
Left Face,4.0,1768.0980224609375,551.0105590820312, 1355.7919921875, 2377.917724609375, 2787.671875,1010.3974574433067,1768.0980224609375,551.0105590820312, 1355.7919921875, 2377.917724609375, 2787.671875,1010.3974574433067,1800.7333984375,593.6188354492188, 1382.9151611328125, 2413.193359375, 2813.2060546875,1005.3035579711367,1804.30078125,603.335205078125, 1384.08056640625, 2414.260986328125, 2815.526611328125,1002.2528748290545,, , , ,1815.1395263671875,621.582763671875, 1394.33251953125, 2425.896728515625, 2818.74609375,996.9799036503586,, , , ,1841.94677734375,642.6782836914062, 1420.1663818359375, 2450.205322265625, 2854.737548828125,1001.9759189016272,642.6782808001153, , , ,1856.9727783203125,657.7032470703125, 1435.19482421875, 2465.229736328125, 2869.76318359375,1001.9755457976584,, , , ,1860.98046875,663.3045654296875, 1437.6195068359375, 2468.683349609375, 2874.314697265625,1001.6338525218132,, , , ,1841.94677734375,642.6782836914062, 1420.1663818359375, 2450.205322265625, 2854.737548828125,1001.9759189016272,, , , ,'space', 'space', 'space', 'space',26.260902404785156,36.281494140625, 20.612682342529297, 28.951650619506836, 19.197782516479492,7.9465388088076505,1768.0980224609375,551.0105590820312, 1355.7919921875, 2377.917724609375, 2787.671875,1010.3974574433067,, 'space', 'space', 'space',26.493789672851562,, 23.592350006103516, 21.99703598022461, 33.8919792175293,6.08723087749766,1815.1395263671875,621.582763671875, 1394.33251953125, 2425.896728515625, 2818.74609375,996.9799036503586,, , , ,48.25,49.0, 48.0, 48.0, 48.0,0.5,1815.1395263671875,621.582763671875, 1394.33251953125, 2425.896728515625, 2818.74609375,996.9799036503586,, , , ,1843.44677734375,645.6782836914062, 1420.1663818359375, 2451.205322265625, 2856.737548828125,1001.6560111649125,21.25,1.0, 26.0, 34.0, 24.0,14.174507634012079,3.6877501010894775,4.750999927520752, 3.684999942779541, 3.5169999599456787, 2.7980000972747803,0.8064982820328357,0.009362100157886744,0.009798150276765227, 0.009038250194862485, 0.00943765020929277, 0.009174349950626493,, , , ,1860.98046875,663.3045654296875, 1437.6195068359375, 2468.683349609375, 2874.314697265625,1001.6338525218132,, , , ,1815.1395263671875,621.582763671875, 1394.33251953125, 2425.896728515625, 2818.74609375,996.9799036503586,, , , ,1841.94677734375,642.6782836914062, 1420.1663818359375, 2450.205322265625, 2854.737548828125,1001.9759189016272,, , , ,'space', 'space', 'space', 'space',3.5438461303710938,9.697482109069824, 1.137693166732788, 1.0363517999649048, 2.3038573265075684,4.142539796368365,1800.7333984375,593.6188354492188, 1382.9151611328125, 2413.193359375, 2813.2060546875,1005.3035579711367,1800.7333984375,593.6188354492188, 1382.9151611328125, 2413.193359375, 2813.2060546875,1005.3035579711367,1804.80078125,603.335205078125, 1384.08056640625, 2414.260986328125, 2817.526611328125,1002.9257829612792,1804.30078125,603.335205078125, 1384.08056640625, 2414.260986328125, 2815.526611328125,1002.2528748290545,, , , ,'space', 'space', 'space', 'space',10.556175231933594,18.228918075561523, 10.228134155273438, 11.616439819335938, 2.1512084007263184,6.601672063990402,1804.30078125,603.335205078125, 1384.08056640625, 2414.260986328125, 2815.526611328125,1002.2528748290545,, , , ,36.5,40.5, 36.5, 37.0, 32.0,3.488074922742725,-22.75,-2.0, -27.0, -36.0, -26.0,14.545904349105742,3.9922499656677246,5.586999893188477, 2.4070000648498535, 3.437999963760376, 4.5370001792907715,1.3735829594200182,0.013928149885032326,0.01283329981379211, 0.014314399799332023, 0.014210999943315983, 0.014353899983689189,, , , ,1856.9727783203125,657.7032470703125, 1435.19482421875, 2465.229736328125, 2869.76318359375,1001.9755457976584,, , , ,1768.0980224609375,551.0105590820312, 1355.7919921875, 2377.917724609375, 2787.671875,1010.3974574433067,1800.7333984375,593.6188354492188, 1382.9151611328125, 2413.193359375, 2813.2060546875,1005.3035579711367,1804.30078125,603.335205078125, 1384.08056640625, 2414.260986328125, 2815.526611328125,1002.2528748290545,, , , ,1815.1395263671875,621.582763671875, 1394.33251953125, 2425.896728515625, 2818.74609375,996.9799036503586,, , , ,1841.94677734375,642.6782836914062, 1420.1663818359375, 2450.205322265625, 2854.737548828125,1001.9759189016272,, , , ,1856.9727783203125,657.7032470703125, 1435.19482421875, 2465.229736328125, 2869.76318359375,1001.9755457976584,, , , ,1860.98046875,663.3045654296875, 1437.6195068359375, 2468.683349609375, 2874.314697265625,1001.6338525218132,, , , ,5.0, 12.0, 22.0, 26.0
Right Face,4.0,1587.40478515625,440.7310485839844, 942.1754150390625, 1924.52490234375, 3042.1875,1149.090121070738,1587.40478515625,440.7310485839844, 942.1754150390625, 1924.52490234375, 3042.1875,1149.090121070738,1623.194580078125,478.7580261230469, 985.6321411132812, 1951.3887939453125, 3076.99951171875,1145.6411757739097,1626.11181640625,481.0062255859375, 988.16748046875, 1957.4481201171875, 3077.82568359375,1145.3524476806238,, , , ,1646.501953125,511.6498107910156, 1002.9510498046875, 1979.364501953125, 3092.04248046875,1140.530876789405,, , , ,1664.648193359375,521.44775390625, 1024.0126953125, 1996.4332275390625, 3116.69921875,1145.4045246647097,521.4477788000368, , , ,1679.671630859375,536.4647216796875, 1039.0345458984375, 2011.4591064453125, 3131.727783203125,1145.4093751927658,, , , ,1684.212890625,542.502685546875, 1046.4193115234375, 2014.0321044921875, 3133.897705078125,1143.1899254592645,, , , ,1664.648193359375,521.44775390625, 1024.0126953125, 1996.4332275390625, 3116.69921875,1145.4045246647097,, , , ,'space', 'space', 'space', 'space',29.338176727294922,31.720827102661133, 37.124935150146484, 20.12030029296875, 28.386642456054688,7.122389415894383,1587.40478515625,440.7310485839844, 942.1754150390625, 1924.52490234375, 3042.1875,1149.090121070738,, 'space', 'space', 'space',18.736790974934895,, 18.81368637084961, 15.0008544921875, 22.395830154418945,3.486590312869209,1646.501953125,511.6498107910156, 1002.9510498046875, 1979.364501953125, 3092.04248046875,1140.530876789405,, , , ,48.375,49.0, 48.0, 48.0, 48.5,0.47871355387816905,1646.501953125,511.6498107910156, 1002.9510498046875, 1979.364501953125, 3092.04248046875,1140.530876789405,, , , ,1665.898193359375,521.44775390625, 1027.0126953125, 1996.4332275390625, 3118.69921875,1145.6913074901217,29.0,16.0, 31.0, 32.0, 37.0,9.055385138137417,3.618499755859375,8.470000267028809, 1.9520000219345093, 2.5199999809265137, 1.531999945640564,3.2595736830972037,0.00963135005440563,0.00936785014346242, 0.009811850031837821, 0.009803249966353178, 0.0095424500759691,, , , ,1684.212890625,542.502685546875, 1046.4193115234375, 2014.0321044921875, 3133.897705078125,1143.1899254592645,, , , ,1646.501953125,511.6498107910156, 1002.9510498046875, 1979.364501953125, 3092.04248046875,1140.530876789405,, , , ,1664.648193359375,521.44775390625, 1024.0126953125, 1996.4332275390625, 3116.69921875,1145.4045246647097,, , , ,'space', 'space', 'space', 'space',2.888427257537842,2.2142417430877686, 2.508373737335205, 6.032458305358887, 0.7986351251602173,2.224944132056866,1623.194580078125,478.7580261230469, 985.6321411132812, 1951.3887939453125, 3076.99951171875,1145.6411757739097,1623.194580078125,478.7580261230469, 985.6321411132812, 1951.3887939453125, 3076.99951171875,1145.6411757739097,1627.61181640625,482.0062255859375, 988.16748046875, 1960.4481201171875, 3079.82568359375,1146.1539090367899,1626.11181640625,481.0062255859375, 988.16748046875, 1957.4481201171875, 3077.82568359375,1145.3524476806238,, , , ,'space', 'space', 'space', 'space',20.36496925354004,30.621824264526367, 14.756890296936035, 21.892995834350586, 14.188164710998535,7.684213338360775,1626.11181640625,481.0062255859375, 988.16748046875, 1957.4481201171875, 3077.82568359375,1145.3524476806238,, , , ,40.625,46.0, 38.5, 40.5, 37.5,3.79418414594407,-30.0,-17.0, -32.0, -34.0, -37.0,8.906926143924926,4.525000095367432,6.019999980926514, 7.369999885559082, 2.555000066757202, 2.1549999713897705,2.570787762819706,0.014103999885264784,0.013328899862244725, 0.0138542999047786, 0.014608799945563078, 0.014623999828472733,, , , ,1679.671630859375,536.4647216796875, 1039.0345458984375, 2011.4591064453125, 3131.727783203125,1145.4093751927658,, , , ,1587.40478515625,440.7310485839844, 942.1754150390625, 1924.52490234375, 3042.1875,1149.090121070738,1623.194580078125,478.7580261230469, 985.6321411132812, 1951.3887939453125, 3076.99951171875,1145.6411757739097,1626.11181640625,481.0062255859375, 988.16748046875, 1957.4481201171875, 3077.82568359375,1145.3524476806238,, , , ,1646.501953125,511.6498107910156, 1002.9510498046875, 1979.364501953125, 3092.04248046875,1140.530876789405,, , , ,1664.648193359375,521.44775390625, 1024.0126953125, 1996.4332275390625, 3116.69921875,1145.4045246647097,, , , ,1679.671630859375,536.4647216796875, 1039.0345458984375, 2011.4591064453125, 3131.727783203125,1145.4093751927658,, , , ,1684.212890625,542.502685546875, 1046.4193115234375, 2014.0321044921875, 3133.897705078125,1143.1899254592645,, , , ,4.0, 8.0, 17.0, 29.0
Left Arm,4.0,1728.092041015625,239.01492309570312, 1441.3577880859375, 2279.93896484375, 2952.056640625,1169.357596197067,1728.092041015625,239.01492309570312, 1441.3577880859375, 2279.93896484375, 2952.056640625,1169.357596197067,1761.3204345703125,274.1850891113281, 1467.2958984375, 2322.20166015625, 2981.59912109375,1169.2860764243678,1764.0897216796875,276.1031494140625, 1468.313720703125, 2324.197021484375, 2987.7451171875,1170.8458760295725,, , , ,1777.239501953125,285.5848083496094, 1481.0469970703125, 2335.6611328125, 3006.664794921875,1174.1784352901243,, , , ,1798.291259765625,310.4759521484375, 1503.2081298828125, 2358.042724609375, 3021.438720703125,1170.4813620492555,, , , ,1813.321533203125,325.5048522949219, 1518.2393798828125, 2373.071533203125, 3036.47021484375,1170.4820535568601,, , , ,1817.783935546875,330.9891662597656, 1523.385986328125, 2376.2490234375, 3040.511962890625,1169.6403894257894,, , , ,1798.291259765625,310.4759521484375, 1503.2081298828125, 2358.042724609375, 3021.438720703125,1170.4813620492555,, , , ,'space', 'space', 'space', 'space',26.826868057250977,28.8689022064209, 19.358774185180664, 35.93838882446289, 23.141408920288086,7.223682101024554,1728.092041015625,239.01492309570312, 1441.3577880859375, 2279.93896484375, 2952.056640625,1169.357596197067,'space', 'space', 'space', 'space',18.775814056396484,22.619176864624023, 19.72612953186035, 20.24856948852539, 12.509383201599121,4.3631678628948185,1777.239501953125,285.5848083496094, 1481.0469970703125, 2335.6611328125, 3006.664794921875,1174.1784352901243,, , , ,46.5,46.0, 47.0, 46.5, 46.5,0.4082482904638631,1777.239501953125,285.5848083496094, 1481.0469970703125, 2335.6611328125, 3006.664794921875,1174.1784352901243,, , , ,1799.291259765625,310.4759521484375, 1505.2081298828125, 2358.042724609375, 3023.438720703125,1171.0104060257388,32.0,34.0, 34.0, 29.0, 31.0,2.449489742783178,2.013749837875366,2.200000047683716, 2.5989999771118164, 1.621999979019165, 1.6339999437332153,0.4743011701949044,0.009504875051788986,0.009605350205674767, 0.009539449820294976, 0.009301750222221017, 0.009572949958965182,, , , ,1817.783935546875,330.9891662597656, 1523.385986328125, 2376.2490234375, 3040.511962890625,1169.6403894257894,, , , ,1777.239501953125,285.5848083496094, 1481.0469970703125, 2335.6611328125, 3006.664794921875,1174.1784352901243,, , , ,1798.291259765625,310.4759521484375, 1503.2081298828125, 2358.042724609375, 3021.438720703125,1170.4813620492555,, , , ,'space', 'space', 'space', 'space',2.748676300048828,1.8908592462539673, 0.9970002174377441, 1.9799017906188965, 6.126944541931152,2.295497749699974,1761.3204345703125,274.1850891113281, 1467.2958984375, 2322.20166015625, 2981.59912109375,1169.2860764243678,1761.3204345703125,274.1850891113281, 1467.2958984375, 2322.20166015625, 2981.59912109375,1169.2860764243678,1765.0897216796875,278.1031494140625, 1469.313720703125, 2325.197021484375, 2987.7451171875,1170.0739167976847,1764.0897216796875,276.1031494140625, 1468.313720703125, 2324.197021484375, 2987.7451171875,1170.8458760295725,, , , ,'space', 'space', 'space', 'space',13.125326156616211,9.460762023925781, 12.715055465698242, 11.440576553344727, 18.884910583496094,4.066470472801861,1764.0897216796875,276.1031494140625, 1468.313720703125, 2324.197021484375, 2987.7451171875,1170.8458760295725,, , , ,37.25,35.0, 37.0, 36.5, 40.5,2.327373340628157,-32.75,-34.0, -36.0, -29.0, -32.0,2.9860788111948198,4.448249816894531,5.4670000076293945, 5.13100004196167, 3.1640000343322754, 4.031000137329102,1.053153141770022,0.006621024978812784,0.007775100180879235, 0.006386399734765291, 0.005829799920320511, 0.0064928000792860985,, , , ,1813.321533203125,325.5048522949219, 1518.2393798828125, 2373.071533203125, 3036.47021484375,1170.4820535568601,, , , ,1728.092041015625,239.01492309570312, 1441.3577880859375, 2279.93896484375, 2952.056640625,1169.357596197067,1761.3204345703125,274.1850891113281, 1467.2958984375, 2322.20166015625, 2981.59912109375,1169.2860764243678,1764.0897216796875,276.1031494140625, 1468.313720703125, 2324.197021484375, 2987.7451171875,1170.8458760295725,, , , ,1777.239501953125,285.5848083496094, 1481.0469970703125, 2335.6611328125, 3006.664794921875,1174.1784352901243,, , , ,1798.291259765625,310.4759521484375, 1503.2081298828125, 2358.042724609375, 3021.438720703125,1170.4813620492555,, , , ,1813.321533203125,325.5048522949219, 1518.2393798828125, 2373.071533203125, 3036.47021484375,1170.4820535568601,, , , ,1817.783935546875,330.9891662597656, 1523.385986328125, 2376.2490234375, 3040.511962890625,1169.6403894257894,, , , ,2.0, 13.0, 21.0, 28.0
Right Arm,4.0,1400.752685546875,99.75165557861328, 1147.6448974609375, 1698.590087890625, 2657.02392578125,1068.268346381676,1400.752685546875,99.75165557861328, 1147.6448974609375, 1698.590087890625, 2657.02392578125,1068.268346381676,1486.098388671875,176.4553680419922, 1194.504638671875, 1854.7279052734375, 2718.705322265625,1073.219351573715,1493.078125,177.5341796875, 1206.4169921875, 1860.4818115234375, 2727.87939453125,1075.8795039750382,, , , ,1502.4169921875,181.76173400878906, 1215.0985107421875, 1871.9642333984375, 2740.843505859375,1079.6523536131444,, , , ,1527.99462890625,213.13792419433594, 1238.31396484375, 1895.55078125, 2764.975830078125,1076.7208022875013,, , , ,1543.027587890625,228.17706298828125, 1253.341796875, 1910.58642578125, 2780.00537109375,1076.7177432366605,, , , ,1550.340087890625,236.1221923828125, 1259.08544921875, 1921.448974609375, 2784.703857421875,1076.0070728940238,, , , ,1527.99462890625,213.13792419433594, 1238.31396484375, 1895.55078125, 2764.975830078125,1076.7208022875013,, , , ,'space', 'space', 'space', 'space',79.0041275024414,70.3801498413086, 40.49580764770508, 149.78298950195312, 55.357582092285156,48.73763126686573,1400.752685546875,99.75165557861328, 1147.6448974609375, 1698.590087890625, 2657.02392578125,1068.268346381676,'space', 'space', 'space', 'space',23.308012008666992,29.042158126831055, 20.970294952392578, 21.369157791137695, 21.85044288635254,3.8396621449813337,1502.4169921875,181.76173400878906, 1215.0985107421875, 1871.9642333984375, 2740.843505859375,1079.6523536131444,, , , ,46.25,45.5, 45.0, 46.5, 48.0,1.3228756555322954,1502.4169921875,181.76173400878906, 1215.0985107421875, 1871.9642333984375, 2740.843505859375,1079.6523536131444,, , , ,1529.99462890625,215.13792419433594, 1241.31396484375, 1898.55078125, 2764.975830078125,1075.9796907017337,25.0,16.0, 17.0, 16.0, 51.0,17.339742404853272,3.7502501010894775,2.8350000381469727, 6.202000141143799, 3.0329999923706055, 2.930999994277954,1.6364982322620611,0.009385350160300732,0.009324250277131796, 0.009685450233519077, 0.00933495000936091, 0.009196750121191144,, , , ,1550.340087890625,236.1221923828125, 1259.08544921875, 1921.448974609375, 2784.703857421875,1076.0070728940238,, , , ,1502.4169921875,181.76173400878906, 1215.0985107421875, 1871.9642333984375, 2740.843505859375,1079.6523536131444,, , , ,1527.99462890625,213.13792419433594, 1238.31396484375, 1895.55078125, 2764.975830078125,1076.7208022875013,, , , ,'space', 'space', 'space', 'space',6.956697463989258,1.052646279335022, 11.892139434814453, 5.733447074890137, 9.14855670928955,4.673221455057867,1486.098388671875,176.4553680419922, 1194.504638671875, 1854.7279052734375, 2718.705322265625,1073.219351573715,1486.098388671875,176.4553680419922, 1194.504638671875, 1854.7279052734375, 2718.705322265625,1073.219351573715,1495.078125,180.5341796875, 1208.4169921875, 1862.4818115234375, 2728.87939453125,1075.0893654003894,1493.078125,177.5341796875, 1206.4169921875, 1860.4818115234375, 2727.87939453125,1075.8795039750382,, , , ,'space', 'space', 'space', 'space',8.79271411895752,2.101679563522339, 8.66754150390625, 11.459197998046875, 12.942435264587402,4.799858798948071,1493.078125,177.5341796875, 1206.4169921875, 1860.4818115234375, 2727.87939453125,1075.8795039750382,, , , ,34.875,32.0, 34.5, 36.0, 37.0,2.1746647251166484,-23.0,-6.0, -15.0, -17.0, -54.0,21.21320343559643,7.298749923706055,7.928999900817871, 5.73199987411499, 10.850000381469727, 4.684000015258789,2.7264273111549433,0.006564299983438104,0.006377300014719367, 0.0058957000728696585, 0.006921899737790227, 0.007062300108373165,, , , ,1543.027587890625,228.17706298828125, 1253.341796875, 1910.58642578125, 2780.00537109375,1076.7177432366605,, , , ,1400.752685546875,99.75165557861328, 1147.6448974609375, 1698.590087890625, 2657.02392578125,1068.268346381676,1486.098388671875,176.4553680419922, 1194.504638671875, 1854.7279052734375, 2718.705322265625,1073.219351573715,1493.078125,177.5341796875, 1206.4169921875, 1860.4818115234375, 2727.87939453125,1075.8795039750382,, , , ,1502.4169921875,181.76173400878906, 1215.0985107421875, 1871.9642333984375, 2740.843505859375,1079.6523536131444,, , , ,1527.99462890625,213.13792419433594, 1238.31396484375, 1895.55078125, 2764.975830078125,1076.7208022875013,, , , ,1543.027587890625,228.17706298828125, 1253.341796875, 1910.58642578125, 2780.00537109375,1076.7177432366605,, , , ,1550.340087890625,236.1221923828125, 1259.08544921875, 1921.448974609375, 2784.703857421875,1076.0070728940238,, , , ,1.0, 10.0, 16.0, 25.0
Left Leg,4.0,1618.587646484375,668.1019897460938, 1048.4190673828125, 2187.982177734375, 2569.847412109375,905.1004486011915,1618.587646484375,668.1019897460938, 1048.4190673828125, 2187.982177734375, 2569.847412109375,905.1004486011915,1667.1878662109375,777.0604248046875, 1084.01220703125, 2218.472900390625, 2589.2060546875,873.0126841759329,1674.021484375,795.9322509765625, 1085.9481201171875, 2223.128173828125, 2591.0771484375,867.8287524911508,, , , ,1693.787353515625,810.63232421875, 1119.4349365234375, 2227.369140625, 2617.712890625,865.6772736485603,, , , ,1709.8834228515625,829.4094848632812, 1125.5936279296875, 2258.3154296875, 2626.21533203125,867.3851035976703,, , , ,1724.91455078125,844.4380493164062, 1140.6219482421875, 2273.349365234375, 2641.248779296875,867.3880098831589,, , , ,1731.3642578125,848.5531616210938, 1144.270751953125, 2278.099609375, 2654.533203125,870.8606207689971,, , , ,1709.8834228515625,829.4094848632812, 1125.5936279296875, 2258.3154296875, 2626.21533203125,867.3851035976703,, , , ,'space', 'space', 'space', 'space',42.26121139526367,102.55829620361328, 29.281387329101562, 24.167118072509766, 13.038036346435547,40.76601706601879,1618.587646484375,668.1019897460938, 1048.4190673828125, 2187.982177734375, 2569.847412109375,905.1004486011915,'space', 'space', 'space', 'space',13.837736129760742,16.55605697631836, 3.897688150405884, 28.62031364440918, 6.276884078979492,11.282507164738089,1693.787353515625,810.63232421875, 1119.4349365234375, 2227.369140625, 2617.712890625,865.6772736485603,, , , ,46.75,46.0, 48.0, 45.5, 47.5,1.1902380714238083,1693.787353515625,810.63232421875, 1119.4349365234375, 2227.369140625, 2617.712890625,865.6772736485603,, , , ,1711.3834228515625,832.4094848632812, 1126.5936279296875, 2258.3154296875, 2628.21533203125,866.8505556897821,30.25,16.0, 47.0, 24.0, 34.0,13.375973484822206,2.2632498741149902,1.5199999809265137, 3.315999984741211, 1.784000039100647, 2.433000087738037,0.7998330531084903,0.009100425173528492,0.009124150266870856, 0.009690850041806698, 0.00815735012292862, 0.009429350262507796,, , , ,1731.3642578125,848.5531616210938, 1144.270751953125, 2278.099609375, 2654.533203125,870.8606207689971,, , , ,1693.787353515625,810.63232421875, 1119.4349365234375, 2227.369140625, 2617.712890625,865.6772736485603,, , , ,1709.8834228515625,829.4094848632812, 1125.5936279296875, 2258.3154296875, 2626.21533203125,867.3851035976703,, , , ,'space', 'space', 'space', 'space',6.811309814453125,18.848154067993164, 1.9204107522964478, 4.628769874572754, 1.8479044437408447,8.128250871361633,1667.1878662109375,777.0604248046875, 1084.01220703125, 2218.472900390625, 2589.2060546875,873.0126841759329,1667.1878662109375,777.0604248046875, 1084.01220703125, 2218.472900390625, 2589.2060546875,873.0126841759329,1676.021484375,797.9322509765625, 1088.9481201171875, 2226.128173828125, 2591.0771484375,867.1101573512602,1674.021484375,795.9322509765625, 1085.9481201171875, 2223.128173828125, 2591.0771484375,867.8287524911508,, , , ,'space', 'space', 'space', 'space',19.383455276489258,14.67993450164795, 33.45628356933594, 2.7812507152557373, 26.61635398864746,13.516849040027694,1674.021484375,795.9322509765625, 1085.9481201171875, 2223.128173828125, 2591.0771484375,867.8287524911508,, , , ,40.125,37.5, 46.5, 32.0, 44.5,6.650501234242925,-32.75,-18.0, -48.0, -27.0, -38.0,13.047988350699889,6.434000015258789,4.1020002365112305, 3.63100004196167, 4.735000133514404, 13.267999649047852,4.578397951655826,0.01026064989855513,0.010506399907171726, 0.009222399676218629, 0.010883300099521875, 0.010430499911308289,, , , ,1724.91455078125,844.4380493164062, 1140.6219482421875, 2273.349365234375, 2641.248779296875,867.3880098831589,, , , ,1618.587646484375,668.1019897460938, 1048.4190673828125, 2187.982177734375, 2569.847412109375,905.1004486011915,1667.1878662109375,777.0604248046875, 1084.01220703125, 2218.472900390625, 2589.2060546875,873.0126841759329,1674.021484375,795.9322509765625, 1085.9481201171875, 2223.128173828125, 2591.0771484375,867.8287524911508,, , , ,1693.787353515625,810.63232421875, 1119.4349365234375, 2227.369140625, 2617.712890625,865.6772736485603,, , , ,1709.8834228515625,829.4094848632812, 1125.5936279296875, 2258.3154296875, 2626.21533203125,867.3851035976703,, , , ,1724.91455078125,844.4380493164062, 1140.6219482421875, 2273.349365234375, 2641.248779296875,867.3880098831589,, , , ,1731.3642578125,848.5531616210938, 1144.270751953125, 2278.099609375, 2654.533203125,870.8606207689971,, , , ,6.0, 9.0, 20.0, 24.0
