RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,70.89199129999906,None,,,,,,,,,,,,,,,,,,,,,,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,345.3776235999976,None,space,33.2595289000019,345.3776235999976,None,,,,,,,,,,,,,,,,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,0,381.427930299993,None,381.427930299993,None,None,None,0,1,381.427930299993,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,381.6779249999963,None,381.6779249999963,382.67793510000047,382.6612463999918,383.66126259999874,0,1,381.6779249999963,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,383.6779289999977,None,383.6779289999977,384.6779492999922,384.66126789999544,385.6612721999991,0,1,383.6779289999977,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,385.67795230000047,None,385.67795230000047,386.6779610999947,386.6612771999935,387.661291299999,0,1,385.67795230000047,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,387.67797150000115,None,387.67797150000115,388.6779775000032,388.66129089999595,389.66130720000365,0,1,387.67797150000115,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,389.6779907000018,None,389.6779907000018,390.67800129999523,390.66131969999697,391.6613217999984,0,1,389.6779907000018,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,391.6780022000021,None,391.6780022000021,392.67801789999066,392.66132889999426,393.6613471000019,0,1,391.6780022000021,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,393.67803840000124,None,393.67803840000124,394.6780246999988,394.66136050000205,395.66135320000467,0,1,393.67803840000124,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,None,None,0,395.678021899992,None,395.678021899992,396.67804849999084,396.6613723999908,397.6613814000011,0,1,395.678021899992,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,None,None,0,397.67804899999464,None,397.67804899999464,398.67805289999524,398.6613895000046,399.6614045000024,0,1,397.67804899999464,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,None,None,0,399.67807520000497,None,399.67807520000497,400.67807369999355,400.6613970000035,401.6614016999956,0,1,399.67807520000497,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,None,None,0,401.67806089999794,None,401.67806089999794,402.6781038999907,402.6614086000045,403.6614211999986,0,1,401.67806089999794,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,None,None,0,403.67809839999245,None,403.67809839999245,404.6781117999926,404.66143150000426,405.661437799994,0,1,403.67809839999245,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,None,None,0,405.67812609999964,None,405.67812609999964,406.67812509999203,406.6614528999926,407.6614616000006,0,1,405.67812609999964,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,None,None,0,407.67814350000117,None,407.67814350000117,408.6781384999922,408.66146439999284,409.66147099999944,0,1,407.67814350000117,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,None,None,0,409.678158499999,None,409.678158499999,410.6781690999924,410.661486099998,411.66141079999215,0,1,409.678158499999,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,None,None,0,411.6781686000031,None,411.6781686000031,412.6782130999927,412.66150339999876,413.66150679999555,0,1,411.6781686000031,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,None,None,0,413.67818049999187,None,413.67818049999187,414.6781823999918,414.66152140000486,415.66152759999386,0,1,413.67818049999187,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,None,None,0,415.67820219999703,None,415.67820219999703,416.6781955000042,416.6615327000036,417.6615499000036,0,1,415.67820219999703,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,None,None,0,417.67820239999855,None,417.67820239999855,418.6782310999988,418.6615515000012,419.66155750000325,0,1,417.67820239999855,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,None,None,0,419.67823049999424,None,419.67823049999424,420.6782263999921,420.6615740999987,421.661572099998,0,1,419.67823049999424,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,None,None,0,421.6782547000039,None,421.6782547000039,422.6782516999956,422.66159580000385,423.6615940000047,0,1,421.6782547000039,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,None,None,0,423.67827370000305,None,423.67827370000305,424.6782854000048,424.66160300000047,425.6616045999981,0,1,423.67827370000305,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,None,None,0,425.6782780999929,None,425.6782780999929,426.67829369999527,426.6616229999927,427.6616275999986,0,0,425.6782780999929,None,3,f,23,l,KB,2021_Dec_15_1652,WASABI Nback,2020.2.10,59.99599226513765,
