RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,78.93043090007268,None,,,,,,,,,,,,,,,,,,,,,,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,355.5662278998643,None,space,38.27141630020924,355.5662278998643,None,,,,,,,,,,,,,,,,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,403.64996299985796,None,403.64996299985796,404.6499693999067,404.6166296999436,None,0,1,403.64996299985796,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,404.88329639984295,None,404.88329639984295,405.88330830005,405.86663419986144,406.86664739996195,0,0,404.88329639984295,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,406.88330599991605,None,406.88330599991605,407.8833027998917,407.8666642999742,408.86665309988894,0,1,406.88330599991605,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,408.8833383999299,None,408.8833383999299,409.8833256000653,409.86666269996203,410.8665656000376,0,1,408.8833383999299,None,3,f,7,l,KB,2021_Jun_04_1154,WASABI Nback,2020.2.10,60.003768209453895,
