bodySite,n,BodyCueInstructionsText.started_mean,BodyCueInstructionsText.started_raw,,BodyCueInstructionsText.started_std,BodySiteCue1.started_mean,BodySiteCue1.started_raw,,BodySiteCue1.started_std,BodySiteCue2.started_mean,BodySiteCue2.started_raw,,BodySiteCue2.started_std,BodySiteCue3.started_mean,BodySiteCue3.started_raw,,BodySiteCue3.started_std,BodySiteCue3.stopped_raw,,BodySiteCue4.started_mean,BodySiteCue4.started_raw,,BodySiteCue4.started_std,BodySiteCue4.stopped_raw,,BodySiteCue5.started_mean,BodySiteCue5.started_raw,,BodySiteCue5.started_std,BodySiteCue5.stopped_raw,,BodySiteCue6.started_mean,BodySiteCue6.started_raw,,BodySiteCue6.started_std,BodySiteCue6.stopped_raw,,BodySiteCue7.started_mean,BodySiteCue7.started_raw,,BodySiteCue7.started_std,BodySiteCue7.stopped_raw,,CalibrationText.started_mean,CalibrationText.started_raw,,CalibrationText.started_std,CalibrationText.stopped_raw,,ExperimenterConfirm.keys_raw,,ExperimenterConfirm.rt_mean,ExperimenterConfirm.rt_raw,,ExperimenterConfirm.rt_std,ExperimenterConfirm.started_mean,ExperimenterConfirm.started_raw,,ExperimenterConfirm.started_std,HeatSet.keys_raw,,HeatSet.rt_mean,HeatSet.rt_raw,,HeatSet.rt_std,HeatSet.started_mean,HeatSet.started_raw,,HeatSet.started_std,HeatSet.stopped_raw,,HeatSet.temperature_mean,HeatSet.temperature_raw,,HeatSet.temperature_std,HeatSettingText.started_mean,HeatSettingText.started_raw,,HeatSettingText.started_std,HeatSettingText.stopped_raw,,HeatStim.started_mean,HeatStim.started_raw,,HeatStim.started_std,IntensityRatingScale.response_mean,IntensityRatingScale.response_raw,,IntensityRatingScale.response_std,IntensityRatingScale.rt_mean,IntensityRatingScale.rt_raw,,IntensityRatingScale.rt_std,IntensityRatingScale.started_mean,IntensityRatingScale.started_raw,,IntensityRatingScale.stopped_raw,,IntensityScale.started_mean,IntensityScale.started_raw,,IntensityScale.started_std,IntensityScale.stopped_raw,,OKcue1.started_mean,OKcue1.started_raw,,OKcue1.started_std,OKcue1.stopped_raw,,OKcue2.started_mean,OKcue2.started_raw,,OKcue2.started_std,OKcue2.stopped_raw,,ParticipantConfirmStart.keys_raw,,ParticipantConfirmStart.rt_mean,ParticipantConfirmStart.rt_raw,,ParticipantConfirmStart.rt_std,ParticipantConfirmStart.started_mean,ParticipantConfirmStart.started_raw,,ParticipantConfirmStart.started_std,PrepareParticipantText.started_mean,PrepareParticipantText.started_raw,,PrepareParticipantText.started_std,StimThermode.started_mean,StimThermode.started_raw,,StimThermode.started_std,StimThresholdText.started_mean,StimThresholdText.started_raw,,StimThresholdText.started_std,StimThresholdText.stopped_raw,,ThresholdSet.keys_raw,,ThresholdSet.rt_mean,ThresholdSet.rt_raw,,ThresholdSet.rt_std,ThresholdSet.started_mean,ThresholdSet.started_raw,,ThresholdSet.started_std,ThresholdSet.stopped_raw,,ThresholdSet.temperature_mean,ThresholdSet.temperature_raw,,ThresholdSet.temperature_std,ValenceRatingScale.response_mean,ValenceRatingScale.response_raw,,ValenceRatingScale.response_std,ValenceRatingScale.rt_mean,ValenceRatingScale.rt_raw,,ValenceRatingScale.rt_std,ValenceRatingScale.started_mean,ValenceRatingScale.started_raw,,ValenceRatingScale.stopped_raw,,ValenceScale.started_mean,ValenceScale.started_raw,,ValenceScale.started_std,ValenceScale.stopped_raw,,WhiteBack2.started_mean,WhiteBack2.started_raw,,WhiteBack2.started_std,WhiteBack3.started_mean,WhiteBack3.started_raw,,WhiteBack3.started_std,WhiteBack4.started_mean,WhiteBack4.started_raw,,WhiteBack4.started_std,WhiteBack4.stopped_raw,,WhiteBack5.started_mean,WhiteBack5.started_raw,,WhiteBack5.started_std,WhiteBack5.stopped_raw,,WhiteBack6.started_mean,WhiteBack6.started_raw,,WhiteBack6.started_std,WhiteBack6.stopped_raw,,WhiteBack7.started_mean,WhiteBack7.started_raw,,WhiteBack7.started_std,WhiteBack7.stopped_raw,,WhiteBack8.started_mean,WhiteBack8.started_raw,,WhiteBack8.started_std,WhiteBack8.stopped_raw,,order,
Left Face,2.0,837.6812744140625,550.8737182617188, 1124.48876953125,405.60709254335706,837.6812744140625,550.8737182617188, 1124.48876953125,405.60709254335706,874.5034790039062,603.0126953125, 1145.9942626953125,383.94594835568705,877.370361328125,606.1464233398438, 1148.5943603515625,383.56861470164193,, ,888.5364379882812,619.7794189453125, 1157.29345703125,380.0798213135306,, ,913.6663818359375,641.6304321289062, 1185.702392578125,384.7169726871041,, ,931.9693603515625,660.47119140625, 1203.467529296875,383.9563926819228,, ,936.2906494140625,663.9168090820312, 1208.66455078125,385.1948221915778,, ,913.6663818359375,641.6304321289062, 1185.702392578125,384.7169726871041,, ,'space', 'space',36.79462432861328,52.11012268066406, 21.479124069213867,21.659386832672197,837.6812744140625,550.8737182617188, 1124.48876953125,405.60709254335706,'space', 'space',22.715286254882812,19.356313705444336, 26.074256896972656,4.750303186355865,888.5364379882812,619.7794189453125, 1157.29345703125,380.0798213135306,, ,47.5,47.0, 48.0,0.7071067811865476,888.5364379882812,619.7794189453125, 1157.29345703125,380.0798213135306,, ,914.6663818359375,643.6304321289062, 1185.702392578125,383.302759124731,20.5,23.0, 18.0,3.5355339059327378,2.932000160217285,2.381999969482422, 3.4820001125335693,0.7778175604576569,0.009136599983321503,0.00969349998922553, 0.008579699977417476,, ,936.2906494140625,663.9168090820312, 1208.66455078125,385.1948221915778,, ,888.5364379882812,619.7794189453125, 1157.29345703125,380.0798213135306,, ,913.6663818359375,641.6304321289062, 1185.702392578125,384.7169726871041,, ,'space', 'space',2.8482794761657715,3.1150734424591064, 2.5814857482910156,0.37730347690398836,874.5034790039062,603.0126953125, 1145.9942626953125,383.94594835568705,874.5034790039062,603.0126953125, 1145.9942626953125,383.94594835568705,878.370361328125,607.1464233398438, 1149.5943603515625,383.56861470164193,877.370361328125,606.1464233398438, 1148.5943603515625,383.56861470164193,, ,'space', 'space',11.141399383544922,13.605360984802246, 8.677437782287598,3.484567913664636,877.370361328125,606.1464233398438, 1148.5943603515625,383.56861470164193,, ,37.25,38.5, 36.0,1.7677669529663689,-19.0,-18.0, -20.0,1.4142135623730951,4.309000015258789,3.433000087738037, 5.184999942779541,1.2388509781376957,0.008182550023775548,0.01419760003045667, 0.002167500017094426,, ,931.9693603515625,660.47119140625, 1203.467529296875,383.9563926819228,, ,837.6812744140625,550.8737182617188, 1124.48876953125,405.60709254335706,874.5034790039062,603.0126953125, 1145.9942626953125,383.94594835568705,877.370361328125,606.1464233398438, 1148.5943603515625,383.56861470164193,, ,888.5364379882812,619.7794189453125, 1157.29345703125,380.0798213135306,, ,913.6663818359375,641.6304321289062, 1185.702392578125,384.7169726871041,, ,931.9693603515625,660.47119140625, 1203.467529296875,383.9563926819228,, ,936.2906494140625,663.9168090820312, 1208.66455078125,385.1948221915778,, ,5.0, 11.0
Right Face,2.0,921.654296875,341.71112060546875, 1501.5975341796875,820.1635484444756,921.654296875,341.71112060546875, 1501.5975341796875,820.1635484444756,945.9615478515625,377.4135437011719, 1514.509521484375,804.0482767504511,948.6207275390625,380.64886474609375, 1516.592529296875,803.2334682497554,, ,963.9363403320312,396.1636047363281, 1531.7091064453125,802.9519246043035,, ,988.32275390625,423.7493896484375, 1552.8961181640625,798.4273086880041,423.749398400003, ,1006.3482055664062,441.8089904785156, 1570.887451171875,798.3790360479436,, ,1014.830810546875,451.4827880859375, 1578.1788330078125,796.6944137003209,, ,988.32275390625,423.7493896484375, 1552.8961181640625,798.4273086880041,, ,'space', 'space',24.285654067993164,35.680908203125, 12.890398979187012,16.11532361894113,921.654296875,341.71112060546875, 1501.5975341796875,820.1635484444756,, 'space',18.490732192993164,, 18.490732192993164,0.0,963.9363403320312,396.1636047363281, 1531.7091064453125,802.9519246043035,, ,48.5,49.0, 48.0,0.7071067811865476,963.9363403320312,396.1636047363281, 1531.7091064453125,802.9519246043035,, ,988.82275390625,423.7493896484375, 1553.8961181640625,799.1344154691907,29.5,33.0, 26.0,4.949747468305833,3.3510000705718994,3.318000078201294, 3.384000062942505,0.04666903676871892,0.009682149997388478,0.00983789999736473, 0.009526399997412227,, ,1014.830810546875,451.4827880859375, 1578.1788330078125,796.6944137003209,, ,963.9363403320312,396.1636047363281, 1531.7091064453125,802.9519246043035,, ,988.32275390625,423.7493896484375, 1552.8961181640625,798.4273086880041,, ,'space', 'space',2.6342763900756836,3.2023098468780518, 2.0662431716918945,0.8033204499042045,945.9615478515625,377.4135437011719, 1514.509521484375,804.0482767504511,945.9615478515625,377.4135437011719, 1514.509521484375,804.0482767504511,950.1207275390625,383.64886474609375, 1516.592529296875,801.1121479061958,948.6207275390625,380.64886474609375, 1516.592529296875,803.2334682497554,, ,'space', 'space',15.287077903747559,15.486899375915527, 15.08725643157959,0.28259023599329935,948.6207275390625,380.64886474609375, 1516.592529296875,803.2334682497554,, ,39.75,40.5, 39.0,1.0606601717798214,-30.5,-35.0, -26.0,6.3639610306789285,8.470999717712402,9.663000106811523, 7.2789998054504395,1.6857427794432291,0.014137350022792816,0.015341700025601313, 0.01293300001998432,, ,1006.3482055664062,441.8089904785156, 1570.887451171875,798.3790360479436,, ,921.654296875,341.71112060546875, 1501.5975341796875,820.1635484444756,945.9615478515625,377.4135437011719, 1514.509521484375,804.0482767504511,948.6207275390625,380.64886474609375, 1516.592529296875,803.2334682497554,, ,963.9363403320312,396.1636047363281, 1531.7091064453125,802.9519246043035,, ,988.32275390625,423.7493896484375, 1552.8961181640625,798.4273086880041,, ,1006.3482055664062,441.8089904785156, 1570.887451171875,798.3790360479436,, ,1014.830810546875,451.4827880859375, 1578.1788330078125,796.6944137003209,, ,3.0, 15.0
Left Arm,2.0,588.6625366210938,138.21780395507812, 1039.1072998046875,637.0250716149893,588.6625366210938,138.21780395507812, 1039.1072998046875,637.0250716149893,615.896240234375,172.0481414794922, 1059.744384765625,627.6960332614486,619.5307006835938,177.15017700195312, 1061.9112548828125,625.6205578994752,, ,626.1870727539062,182.8627471923828, 1069.5113525390625,626.955241370233,, ,654.39013671875,212.13601684570312, 1096.644287109375,625.4417959190263,, ,673.4732055664062,231.9994659423828, 1114.9468994140625,624.3381176390836,, ,679.7655029296875,237.41729736328125, 1122.1136474609375,625.5747884450423,, ,654.39013671875,212.13601684570312, 1096.644287109375,625.4417959190263,, ,'space', 'space',27.217161178588867,33.81391143798828, 20.620410919189453,9.329213684430885,588.6625366210938,138.21780395507812, 1039.1072998046875,637.0250716149893,'space', 'space',25.8768310546875,27.00901222229004, 24.744647979736328,1.6011473109866374,626.1870727539062,182.8627471923828, 1069.5113525390625,626.955241370233,, ,46.25,46.5, 46.0,0.3535533905932738,626.1870727539062,182.8627471923828, 1069.5113525390625,626.955241370233,, ,656.39013671875,215.13601684570312, 1097.644287109375,624.0275823566532,23.0,25.0, 21.0,2.8284271247461903,2.9674999713897705,3.5999999046325684, 2.3350000381469727,0.894489983792042,0.009319649980170652,0.008975199976703152, 0.009664099983638152,, ,679.7655029296875,237.41729736328125, 1122.1136474609375,625.5747884450423,, ,626.1870727539062,182.8627471923828, 1069.5113525390625,626.955241370233,, ,654.39013671875,212.13601684570312, 1096.644287109375,625.4417959190263,, ,'space', 'space',3.6115431785583496,5.071723461151123, 2.151362895965576,2.065006759152479,615.896240234375,172.0481414794922, 1059.744384765625,627.6960332614486,615.896240234375,172.0481414794922, 1059.744384765625,627.6960332614486,622.0307006835938,179.15017700195312, 1064.9112548828125,626.3276646806618,619.5307006835938,177.15017700195312, 1061.9112548828125,625.6205578994752,, ,'space', 'space',6.63319206237793,5.697778224945068, 7.568606376647949,1.3228752725038453,619.5307006835938,177.15017700195312, 1061.9112548828125,625.6205578994752,, ,35.75,35.0, 36.5,1.0606601717798214,-24.5,-29.0, -20.0,6.3639610306789285,6.283499717712402,5.409999847412109, 7.1570000648498535,1.235315700484648,0.005405100047937594,0.003523700055666268, 0.007286500040208921,, ,673.4732055664062,231.9994659423828, 1114.9468994140625,624.3381176390836,, ,588.6625366210938,138.21780395507812, 1039.1072998046875,637.0250716149893,615.896240234375,172.0481414794922, 1059.744384765625,627.6960332614486,619.5307006835938,177.15017700195312, 1061.9112548828125,625.6205578994752,, ,626.1870727539062,182.8627471923828, 1069.5113525390625,626.955241370233,, ,654.39013671875,212.13601684570312, 1096.644287109375,625.4417959190263,, ,673.4732055664062,231.9994659423828, 1114.9468994140625,624.3381176390836,, ,679.7655029296875,237.41729736328125, 1122.1136474609375,625.5747884450423,, ,1.0, 10.0
Right Arm,2.0,697.3177490234375,454.86029052734375, 939.775146484375,342.88658294531746,697.3177490234375,454.86029052734375, 939.775146484375,342.88658294531746,723.7208862304688,477.513427734375, 969.9283447265625,348.1899269625867,726.620849609375,479.863525390625, 973.3781127929688,348.96751136668104,, ,736.8286743164062,491.5290832519531, 982.1282958984375,346.90603010711084,, ,766.0247802734375,523.3081665039062, 1008.7413940429688,343.2531270061434,523.3081789999997, ,784.1472778320312,540.259521484375, 1028.0350341796875,344.90937272360037,, ,790.8161010742188,546.7005615234375, 1034.931640625,345.23150681874057,, ,766.0247802734375,523.3081665039062, 1008.7413940429688,343.2531270061434,, ,'space', 'space',26.385986328125,22.635459899902344, 30.136510848999023,5.304043992132223,697.3177490234375,454.86029052734375, 939.775146484375,342.88658294531746,, 'space',24.367380142211914,, 24.367380142211914,0.0,736.8286743164062,491.5290832519531, 982.1282958984375,346.90603010711084,, ,48.25,49.0, 47.5,1.0606601717798214,736.8286743164062,491.5290832519531, 982.1282958984375,346.90603010711084,, ,767.0247802734375,523.3081665039062, 1010.7413940429688,344.6673405685165,31.5,32.0, 31.0,0.7071067811865476,4.124500274658203,4.131999969482422, 4.117000102996826,0.010606507314216846,0.009101249990635552,0.009025699982885271, 0.009176799998385832,, ,790.8161010742188,546.7005615234375, 1034.931640625,345.23150681874057,, ,736.8286743164062,491.5290832519531, 982.1282958984375,346.90603010711084,, ,766.0247802734375,523.3081665039062, 1008.7413940429688,343.2531270061434,, ,'space', 'space',2.875063896179199,2.326510190963745, 3.423617362976074,0.7757719210183324,723.7208862304688,477.513427734375, 969.9283447265625,348.1899269625867,723.7208862304688,477.513427734375, 969.9283447265625,348.1899269625867,728.120849609375,482.863525390625, 973.3781127929688,346.84619102312143,726.620849609375,479.863525390625, 973.3781127929688,348.96751136668104,, ,'space', 'space',10.190959930419922,11.648283004760742, 8.733636856079102,2.0609660564920427,726.620849609375,479.863525390625, 973.3781127929688,348.96751136668104,, ,37.0,38.5, 35.5,2.121320343559643,-31.0,-36.0, -26.0,7.0710678118654755,6.656499862670898,6.427999973297119, 6.885000228881836,0.32314797972811454,0.01473270002315985,0.014552699998603202, 0.014912700047716498,, ,784.1472778320312,540.259521484375, 1028.0350341796875,344.90937272360037,, ,697.3177490234375,454.86029052734375, 939.775146484375,342.88658294531746,723.7208862304688,477.513427734375, 969.9283447265625,348.1899269625867,726.620849609375,479.863525390625, 973.3781127929688,348.96751136668104,, ,736.8286743164062,491.5290832519531, 982.1282958984375,346.90603010711084,, ,766.0247802734375,523.3081665039062, 1008.7413940429688,343.2531270061434,, ,784.1472778320312,540.259521484375, 1028.0350341796875,344.90937272360037,, ,790.8161010742188,546.7005615234375, 1034.931640625,345.23150681874057,, ,4.0, 9.0
Left Leg,2.0,801.0153198242188,749.8807983398438, 852.1498413085938,72.31513378866154,801.0153198242188,749.8807983398438, 852.1498413085938,72.31513378866154,820.68701171875,777.52880859375, 863.8452758789062,61.034959345416034,824.26318359375,780.9644775390625, 867.5618286132812,61.23357417738745,, ,837.011474609375,793.3275756835938, 880.6953125,61.77831915981752,, ,866.9527587890625,824.0143432617188, 909.89111328125,60.724046427223485,824.0143418999942, 909.8911112999922,885.5350341796875,843.8157958984375, 927.2542724609375,58.99991258921857,, ,892.5726318359375,848.6804809570312, 936.46484375,62.07291821306327,, ,866.9527587890625,824.0143432617188, 909.89111328125,60.724046427223485,, ,'space', 'space',19.652524948120117,27.63097381591797, 11.67407512664795,11.283231269889583,801.0153198242188,749.8807983398438, 852.1498413085938,72.31513378866154,, ,,, ,,837.011474609375,793.3275756835938, 880.6953125,61.77831915981752,, ,49.0,49.0, 49.0,0.0,837.011474609375,793.3275756835938, 880.6953125,61.77831915981752,, ,867.9527587890625,826.0143432617188, 909.89111328125,59.30983286485076,38.5,46.0, 31.0,10.606601717798213,3.3330001831054688,3.4170000553131104, 3.249000072479248,0.11879392710116725,0.008695399992575403,0.009194499987643212, 0.008196299997507595,, ,892.5726318359375,848.6804809570312, 936.46484375,62.07291821306327,, ,837.011474609375,793.3275756835938, 880.6953125,61.77831915981752,, ,866.9527587890625,824.0143432617188, 909.89111328125,60.724046427223485,, ,'space', 'space',3.552764654159546,3.407036304473877, 3.698493003845215,0.206091008547722,820.68701171875,777.52880859375, 863.8452758789062,61.034959345416034,820.68701171875,777.52880859375, 863.8452758789062,61.034959345416034,826.76318359375,783.9644775390625, 869.5618286132812,60.52646739620108,824.26318359375,780.9644775390625, 867.5618286132812,61.23357417738745,, ,'space', 'space',12.724569320678711,12.34725570678711, 13.101882934570312,0.5336020300335084,824.26318359375,780.9644775390625, 867.5618286132812,61.23357417738745,, ,39.0,39.0, 39.0,0.0,-41.0,-46.0, -36.0,7.0710678118654755,7.028499603271484,4.85699987411499, 9.199999809265137,3.070964704837423,0.002184400043915957,0.0020242000464349985, 0.002344600041396916,, ,885.5350341796875,843.8157958984375, 927.2542724609375,58.99991258921857,, ,801.0153198242188,749.8807983398438, 852.1498413085938,72.31513378866154,820.68701171875,777.52880859375, 863.8452758789062,61.034959345416034,824.26318359375,780.9644775390625, 867.5618286132812,61.23357417738745,, ,837.011474609375,793.3275756835938, 880.6953125,61.77831915981752,, ,866.9527587890625,824.0143432617188, 909.89111328125,60.724046427223485,, ,885.5350341796875,843.8157958984375, 927.2542724609375,58.99991258921857,, ,892.5726318359375,848.6804809570312, 936.46484375,62.07291821306327,, ,7.0, 8.0
Right Leg,2.0,774.8682861328125,241.07208251953125, 1308.66455078125,754.9018738515467,774.8682861328125,241.07208251953125, 1308.66455078125,754.9018738515467,806.685546875,273.17950439453125, 1340.1915283203125,754.4914377255039,810.5706787109375,277.96429443359375, 1343.1771240234375,753.2192152098901,, ,824.7530517578125,298.53082275390625, 1350.9752197265625,744.1905699211534,, ,844.5313110351562,311.4469909667969, 1377.6156005859375,753.8950537499277,, ,861.9192504882812,328.2701110839844, 1395.568359375,754.693828915101,, ,867.9429321289062,334.5086364746094, 1401.377197265625,754.3899939700599,, ,844.5313110351562,311.4469909667969, 1377.6156005859375,753.8950537499277,, ,'space', 'space',31.795578002929688,32.08796691894531, 31.50318717956543,0.4135017192182166,774.8682861328125,241.07208251953125, 1308.66455078125,754.9018738515467,'space', 'space',17.17475700378418,10.46890926361084, 23.880603790283203,9.483500147012556,824.7530517578125,298.53082275390625, 1350.9752197265625,744.1905699211534,, ,46.5,46.0, 47.0,0.7071067811865476,824.7530517578125,298.53082275390625, 1350.9752197265625,744.1905699211534,, ,844.5313110351562,311.4469909667969, 1377.6156005859375,753.8950537499277,30.5,28.0, 33.0,3.5355339059327378,6.440999984741211,7.1620001792907715, 5.71999979019165,1.0196482536056286,0.009190199998556636,0.008725599996978417, 0.009654800000134856,, ,867.9429321289062,334.5086364746094, 1401.377197265625,754.3899939700599,, ,824.7530517578125,298.53082275390625, 1350.9752197265625,744.1905699211534,, ,844.5313110351562,311.4469909667969, 1377.6156005859375,753.8950537499277,, ,'space', 'space',3.8663105964660645,4.764492034912109, 2.9681289196014404,1.2702205403095772,806.685546875,273.17950439453125, 1340.1915283203125,754.4914377255039,806.685546875,273.17950439453125, 1340.1915283203125,754.4914377255039,811.0706787109375,278.96429443359375, 1343.1771240234375,752.5121084287035,810.5706787109375,277.96429443359375, 1343.1771240234375,753.2192152098901,, ,'space', 'space',14.165067672729492,20.54755973815918, 7.782575607299805,9.026206840669332,810.5706787109375,277.96429443359375, 1343.1771240234375,753.2192152098901,, ,38.5,42.0, 35.0,4.949747468305833,-28.5,-24.0, -33.0,6.3639610306789285,6.013500213623047,6.2270002365112305, 5.800000190734863,0.30193462793543546,0.004499650029174518,0.007670900027733296, 0.0013284000306157395,, ,861.9192504882812,328.2701110839844, 1395.568359375,754.693828915101,, ,774.8682861328125,241.07208251953125, 1308.66455078125,754.9018738515467,806.685546875,273.17950439453125, 1340.1915283203125,754.4914377255039,810.5706787109375,277.96429443359375, 1343.1771240234375,753.2192152098901,, ,824.7530517578125,298.53082275390625, 1350.9752197265625,744.1905699211534,, ,844.5313110351562,311.4469909667969, 1377.6156005859375,753.8950537499277,, ,861.9192504882812,328.2701110839844, 1395.568359375,754.693828915101,, ,867.9429321289062,334.5086364746094, 1401.377197265625,754.3899939700599,, ,2.0, 13.0
Chest,2.0,621.6024780273438,31.00233268737793, 1212.20263671875,835.234744920195,621.6024780273438,31.00233268737793, 1212.20263671875,835.234744920195,640.4713134765625,48.982051849365234, 1231.9605712890625,836.4921330938321,645.5205688476562,56.480308532714844, 1234.560791015625,833.0286979471858,, ,668.0791625976562,71.31487274169922, 1264.843505859375,843.9521900178204,, ,685.0612182617188,93.09487915039062, 1277.027587890625,837.1668468187778,, 1277.0275458999968,705.7454833984375,113.55206298828125, 1297.9388427734375,837.4879235337833,, ,712.97509765625,122.55402374267578, 1303.3961181640625,834.9814524758889,, ,685.0612182617188,93.09487915039062, 1277.027587890625,837.1668468187778,, ,'space', 'space',18.841472625732422,17.949546813964844, 19.733400344848633,1.2613749283322147,621.6024780273438,31.00233268737793, 1212.20263671875,835.234744920195,'space', ,19.669109344482422,19.669109344482422, ,0.0,668.0791625976562,71.31487274169922, 1264.843505859375,843.9521900178204,, ,48.5,48.0, 49.0,0.7071067811865476,668.0791625976562,71.31487274169922, 1264.843505859375,843.9521900178204,, ,688.0612182617188,96.09487915039062, 1280.027587890625,837.1668468187778,33.5,33.0, 34.0,0.7071067811865476,10.40999984741211,15.602999687194824, 5.2170000076293945,7.344010802822026,0.010529499995755032,0.012286499986657873, 0.00877250000485219,, ,712.97509765625,122.55402374267578, 1303.3961181640625,834.9814524758889,, ,668.0791625976562,71.31487274169922, 1264.843505859375,843.9521900178204,, ,685.0612182617188,93.09487915039062, 1277.027587890625,837.1668468187778,, ,'space', 'space',5.028543949127197,7.481678009033203, 2.5754098892211914,3.4692554578384462,640.4713134765625,48.982051849365234, 1231.9605712890625,836.4921330938321,640.4713134765625,48.982051849365234, 1231.9605712890625,836.4921330938321,647.0205688476562,57.480308532714844, 1236.560791015625,833.7358047283724,645.5205688476562,56.480308532714844, 1234.560791015625,833.0286979471858,, ,'space', 'space',22.53533363342285,14.807494163513184, 30.263172149658203,10.928814711838807,645.5205688476562,56.480308532714844, 1234.560791015625,833.0286979471858,, ,43.25,39.0, 47.5,6.0104076400856545,-35.0,-35.0, -35.0,0.0,7.221499919891357,8.994999885559082, 5.447999954223633,2.5081077043155147,0.006902050066855736,0.006935200057341717, 0.006868900076369755,, ,705.7454833984375,113.55206298828125, 1297.9388427734375,837.4879235337833,, ,621.6024780273438,31.00233268737793, 1212.20263671875,835.234744920195,640.4713134765625,48.982051849365234, 1231.9605712890625,836.4921330938321,645.5205688476562,56.480308532714844, 1234.560791015625,833.0286979471858,, ,668.0791625976562,71.31487274169922, 1264.843505859375,843.9521900178204,, ,685.0612182617188,93.09487915039062, 1277.027587890625,837.1668468187778,, ,705.7454833984375,113.55206298828125, 1297.9388427734375,837.4879235337833,, ,712.97509765625,122.55402374267578, 1303.3961181640625,834.9814524758889,, ,0.0, 12.0
Abdomen,2.0,1036.7518310546875,666.3532104492188, 1407.150390625,523.8227095861694,1036.7518310546875,666.3532104492188, 1407.150390625,523.8227095861694,1060.2525634765625,683.4467163085938, 1437.058349609375,532.8838962880541,1063.170654296875,685.1817016601562, 1441.1595458984375,534.557060087678,, ,1077.361083984375,691.7626342773438, 1462.9595947265625,545.318600364098,, ,1096.58251953125,717.9691162109375, 1475.196044921875,535.4402961885734,, ,1115.2752685546875,737.6032104492188, 1492.9473876953125,534.1089898604882,, ,1121.181640625,743.7818603515625, 1498.581298828125,533.7238013825827,, ,1096.58251953125,717.9691162109375, 1475.196044921875,535.4402961885734,, ,'space', 'space',23.47613525390625,17.062641143798828, 29.889629364013672,9.070050352713881,1036.7518310546875,666.3532104492188, 1407.150390625,523.8227095861694,'space', 'space',16.91866111755371,23.94908332824707, 9.888237953186035,9.942519113921186,1077.361083984375,691.7626342773438, 1462.9595947265625,545.318600364098,, ,46.5,46.5, 46.5,0.0,1077.361083984375,691.7626342773438, 1462.9595947265625,545.318600364098,, ,1098.58251953125,720.9691162109375, 1476.196044921875,534.0260826262003,24.0,26.0, 22.0,2.8284271247461903,4.511000156402588,6.051000118255615, 2.9709999561309814,2.1778890006940013,0.009038099989993498,0.009387899990542792, 0.008688299989444204,, ,1121.181640625,743.7818603515625, 1498.581298828125,533.7238013825827,, ,1077.361083984375,691.7626342773438, 1462.9595947265625,545.318600364098,, ,1096.58251953125,717.9691162109375, 1475.196044921875,535.4402961885734,, ,'space', 'space',2.895188808441162,1.7051116228103638, 4.08526611328125,1.6830233804835777,1060.2525634765625,683.4467163085938, 1437.058349609375,532.8838962880541,1060.2525634765625,683.4467163085938, 1437.058349609375,532.8838962880541,1063.670654296875,685.1817016601562, 1442.1595458984375,535.2641668688645,1063.170654296875,685.1817016601562, 1441.1595458984375,534.557060087678,, ,'space', 'space',14.17312240600586,6.562161922454834, 21.784082412719727,10.763523201348768,1063.170654296875,685.1817016601562, 1441.1595458984375,534.557060087678,, ,38.5,34.5, 42.5,5.656854249492381,-22.5,-25.0, -20.0,3.5355339059327378,5.893500328063965,6.168000221252441, 5.61899995803833,0.38820180899204404,0.009180950051813852,0.013983700060634874, 0.00437820004299283,, ,1115.2752685546875,737.6032104492188, 1492.9473876953125,534.1089898604882,, ,1036.7518310546875,666.3532104492188, 1407.150390625,523.8227095861694,1060.2525634765625,683.4467163085938, 1437.058349609375,532.8838962880541,1063.170654296875,685.1817016601562, 1441.1595458984375,534.557060087678,, ,1077.361083984375,691.7626342773438, 1462.9595947265625,545.318600364098,, ,1096.58251953125,717.9691162109375, 1475.196044921875,535.4402961885734,, ,1115.2752685546875,737.6032104492188, 1492.9473876953125,534.1089898604882,, ,1121.181640625,743.7818603515625, 1498.581298828125,533.7238013825827,, ,6.0, 14.0

extraInfo
