23.7234 	WARNING 	Requested an unavailable screen number - using first available.
25.4050 	EXP 	Created Begin = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Begin', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
25.7130 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
37.6015 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
40.1050 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
40.1051 	EXP 	window1: mouseVisible = False
40.1935 	EXP 	movie: autoLog = True
40.1935 	EXP 	movie: movie = 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4'
40.1935 	EXP 	movie: size = array([1920., 1080.])
40.1935 	EXP 	movie: ori = 0
40.1935 	EXP 	movie: autoLog = True
40.1935 	EXP 	movie: movie = 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv'
40.1935 	EXP 	movie: size = array([1024.,  800.])
40.1935 	EXP 	movie: ori = 0
40.1935 	EXP 	Begin: autoDraw = True
42.8898 	DATA 	Keypress: space
42.9067 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
42.9069 	EXP 	New trial (rep=0, index=0): OrderedDict([('runSeq', [OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')]), OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv')])])])
42.9071 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
42.9073 	EXP 	New trial (rep=0, index=0): OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')])
42.9273 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
42.9354 	EXP 	Begin: autoDraw = False
44.7281 	DATA 	Keypress: s
57.6480 	DATA 	Keypress: 5
60.2094 	DATA 	Keypress: 5
60.2098 	DATA 	Keypress: 5
60.2102 	DATA 	Keypress: 5
60.2106 	DATA 	Keypress: 5
60.2110 	DATA 	Keypress: 5
60.4079 	DATA 	Keypress: 5
60.4088 	EXP 	Sound  started
60.4355 	EXP 	movie: autoDraw = True
60.8804 	DATA 	Keypress: 5
61.3464 	DATA 	Keypress: 5
61.7960 	DATA 	Keypress: 5
62.2540 	DATA 	Keypress: 5
62.7135 	DATA 	Keypress: 5
63.1967 	DATA 	Keypress: 5
63.6298 	DATA 	Keypress: 5
64.1139 	DATA 	Keypress: 5
64.5708 	DATA 	Keypress: 5
65.0305 	DATA 	Keypress: 5
65.4802 	DATA 	Keypress: 5
65.9465 	DATA 	Keypress: 5
66.3971 	DATA 	Keypress: 5
66.8539 	DATA 	Keypress: 5
67.3135 	DATA 	Keypress: 5
67.7710 	DATA 	Keypress: 5
68.2301 	DATA 	Keypress: 5
68.7136 	DATA 	Keypress: 5
69.1711 	DATA 	Keypress: 5
69.6300 	DATA 	Keypress: 5
70.0806 	DATA 	Keypress: 5
70.5375 	DATA 	Keypress: 5
70.9969 	DATA 	Keypress: 5
71.4540 	DATA 	Keypress: 5
71.9134 	DATA 	Keypress: 5
72.3716 	DATA 	Keypress: 5
72.8304 	DATA 	Keypress: 5
73.3137 	DATA 	Keypress: 5
73.7712 	DATA 	Keypress: 5
74.2306 	DATA 	Keypress: 5
74.6797 	DATA 	Keypress: 5
75.1469 	DATA 	Keypress: 5
75.5967 	DATA 	Keypress: 5
76.0545 	DATA 	Keypress: 5
76.5131 	DATA 	Keypress: 5
76.9713 	DATA 	Keypress: 5
77.4297 	DATA 	Keypress: 5
77.9136 	DATA 	Keypress: 5
78.3712 	DATA 	Keypress: 5
78.8296 	DATA 	Keypress: 5
79.2797 	DATA 	Keypress: 5
79.7464 	DATA 	Keypress: 5
80.1973 	DATA 	Keypress: 5
80.6544 	DATA 	Keypress: 5
81.1139 	DATA 	Keypress: 5
81.5714 	DATA 	Keypress: 5
82.0313 	DATA 	Keypress: 5
82.5141 	DATA 	Keypress: 5
82.9716 	DATA 	Keypress: 5
83.4303 	DATA 	Keypress: 5
83.8797 	DATA 	Keypress: 5
84.3474 	DATA 	Keypress: 5
84.7965 	DATA 	Keypress: 5
85.2543 	DATA 	Keypress: 5
85.7134 	DATA 	Keypress: 5
86.1713 	DATA 	Keypress: 5
86.6311 	DATA 	Keypress: 5
87.1142 	DATA 	Keypress: 5
87.5714 	DATA 	Keypress: 5
88.0311 	DATA 	Keypress: 5
88.4810 	DATA 	Keypress: 5
88.9474 	DATA 	Keypress: 5
89.3975 	DATA 	Keypress: 5
89.8548 	DATA 	Keypress: 5
90.3138 	DATA 	Keypress: 5
90.7709 	DATA 	Keypress: 5
91.2304 	DATA 	Keypress: 5
91.7135 	DATA 	Keypress: 5
92.1715 	DATA 	Keypress: 5
92.6306 	DATA 	Keypress: 5
93.0806 	DATA 	Keypress: 5
93.5472 	DATA 	Keypress: 5
93.9971 	DATA 	Keypress: 5
94.4547 	DATA 	Keypress: 5
94.9142 	DATA 	Keypress: 5
95.3716 	DATA 	Keypress: 5
95.8299 	DATA 	Keypress: 5
96.3148 	DATA 	Keypress: 5
96.7718 	DATA 	Keypress: 5
97.2307 	DATA 	Keypress: 5
97.6798 	DATA 	Keypress: 5
98.1468 	DATA 	Keypress: 5
98.5973 	DATA 	Keypress: 5
99.0543 	DATA 	Keypress: 5
99.5140 	DATA 	Keypress: 5
99.9719 	DATA 	Keypress: 5
100.4307 	DATA 	Keypress: 5
100.9140 	DATA 	Keypress: 5
101.3717 	DATA 	Keypress: 5
101.8308 	DATA 	Keypress: 5
102.2801 	DATA 	Keypress: 5
102.7475 	DATA 	Keypress: 5
103.1972 	DATA 	Keypress: 5
103.6551 	DATA 	Keypress: 5
104.1140 	DATA 	Keypress: 5
104.5716 	DATA 	Keypress: 5
105.0299 	DATA 	Keypress: 5
105.5136 	DATA 	Keypress: 5
105.9715 	DATA 	Keypress: 5
106.4310 	DATA 	Keypress: 5
106.8806 	DATA 	Keypress: 5
107.3472 	DATA 	Keypress: 5
107.7975 	DATA 	Keypress: 5
108.2544 	DATA 	Keypress: 5
108.7139 	DATA 	Keypress: 5
109.1718 	DATA 	Keypress: 5
109.6312 	DATA 	Keypress: 5
110.1141 	DATA 	Keypress: 5
110.5711 	DATA 	Keypress: 5
111.0311 	DATA 	Keypress: 5
111.4802 	DATA 	Keypress: 5
111.9465 	DATA 	Keypress: 5
112.3972 	DATA 	Keypress: 5
112.8552 	DATA 	Keypress: 5
113.3147 	DATA 	Keypress: 5
113.7712 	DATA 	Keypress: 5
114.2309 	DATA 	Keypress: 5
114.7146 	DATA 	Keypress: 5
115.1714 	DATA 	Keypress: 5
115.6308 	DATA 	Keypress: 5
116.0813 	DATA 	Keypress: 5
116.5472 	DATA 	Keypress: 5
116.9975 	DATA 	Keypress: 5
117.4554 	DATA 	Keypress: 5
117.9140 	DATA 	Keypress: 5
118.3718 	DATA 	Keypress: 5
118.8314 	DATA 	Keypress: 5
119.3151 	DATA 	Keypress: 5
119.7480 	DATA 	Keypress: 5
120.2307 	DATA 	Keypress: 5
120.6811 	DATA 	Keypress: 5
121.1467 	DATA 	Keypress: 5
121.5972 	DATA 	Keypress: 5
122.0552 	DATA 	Keypress: 5
122.5142 	DATA 	Keypress: 5
122.9720 	DATA 	Keypress: 5
123.4305 	DATA 	Keypress: 5
123.9142 	DATA 	Keypress: 5
124.3712 	DATA 	Keypress: 5
124.8312 	DATA 	Keypress: 5
125.2810 	DATA 	Keypress: 5
125.7472 	DATA 	Keypress: 5
126.1975 	DATA 	Keypress: 5
126.6553 	DATA 	Keypress: 5
127.1146 	DATA 	Keypress: 5
127.5719 	DATA 	Keypress: 5
128.0313 	DATA 	Keypress: 5
128.5139 	DATA 	Keypress: 5
128.9482 	DATA 	Keypress: 5
129.4312 	DATA 	Keypress: 5
129.8808 	DATA 	Keypress: 5
130.3470 	DATA 	Keypress: 5
130.7972 	DATA 	Keypress: 5
131.2550 	DATA 	Keypress: 5
131.7141 	DATA 	Keypress: 5
132.1718 	DATA 	Keypress: 5
132.6305 	DATA 	Keypress: 5
133.1144 	DATA 	Keypress: 5
133.5723 	DATA 	Keypress: 5
134.0307 	DATA 	Keypress: 5
134.4807 	DATA 	Keypress: 5
134.9474 	DATA 	Keypress: 5
135.3979 	DATA 	Keypress: 5
135.8551 	DATA 	Keypress: 5
136.3140 	DATA 	Keypress: 5
136.7724 	DATA 	Keypress: 5
137.2299 	DATA 	Keypress: 5
137.7142 	DATA 	Keypress: 5
138.1720 	DATA 	Keypress: 5
138.6306 	DATA 	Keypress: 5
139.0806 	DATA 	Keypress: 5
139.5476 	DATA 	Keypress: 5
139.9979 	DATA 	Keypress: 5
140.4550 	DATA 	Keypress: 5
140.9141 	DATA 	Keypress: 5
141.3723 	DATA 	Keypress: 5
141.8313 	DATA 	Keypress: 5
142.3151 	DATA 	Keypress: 5
142.7725 	DATA 	Keypress: 5
143.2313 	DATA 	Keypress: 5
143.6816 	DATA 	Keypress: 5
144.1476 	DATA 	Keypress: 5
144.5975 	DATA 	Keypress: 5
145.0548 	DATA 	Keypress: 5
145.5149 	DATA 	Keypress: 5
145.9722 	DATA 	Keypress: 5
146.4316 	DATA 	Keypress: 5
146.9139 	DATA 	Keypress: 5
147.3723 	DATA 	Keypress: 5
147.8319 	DATA 	Keypress: 5
148.2812 	DATA 	Keypress: 5
148.7476 	DATA 	Keypress: 5
149.1980 	DATA 	Keypress: 5
149.6550 	DATA 	Keypress: 5
150.1142 	DATA 	Keypress: 5
150.5720 	DATA 	Keypress: 5
151.0309 	DATA 	Keypress: 5
151.5140 	DATA 	Keypress: 5
151.9717 	DATA 	Keypress: 5
152.4309 	DATA 	Keypress: 5
152.8810 	DATA 	Keypress: 5
153.3482 	DATA 	Keypress: 5
153.7972 	DATA 	Keypress: 5
154.2558 	DATA 	Keypress: 5
154.7145 	DATA 	Keypress: 5
155.1720 	DATA 	Keypress: 5
155.6309 	DATA 	Keypress: 5
156.1144 	DATA 	Keypress: 5
156.5719 	DATA 	Keypress: 5
157.0309 	DATA 	Keypress: 5
157.4807 	DATA 	Keypress: 5
157.9485 	DATA 	Keypress: 5
158.3981 	DATA 	Keypress: 5
158.8552 	DATA 	Keypress: 5
159.3140 	DATA 	Keypress: 5
159.7720 	DATA 	Keypress: 5
160.2311 	DATA 	Keypress: 5
160.7148 	DATA 	Keypress: 5
161.1725 	DATA 	Keypress: 5
161.6316 	DATA 	Keypress: 5
162.0809 	DATA 	Keypress: 5
162.5479 	DATA 	Keypress: 5
162.9982 	DATA 	Keypress: 5
163.4556 	DATA 	Keypress: 5
163.9141 	DATA 	Keypress: 5
164.3719 	DATA 	Keypress: 5
164.8312 	DATA 	Keypress: 5
