	onset	duration	phase	condition
0	2.8058418999426067	1.483263700036332	cue	Right Leg
1	4.289105599978939	16.504231489961967	movement	Right Leg
2	20.82618279987946	1.483136499999091	cue	Left Leg
3	22.309319299878553	16.51447274000384	movement	Left Leg
4	38.819523399928585	18.011230380041525	rest	Rest
5	56.86257410002872	1.4830765998922288	cue	Chest
6	58.34565069992095	16.509031840134412	movement	Chest
7	74.90277599985711	1.4830558998510242	cue	Right Arm
8	76.38583189970814	16.51233872002922	movement	Right Arm
9	92.92871190002188	1.4830731998663396	cue	Abdomen
10	94.41178509988822	16.510773540008813	movement	Abdomen
11	110.91924519999884	18.013110080035403	rest	Rest
12	128.96394869987853	1.4830104000866413	cue	Right Face
13	130.44695909996517	16.507682339986786	movement	Right Face
14	146.95324669987895	18.012368879979476	rest	Rest
15	164.99355000001378	1.4830571000929922	cue	Left Face
16	166.47660710010678	16.515722239855677	movement	Left Face
17	182.98732979991473	18.01155788009055	rest	Rest
18	201.04665679996833	1.4831008999608457	cue	Left Arm
19	202.52975769992918	16.510113319847733	movement	Left Arm
20	219.0789824000094	1.4830708999652416	cue	Left Leg
21	220.56205329997465	16.512473840033635	movement	Left Leg
22	237.12588239996694	1.4834636999294162	cue	Left Arm
23	238.60934609989636	16.501916020177305	movement	Left Arm
24	255.10432199994102	18.012150479946285	rest	Rest
25	273.14815380005166	1.4830701001919806	cue	Chest
26	274.63122390024364	16.50842383969575	movement	Chest
27	291.1815657999832	1.4828678001649678	cue	Right Face
28	292.6644336001482	16.508766440209	movement	Right Face
29	309.1717699000146	18.01155897998251	rest	Rest
30	327.2089807000011	1.4832993999589235	cue	Right Leg
31	328.69228009996004	16.504177240189165	movement	Right Leg
32	345.2297235999722	1.483096599811688	cue	Abdomen
33	346.7128201997839	16.51323534012772	movement	Abdomen
34	363.2223521999549	18.01139287999831	rest	Rest
35	381.26319309999235	1.4830161998979747	cue	Left Face
36	382.7462092998903	16.5136933401227	movement	Left Face
37	399.2556051998399	18.01218697987497	rest	Rest
38	417.30402159993537	1.4830857999622822	cue	Right Arm
39	418.78710739989765	16.515927319880575	movement	Right Arm
40	Condition Order: 	['Right Leg', 'Left Leg', 'Rest', 'Chest', 'Right Arm', 'Abdomen', 'Rest', 'Right Face', 'Rest', 'Left Face', 'Rest', 'Left Arm', 'Left Leg', 'Left Arm', 'Rest', 'Chest', 'Right Face', 'Rest', 'Right Leg', 'Abdomen', 'Rest', 'Left Face', 'Rest', 'Right Arm']		
