RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,549.5555909000104,None,549.5555909000104,550.5555896000005,550.5389416000107,551.5389277000213,None,0,549.5555909000104,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,551.5556004999671,None,551.5556004999671,552.5556128000608,552.5389587000245,553.5389509999659,None,1,551.5556004999671,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,553.5556092000334,None,553.5556092000334,554.5556277000578,554.5389509999659,555.5389818999683,None,1,553.5556092000334,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,555.5556224000175,None,555.5556224000175,556.555639600032,556.5389646000694,557.5389848999912,None,0,555.5556224000175,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,557.5556647999911,None,557.5556647999911,558.5556630999781,558.5390049000271,559.5390109000728,None,1,557.5556647999911,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,559.555662299972,None,559.555662299972,560.5555457000155,560.5390113000758,561.539033100009,None,1,559.555662299972,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,76,76,76,,,,,,,,,,,561.5556905000703,None,561.5556905000703,562.5556817000033,562.5390376000432,563.5390317999991,None,1,561.5556905000703,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,77,77,77,,,,,,,,,,,563.5557020000415,None,563.5557020000415,564.5557204000652,564.5390544000547,565.5390756999841,None,1,563.5557020000415,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,78,78,78,,,,,,,,,,,565.5557128000073,None,565.5557128000073,566.5557346000569,566.5390610999893,567.5390926999971,None,1,565.5557128000073,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,79,79,79,,,,,,,,,,,567.5557409999892,None,567.5557409999892,568.5557345000561,568.539122999995,569.5391031000763,None,1,567.5557409999892,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,80,80,80,,,,,,,,,,,569.5557418999961,None,569.5557418999961,570.5557611000258,570.5390934000025,571.5391164000612,None,0,569.5557418999961,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,81,81,81,,,,,,,,,,,571.5557655000594,None,571.5557655000594,572.5557726999978,572.5391128000338,573.5391467000591,None,1,571.5557655000594,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,82,82,82,,,,,,,,,,,573.5557948000496,None,573.5557948000496,574.5557894000085,574.5390237000538,575.5391321000643,None,1,573.5557948000496,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,83,83,83,,,,,,,,,,,575.5558755999664,None,575.5558755999664,576.5558110000566,576.5391569000203,577.5391661999747,None,0,575.5558755999664,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,84,84,84,,,,,,,,,,,577.5558186999988,None,577.5558186999988,578.5558196000056,578.5391677999869,579.5391790000722,None,1,577.5558186999988,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,85,85,85,,,,,,,,,,,579.5558378000278,None,579.5558378000278,580.555837700027,580.5392136999872,581.5391972999787,None,1,579.5558378000278,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,86,86,86,,,,,,,,,,,581.5558601000812,None,581.5558601000812,582.555852200021,582.5391973999795,583.5392136999872,None,1,581.5558601000812,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,87,87,87,,,,,,,,,,,583.5558756999671,None,583.5558756999671,584.5558789999923,584.5392344000284,585.539252000046,None,1,583.5558756999671,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,88,88,88,,,,,,,,,,,585.5558806000045,None,585.5558806000045,586.5558976000175,586.5392392000649,587.5392775000073,None,1,585.5558806000045,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,89,89,89,,,,,,,,,,,587.5558909999672,None,587.5558909999672,588.5559137000237,588.5392446999904,589.539258099976,None,0,587.5558909999672,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,90,90,90,,,,,,,,,,,589.5559116000077,None,589.5559116000077,590.5559425000101,590.5392428999767,591.5392742999829,None,1,589.5559116000077,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,91,91,91,,,,,,,,,,,591.5559412000002,None,591.5559412000002,592.5559429000132,592.5392923000036,593.5392901999876,None,1,591.5559412000002,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,92,92,92,,,,,,,,,,,593.5559630000498,None,593.5559630000498,594.5559693999821,594.5392935000127,595.5393084000098,None,0,593.5559630000498,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,93,93,93,,,,,,,,,,,595.555989800021,None,595.555989800021,596.5559990999755,596.539287499967,597.5393403000198,None,1,595.555989800021,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,94,94,94,,,,,,,,,,,597.5559845999815,None,597.5559845999815,598.5559931000462,598.539343600045,599.5393406000221,None,1,597.5559845999815,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,95,95,95,,,,,,,,,,,599.5559938000515,None,599.5559938000515,600.5560179000022,600.539349299972,601.5393690000055,None,1,599.5559938000515,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,96,96,96,,,,,,,,,,,601.5560377000365,None,601.5560377000365,602.5560387000442,602.539360200055,603.5393788000802,None,1,601.5560377000365,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,97,97,97,,,,,,,,,,,603.5560329,None,603.5560329,604.5560469999909,604.5393983999966,605.5393133000471,None,1,603.5560329,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,98,98,98,,,,,,,,,,,605.5560668000253,None,605.5560668000253,606.5560676000314,606.5394052000483,607.5394266999792,None,0,605.5560668000253,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,99,99,99,,,,,,,,,,,607.556195900077,None,607.556195900077,608.5561241999967,608.539416900021,609.5394262999762,None,1,607.556195900077,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,100,100,100,,,,,,,,,,,609.5560918999836,None,609.5560918999836,610.5560961000156,610.5394448000006,611.5394443999976,None,1,609.5560918999836,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,101,101,101,,,,,,,,,,,611.5561185000697,None,611.5561185000697,612.5561090999981,612.5394657000434,613.5394736999879,None,0,611.5561185000697,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,102,102,102,,,,,,,,,,,613.5561386999907,None,613.5561386999907,614.555996100069,614.5394583999878,615.5394749999978,None,1,613.5561386999907,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,103,103,103,,,,,,,,,,,615.5561408000067,None,615.5561408000067,616.5561547999969,616.5395026999759,617.5394753,None,1,615.5561408000067,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,104,104,104,,,,,,,,,,,617.5561721000122,None,617.5561721000122,618.556191700045,618.5395220000064,619.5394035000354,None,1,617.5561721000122,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,105,105,105,,,,,,,,,,,619.556194200064,None,619.556194200064,620.5561887000222,620.5395235000178,621.5395352999913,None,1,619.556194200064,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,106,106,106,,,,,,,,,,,621.556199499988,None,621.556199499988,622.55619630008,622.5395357999951,623.5395288000582,None,1,621.556199499988,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,107,107,107,,,,,,,,,,,623.5562188000185,None,623.5562188000185,624.5562375000445,624.5395667999983,625.5395636999747,None,1,623.5562188000185,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,108,108,108,,,,,,,,,,,625.556245499989,None,625.556245499989,626.5562780000037,626.5395703000249,627.5395811999915,None,0,625.556245499989,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,109,109,109,,,,,,,,,,,627.5562485000119,None,627.5562485000119,628.5562557000667,628.5395913000684,629.5395746000577,None,1,627.5562485000119,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,110,110,110,,,,,,,,,,,629.5562639000127,None,629.5562639000127,630.5562637000112,630.5396168000298,631.5396160000237,None,1,629.5562639000127,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,111,111,111,,,,,,,,,,,631.5562750999816,None,631.5562750999816,632.5562806000235,632.539610399981,633.5396383000771,None,0,631.5562750999816,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,112,112,112,,,,,,,,,,,633.5563023000723,None,633.5563023000723,634.5562993000494,634.5396433999995,635.5396302000154,None,1,633.5563023000723,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,113,113,113,,,,,,,,,,,635.556309800013,None,635.556309800013,636.5563154000556,636.539664400043,637.5396750000073,None,1,635.556309800013,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,114,114,114,,,,,,,,,,,637.5562884999672,None,637.5562884999672,638.5563490000786,638.5396313000238,639.5396848999662,None,1,637.5562884999672,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,115,115,115,,,,,,,,,,,639.55635790003,None,639.55635790003,640.5563640000764,640.5396607000148,641.539691700018,None,1,639.55635790003,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,116,116,116,,,,,,,,,,,641.556368599995,None,641.556368599995,642.5563580000307,642.5397088000318,643.5397191999946,None,0,641.556368599995,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,117,117,117,,,,,,,,,,,643.5564123999793,None,643.5564123999793,644.5563740000362,644.5397454000777,645.5397501999978,None,1,643.5564123999793,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,118,118,118,,,,,,,,,,,645.5564080000622,None,645.5564080000622,646.5563921000576,646.5397397000343,647.5397310999688,None,1,645.5564080000622,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,119,119,119,,,,,,,,,,,647.5564131999854,None,647.5564131999854,648.5564349000342,648.5397743000649,649.5397612999659,None,1,647.5564131999854,None,1,m,6,r,CIB,2021_May_19_1025,WASABI Nback,2020.2.10,60.0040202860007,
