square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
9,"[0.2, -0.2]",None,0,0,0,0,0,16,16,16,,,,,,,,,-0.3263888888888889,-0.175,0,0.20090590001200326,58.578045900008874,None,58.578045900008874,59.57842979999259,59.561699299985776,60.562215199985076,None,1,58.578045900008874,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,17,17,17,,,,,,,,,-0.3277777777777778,-0.1763888888888889,0,0.2676639999845065,60.57889089998207,None,60.57889089998207,61.579329900007,61.562594599992735,62.56301469999016,None,1,60.57889089998207,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,18,18,18,,,,,,,,,-0.32916666666666666,-0.18194444444444444,0,0.25149470000178553,62.57989049999742,None,62.57989049999742,63.58024039998418,63.56374139999389,64.56394590000855,None,1,62.57989049999742,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,19,19,19,,,,,,,,,-0.32916666666666666,-0.18194444444444444,0,0.25095190000138246,64.58071310000378,None,64.58071310000378,65.58135849999962,65.56465819998994,66.56495939998422,None,1,64.58071310000378,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",1,0,0,0,0,0,20,20,20,,,,,,,,,-0.33055555555555555,-0.18194444444444444,0,0.20074850000673905,66.5816446999961,None,66.5816446999961,67.58223209998687,67.56531050000922,68.56586450000759,None,0,66.5816446999961,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,21,21,21,,,,,,,,,-0.33055555555555555,-0.18194444444444444,0,0.3350106999860145,68.5825751000084,None,68.5825751000084,69.58307449999847,69.56636689999141,None,None,1,68.5825751000084,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,22,22,22,,,,,,,,,-0.33194444444444443,-0.18611111111111112,0,0.26745779998600483,70.56680899998173,None,70.56680899998173,71.56729979999363,71.55061109998496,72.55109110000194,None,1,70.56680899998173,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",1,0,0,0,0,0,23,23,23,,,,,,,,,-0.33194444444444443,-0.18611111111111112,0,0.2344294000067748,72.56785409999429,None,72.56785409999429,73.56829669998842,73.55166249998729,74.5519701000012,None,0,72.56785409999429,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,24,24,24,,,,,,,,,-0.3347222222222222,-0.19027777777777777,0,0.13398280000546947,74.56872370000929,None,74.56872370000929,75.56917350000003,75.5525115999917,76.55284439999377,None,1,74.56872370000929,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,25,25,25,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.23488110001198947,76.56949560000794,None,76.56949560000794,77.57001840000157,77.55347559999791,78.55386149999686,None,1,76.56949560000794,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,26,26,26,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.2844004000071436,78.57084880000912,None,78.57084880000912,79.57107179999002,79.55436340000597,80.55495180000435,None,1,78.57084880000912,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,27,27,27,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.21737860000575893,80.57157679999364,None,80.57157679999364,81.57201869998244,81.55533090000972,82.5555870999815,None,1,80.57157679999364,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,28,28,28,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.32146799998008646,82.57228980000946,None,82.57228980000946,83.57299409998814,83.55626350000966,84.55660529999295,None,1,82.57228980000946,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,29,29,29,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.1843597000115551,84.5733934000018,None,84.5733934000018,85.57390029999078,85.5571471999865,86.55773020000197,None,0,84.5733934000018,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,30,30,30,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.18395619999500923,86.57447329998831,None,86.57447329998831,87.57489369998802,87.5581613999966,88.55851969998912,None,1,86.57447329998831,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,31,31,31,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.1006788999948185,88.57536809999146,None,88.57536809999146,89.5757750000048,89.55913819998386,90.55955800000811,None,1,88.57536809999146,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,32,32,32,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.26747690001502633,90.57623529998818,None,90.57623529998818,91.57665519998409,91.55989899998531,92.56062800000655,None,0,90.57623529998818,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,33,33,33,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.2692594999971334,92.57752550000441,None,92.57752550000441,93.57773419999285,93.56102580000879,94.56140679999953,None,1,92.57752550000441,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,34,34,34,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.2511495999933686,94.57812339998782,None,94.57812339998782,95.5784571999975,95.56185969998478,96.56241990000126,None,1,94.57812339998782,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,35,35,35,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.20119550000526942,96.57904439998674,None,96.57904439998674,97.57944989998941,97.56256910000229,98.56328040000517,None,1,96.57904439998674,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,36,36,36,,,,,,,,,-0.3347222222222222,-0.19166666666666668,0,0.2673814999870956,98.5799885999877,None,98.5799885999877,99.58039359998656,99.56366509999498,100.5642489999882,None,1,98.5799885999877,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,37,37,37,,,,,,,,,-0.33611111111111114,-0.2,0,0.2005230000067968,100.58094849999179,None,100.58094849999179,101.58134909998626,101.5646901,102.5652262000076,None,1,100.58094849999179,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",1,0,0,0,0,0,38,38,38,,,,,,,,,-0.33611111111111114,-0.2,1,1.9852959999989253,102.58185590000357,None,102.58185590000357,103.5824711000023,103.5656587999838,104.56601809998392,1,1,102.58185590000357,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,39,39,39,,,,,,,,,-0.33611111111111114,-0.2,0,0.0,104.58275860000867,None,104.58275860000867,105.58322619998944,105.56656929999008,None,None,1,104.58275860000867,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,40,40,40,,,,,,,,,-0.33611111111111114,-0.2,1,1.9681222999934107,106.5670453000057,None,106.5670453000057,107.56754240000737,107.55092789998162,108.55128869999317,1,0,106.5670453000057,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",1,0,0,0,0,0,41,41,41,,,,,,,,,-0.33611111111111114,-0.2,0,0.0,108.56796600000234,None,108.56796600000234,109.56845920000342,109.55174359999364,110.55230589999701,None,0,108.56796600000234,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,42,42,42,,,,,,,,,-0.33611111111111114,-0.2,0,0.3032721999916248,110.56901199999265,None,110.56901199999265,111.5695071000082,111.55279590000282,112.55312279998907,None,1,110.56901199999265,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,43,43,43,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.4177639999834355,112.56980209998437,None,112.56980209998437,113.57038610000745,113.5537164999987,114.5545645999955,None,1,112.56980209998437,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,44,44,44,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,114.57080549999955,None,114.57080549999955,115.63138479998452,115.59247410000535,None,None,1,114.57080549999955,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
8,"[0, -0.2]",None,0,0,0,0,0,45,45,45,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,116.57201599999098,None,116.57201599999098,117.57252650000737,117.55907630000729,None,None,1,116.57201599999098,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,46,46,46,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,118.57331829998293,None,118.57331829998293,119.5732757000078,119.55656080000335,120.55704089999199,None,1,118.57331829998293,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,47,47,47,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,120.57396619999781,None,120.57396619999781,121.57812249998096,121.56042480000178,None,None,1,120.57396619999781,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,48,48,48,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,122.57953930000076,None,122.57953930000076,123.59320229999139,123.55908209999325,124.55959990000702,None,0,122.57953930000076,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,49,49,49,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,124.57664469999145,None,124.57664469999145,125.57672499999171,125.56007879998651,126.56030839998857,None,1,124.57664469999145,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,50,50,50,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,126.57703929999843,None,126.57703929999843,127.57812249998096,127.56089779999456,128.56074980000267,None,1,126.57703929999843,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",1,0,0,0,0,0,51,51,51,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,128.57745969999814,None,128.57745969999814,129.57917660000385,129.56178089999594,130.56157180000446,None,0,128.57745969999814,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,52,52,52,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,130.57820789999096,None,130.57820789999096,131.57885309998528,131.56220329998177,132.56257859998732,None,1,130.57820789999096,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,53,53,53,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,132.57916599998134,None,132.57916599998134,133.58780199999455,133.5671097000013,None,None,1,132.57916599998134,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,54,54,54,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,134.58025259998976,None,134.58025259998976,135.58075100000133,135.56406420000712,136.56449699998484,None,1,134.58025259998976,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,55,55,55,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,136.58136129999184,None,136.58136129999184,137.5816208999895,137.56489639999927,138.565843999997,None,1,136.58136129999184,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",1,0,0,0,0,0,56,56,56,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,138.58212559999083,None,138.58212559999083,139.5826521999843,139.56596310000168,None,None,0,138.58212559999083,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,57,57,57,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,140.56991220000782,None,140.56991220000782,141.58350839998457,141.55013659998076,142.55065789999207,None,1,140.56991220000782,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,58,58,58,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,142.56738329998916,None,142.56738329998916,143.56779060000554,143.55116460000863,144.55189279999468,None,1,142.56738329998916,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,59,59,59,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,144.56876379999449,None,144.56876379999449,145.57621589998598,145.55372389999684,146.55381909999414,None,1,144.56876379999449,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,60,60,60,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,146.56983339998988,None,146.56983339998988,147.5719439999957,147.55924840000807,None,None,1,146.56983339998988,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,61,61,61,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,148.5702716000087,None,148.5702716000087,149.5718164999853,149.5552470999828,150.55849090000265,None,1,148.5702716000087,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,62,62,62,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,150.59272950000013,None,150.59272950000013,151.60510129999602,151.55616670000018,152.55612490000203,None,1,150.59272950000013,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,63,63,63,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,152.5738030000066,None,152.5738030000066,153.5731154999812,153.5563567999925,154.55644210000173,None,1,152.5738030000066,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,64,64,64,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,154.57292089998373,None,154.57292089998373,155.57349619999877,155.55671109998366,156.5573955999862,None,1,154.57292089998373,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",1,0,0,0,0,0,65,65,65,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,156.57436289999168,None,156.57436289999168,157.57539990000078,157.55834319998394,158.5595817999856,None,0,156.57436289999168,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,66,66,66,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,158.5764283000026,None,158.5764283000026,159.57601699998486,159.55932480000774,160.5609962999879,None,1,158.5764283000026,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,67,67,67,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,160.59397929999977,None,160.59397929999977,161.61182990000816,161.56558249998488,None,None,1,160.59397929999977,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,68,68,68,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,162.5959276999929,None,162.5959276999929,163.59830809998675,163.56131379998988,None,None,1,162.5959276999929,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,69,69,69,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,164.57962750000297,None,164.57962750000297,165.57897410000442,165.54737519999617,166.5623998999945,None,1,164.57962750000297,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",1,0,0,0,0,0,70,70,70,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,166.57922220000182,None,166.57922220000182,167.5805779999937,167.56323070000508,168.56408429998555,None,0,166.57922220000182,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,71,71,71,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,168.58613330000662,None,168.58613330000662,169.59705919999396,169.5641190999886,170.56418759998633,None,1,168.58613330000662,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,72,72,72,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,170.58148649998475,None,170.58148649998475,171.58132100000512,171.56419380000443,172.56513579998864,None,1,170.58148649998475,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,73,73,73,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,172.58175039998605,None,172.58175039998605,173.58193029998802,173.56585039998754,174.56556550000096,None,0,172.58175039998605,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
8,"[0, -0.2]",None,0,0,0,0,0,74,74,74,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,174.58235429998604,None,174.58235429998604,175.58277619999717,175.56618239998352,None,None,1,174.58235429998604,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,75,75,75,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,176.56902259998606,None,176.56902259998606,177.5671927999938,177.55395770000177,None,None,1,176.56902259998606,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,76,76,76,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,178.57147819999955,None,178.57147819999955,179.58546599998954,179.5517594999983,180.5533521999896,None,1,178.57147819999955,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,77,77,77,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,180.56938939998508,None,180.56938939998508,181.56977840000764,181.5536926999921,182.55364420000114,None,1,180.56938939998508,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
