square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
4,"[-0.2, 0]",None,0,0,0,0,0,21,21,21,,,,,,,,,-0.1986111111111111,-0.35694444444444445,1,1.9688476000155788,56.28647069999715,None,56.28647069999715,57.28664590002154,57.2700160999957,None,1,0,56.28647069999715,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,22,22,22,,,,,,,,,-0.2,-0.35694444444444445,0,0.0,58.270357300003525,None,58.270357300003525,59.27089870002237,59.25447240000358,60.25487070000963,None,1,58.270357300003525,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
4,"[-0.2, 0]",1,0,0,0,0,0,23,23,23,,,,,,,,,-0.2,-0.35833333333333334,0,0.25092799999401905,60.27157370001078,None,60.27157370001078,61.27188960000058,61.25529679999454,62.255610799998976,None,0,60.27157370001078,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
4,"[-0.2, 0]",None,0,0,0,0,0,24,24,24,,,,,,,,,-0.2013888888888889,-0.35833333333333334,0,0.10123880000901408,62.27256189999753,None,62.27256189999753,63.27296460000798,63.256524299999,64.25677910001832,None,1,62.27256189999753,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,25,25,25,,,,,,,,,-0.20277777777777778,-0.3597222222222222,0,0.017469899990828708,64.27339159999974,None,64.27339159999974,65.2737490000145,65.25712200000999,66.25766120001208,None,1,64.27339159999974,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
2,"[0, 0.2]",None,0,0,0,0,0,26,26,26,,,,,,,,,-0.20416666666666666,-0.3611111111111111,0,0.21757809998234734,66.27472509999643,None,66.27472509999643,67.27488959999755,67.25793419999536,68.2580966000096,None,1,66.27472509999643,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",None,0,0,0,0,0,27,27,27,,,,,,,,,-0.20416666666666666,-0.3611111111111111,0,0.20393419999163598,68.27529890000005,None,68.27529890000005,69.27569700000458,69.25900449999608,70.2595271000173,None,1,68.27529890000005,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,28,28,28,,,,,,,,,-0.20416666666666666,-0.3611111111111111,0,0.11736849998123944,70.27622060000431,None,70.27622060000431,71.27702120001777,71.26001030000043,72.26044990000082,None,1,70.27622060000431,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",1,0,0,0,0,0,29,29,29,,,,,,,,,-0.20416666666666666,-0.3611111111111111,0,0.26789000001735985,72.27711560000898,None,72.27711560000898,73.27761610000744,73.26097070000833,74.26127740001539,None,0,72.27711560000898,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",None,0,0,0,0,0,30,30,30,,,,,,,,,-0.20416666666666666,-0.3611111111111111,0,0.16725350002525374,74.27821330001461,None,74.27821330001461,75.2783189000038,75.26184650001233,76.26232010000967,None,1,74.27821330001461,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,31,31,31,,,,,,,,,-0.20416666666666666,-0.3611111111111111,0,0.20044409998808987,76.27894829999423,None,76.27894829999423,77.27946260001045,77.26265600000625,78.2632649000152,None,1,76.27894829999423,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",1,0,0,0,0,0,32,32,32,,,,,,,,,-0.20555555555555555,-0.3625,0,0.1845521000213921,78.27954670001054,None,78.27954670001054,79.28032260001055,79.26380270000664,80.26420730000245,None,0,78.27954670001054,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
2,"[0, 0.2]",None,0,0,0,0,0,33,33,33,,,,,,,,,-0.20694444444444443,-0.3625,0,0.13435609999578446,80.28113390001818,None,80.28113390001818,81.281312600011,81.26467390000471,82.26565560000017,None,1,80.28113390001818,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,34,34,34,,,,,,,,,-0.20833333333333334,-0.375,0,0.2007308999891393,82.28187210002216,None,82.28187210002216,83.28240460000234,83.26568830001634,84.26596230000723,None,1,82.28187210002216,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
4,"[-0.2, 0]",None,0,0,0,0,0,35,35,35,,,,,,,,,-0.20833333333333334,-0.375,0,0.3013521000102628,84.28270700000576,None,84.28270700000576,85.2832779000164,85.26645840000128,86.26718130000518,None,1,84.28270700000576,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
4,"[-0.2, 0]",None,0,0,0,0,0,36,36,36,,,,,,,,,-0.20833333333333334,-0.375,0,0.0034808999917004257,86.2834347000171,None,86.2834347000171,87.28412120000576,87.2675894999993,88.26805080001941,None,1,86.2834347000171,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,37,37,37,,,,,,,,,-0.20833333333333334,-0.375,0,0.28381660001468845,88.28467059999821,None,88.28467059999821,89.28462710001622,89.26842639999813,90.26932809999562,None,1,88.28467059999821,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
4,"[-0.2, 0]",1,0,0,0,0,0,38,38,38,,,,,,,,,-0.20833333333333334,-0.375,0,0.13377970000146888,90.2855339999951,None,90.2855339999951,91.28611020001699,91.26948469999479,92.26993750000838,None,0,90.2855339999951,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
3,"[0.2, 0.2]",None,0,0,0,0,0,39,39,39,,,,,,,,,-0.20833333333333334,-0.375,0,0.23401760001434013,92.28652100000181,None,92.28652100000181,93.28694109999924,93.27045300000464,None,None,1,92.28652100000181,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,40,40,40,,,,,,,,,-0.20833333333333334,-0.375,0,0.41779680000036024,94.27058780001244,None,94.27058780001244,95.2712373000104,95.2545841000101,96.25509550000424,None,1,94.27058780001244,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
3,"[0.2, 0.2]",1,0,0,0,0,0,41,41,41,,,,,,,,,-0.20833333333333334,-0.375,0,0.15054450000752695,96.27171150001232,None,96.27171150001232,97.27200300002005,97.2555321000109,98.25543390001985,None,0,96.27171150001232,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
1,"[-0.2, 0.2]",None,0,0,0,0,0,42,42,42,,,,,,,,,-0.20833333333333334,-0.375,0,0.30072369999834336,98.27248600000166,None,98.27248600000166,99.27328300001682,99.25628960001632,100.25695540002198,None,1,98.27248600000166,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",None,0,0,0,0,0,43,43,43,,,,,,,,,-0.20833333333333334,-0.375,0,0.1671249000064563,100.2736608000123,None,100.2736608000123,101.27410730000702,101.2574600999942,102.25832550000632,None,1,100.2736608000123,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",None,0,0,0,0,0,44,44,44,,,,,,,,,-0.20833333333333334,-0.375,0,0.30061200002091937,102.27433499999461,None,102.27433499999461,103.2750455000205,103.25835290001123,104.25875510001788,None,1,102.27433499999461,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
8,"[0, -0.2]",None,0,0,0,0,0,45,45,45,,,,,,,,,-0.20833333333333334,-0.375,0,0.21754730000975542,104.27534550000564,None,104.27534550000564,105.27611090001301,105.25914619999821,106.25963879999472,None,1,104.27534550000564,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",None,0,0,0,0,0,46,46,46,,,,,,,,,-0.20833333333333334,-0.375,0,0.3174882000021171,106.27635990001727,None,106.27635990001727,107.27683190000243,107.26017029999639,108.26068710000254,None,1,106.27635990001727,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
3,"[0.2, 0.2]",None,0,0,0,0,0,47,47,47,,,,,,,,,-0.20833333333333334,-0.375,0,0.0,108.27685600001132,None,108.27685600001132,109.27791410000646,109.26140899999882,110.26158469999791,None,1,108.27685600001132,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",1,0,0,0,0,0,48,48,48,,,,,,,,,-0.20833333333333334,-0.375,0,0.1342329999897629,110.27807010000106,None,110.27807010000106,111.27859150001314,111.26213240000652,112.2623886000074,None,0,110.27807010000106,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,49,49,49,,,,,,,,,-0.20833333333333334,-0.375,0,0.23395789999631234,112.27928030001931,None,112.27928030001931,113.27965800001402,113.26302490002126,114.2634085000027,None,1,112.27928030001931,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,50,50,50,,,,,,,,,-0.20833333333333334,-0.375,0,0.2380377000081353,114.27974580001319,None,114.27974580001319,115.2805847999989,115.26449160001357,116.26429469999857,None,1,114.27974580001319,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",1,0,0,0,0,0,51,51,51,,,,,,,,,-0.20833333333333334,-0.375,0,0.26648910000221804,116.28190530001302,None,116.28190530001302,117.28167500000563,117.26497330001439,118.26539780001622,None,0,116.28190530001302,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
1,"[-0.2, 0.2]",None,0,0,0,0,0,52,52,52,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,118.28204849999747,None,118.28204849999747,119.28284630001872,119.26579050000873,120.26737099999445,None,1,118.28204849999747,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,53,53,53,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,120.28472789999796,None,120.28472789999796,121.30041300001903,121.26669700001366,122.26811330000055,None,1,120.28472789999796,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",None,0,0,0,0,0,54,54,54,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,122.28534250002122,None,122.28534250002122,123.28523020001012,123.26814640001976,124.26847480001743,None,1,122.28534250002122,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
3,"[0.2, 0.2]",None,0,0,0,0,0,55,55,55,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,124.29460860000108,None,124.29460860000108,125.30217169999378,125.26881710000453,126.2690094000136,None,1,124.29460860000108,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",1,0,0,0,0,0,56,56,56,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,126.28580690000672,None,126.28580690000672,127.28632149999612,127.26956760001485,128.26970130001428,None,0,126.28580690000672,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",None,0,0,0,0,0,57,57,57,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,128.28681710001547,None,128.28681710001547,129.28731060001883,129.27041590001318,None,None,1,128.28681710001547,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
2,"[0, 0.2]",None,0,0,0,0,0,58,58,58,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,130.27105189999565,None,130.27105189999565,131.27152490001754,131.2546801000135,132.25503110000864,None,1,130.27105189999565,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,59,59,59,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,132.27181120001478,None,132.27181120001478,133.2724162999948,133.25563110000803,134.25629410002148,None,1,132.27181120001478,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,60,60,60,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,134.27281480000238,None,134.27281480000238,135.27319140001782,135.25660860000062,136.25734520002152,None,1,134.27281480000238,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
2,"[0, 0.2]",None,0,0,0,0,0,61,61,61,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,136.274081200012,None,136.274081200012,137.2751596000162,137.2579820000101,138.25919080001768,None,1,136.274081200012,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",None,0,0,0,0,0,62,62,62,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,138.28428799999529,None,138.28428799999529,139.2925579000148,139.27496080001583,None,None,1,138.28428799999529,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",None,0,0,0,0,0,63,63,63,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,140.2765642000013,None,140.2765642000013,141.27638450000086,141.25936860000365,142.2609113000217,None,1,140.2765642000013,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
3,"[0.2, 0.2]",None,0,0,0,0,0,64,64,64,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,142.2772871000052,None,142.2772871000052,143.2781157999998,143.26865710000857,None,None,1,142.2772871000052,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",1,0,0,0,0,0,65,65,65,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,144.27913730000728,None,144.27913730000728,145.27841339999577,145.26241490000393,146.26229800001602,None,0,144.27913730000728,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,66,66,66,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,146.27917970001,None,146.27917970001,147.27905219999957,147.26349090001895,148.26617879999685,None,1,146.27917970001,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
1,"[-0.2, 0.2]",None,0,0,0,0,0,67,67,67,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,148.28307230002247,None,148.28307230002247,149.28035360001377,149.26710120000644,None,None,1,148.28307230002247,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",None,0,0,0,0,0,68,68,68,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,150.28020540002035,None,150.28020540002035,151.2846419000125,151.266835300019,None,None,1,150.28020540002035,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
7,"[-0.2, -0.2]",None,0,0,0,0,0,69,69,69,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,152.2815072000085,None,152.2815072000085,153.28140259999782,153.26572009999654,154.26628820001497,None,1,152.2815072000085,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
5,"[0, 0]",1,0,0,0,0,0,70,70,70,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,154.28226589999394,None,154.28226589999394,155.2823625000019,155.2674270000134,156.26713710001786,None,0,154.28226589999394,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",None,0,0,0,0,0,71,71,71,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,156.28321100000176,None,156.28321100000176,157.2832316000131,157.26773479999974,158.2679732000106,None,1,156.28321100000176,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
3,"[0.2, 0.2]",None,0,0,0,0,0,72,72,72,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,158.28366499999538,None,158.28366499999538,159.28456960001495,159.26891949999845,160.269111600006,None,1,158.28366499999538,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
6,"[0.2, 0]",1,0,0,0,0,0,73,73,73,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,160.28486860002158,None,160.28486860002158,161.28534780000336,161.26961030001985,162.2698611000087,None,0,160.28486860002158,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
8,"[0, -0.2]",None,0,0,0,0,0,74,74,74,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,162.28590489999624,None,162.28590489999624,163.28616459999466,163.27055200000177,None,None,1,162.28590489999624,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",None,0,0,0,0,0,75,75,75,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,164.2709765000036,None,164.2709765000036,165.27200580001227,165.25366060002125,166.25830080002197,None,1,164.2709765000036,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
9,"[0.2, -0.2]",None,0,0,0,0,0,76,76,76,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,166.27496730000712,None,166.27496730000712,167.28831110001192,167.25470459999633,168.25537150001037,None,1,166.27496730000712,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
1,"[-0.2, 0.2]",None,0,0,0,0,0,77,77,77,,,,,,,,,-0.5680555555555555,-0.4777777777777778,0,0.0,168.27253899999778,None,168.27253899999778,169.27327750000404,169.25569849999738,170.25609840001562,None,1,168.27253899999778,None,99,m,99,r,MS,2021_Jun_03_1019,WASABI Nback,2020.2.10,60.046680295190555,
