	onset	duration	phase	condition
0	2.8215457999613136	1.4831027999753132	cue	Left Arm
1	4.304648599936627	16.50826730346307	movement	Left Arm
2	20.802120800013654	18.012709040078335	rest	Rest
3	38.85282300005201	1.4831085000187159	cue	Right Arm
4	40.33593150007073	16.51180206006393	movement	Right Arm
5	56.876453100005165	1.4829152000602335	cue	Right Leg
6	58.3593683000654	16.51507981994655	movement	Right Leg
7	74.86890460003633	18.013528040028177	rest	Rest
8	92.9140585999703	1.4831598000600934	cue	Right Face
9	94.3972184000304	16.507104119868018	movement	Right Face
10	110.94608609995339	1.4828934000106528	cue	Abdomen
11	112.42897949996404	16.510327219963074	movement	Abdomen
12	128.93713850004133	18.01142733998131	rest	Rest
13	146.97811759996694	1.4831044999882579	cue	Left Face
14	148.4612220999552	16.51340151997283	movement	Left Face
15	164.96993719995953	18.013207839801908	rest	Rest
16	183.0145438000327	1.4830878999782726	cue	Chest
17	184.49763170001097	16.50792452006135	movement	Chest
18	201.0448048999533	1.4833577999379486	cue	Left Leg
19	202.52816269989125	16.514138620113954	movement	Left Leg
20	219.07944340002723	1.4831782999681309	cue	Chest
21	220.56262169999536	16.512064620037563	movement	Chest
22	237.07088979997206	18.0126953398576	rest	Rest
23	255.11145520000719	1.4834219000767916	cue	Left Leg
24	256.594877100084	16.515163919888437	movement	Left Leg
25	273.16096020000987	1.4834096999838948	cue	Left Arm
26	274.64436989999376	16.499839160125703	movement	Left Arm
27	291.1898888000287	1.4831506999908015	cue	Right Arm
28	292.6730395000195	16.509267260087654	movement	Right Arm
29	309.17207410000265	18.011741739930585	rest	Rest
30	327.2173256999813	1.48310119996313	cue	Abdomen
31	328.70042689994443	16.505158420070074	movement	Abdomen
32	345.24435209995136	1.4833548000315204	cue	Left Face
33	346.7277068999829	16.501191619900055	movement	Left Face
34	363.2221466000192	18.012629139935598	rest	Rest
35	381.2665644000517	1.4828727999702096	cue	Right Face
36	382.74943720002193	16.507932319887914	movement	Right Face
37	399.25616770004854	18.01193203998264	rest	Rest
38	417.2958015999757	1.4834268999984488	cue	Right Leg
39	418.7792284999741	16.499595019966364	movement	Right Leg
40	Condition Order: 	['Left Arm', 'Rest', 'Right Arm', 'Right Leg', 'Rest', 'Right Face', 'Abdomen', 'Rest', 'Left Face', 'Rest', 'Chest', 'Left Leg', 'Chest', 'Rest', 'Left Leg', 'Left Arm', 'Right Arm', 'Rest', 'Abdomen', 'Left Face', 'Rest', 'Right Face', 'Rest', 'Right Leg']		
