runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,fix_cross.started,fix_cross.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
,,,,69.03040970000438,None,space,31.50499139999738,69.03040970000438,None,,,8,f,2,r,CIB,2021_Sep_17_1231,Hyperalignment,2020.2.10,60.003696231384026,
,,,,,,,,,,123.25492600002326,None,8,f,2,r,CIB,2021_Sep_17_1231,Hyperalignment,2020.2.10,60.003696231384026,
