	onset	duration	phase	condition
0	2.827819000114687	1.4833637000992894	cue	Right Leg
1	4.311182700213976	16.50557306909468	movement	Right Leg
2	20.86363770009484	1.4833304999629036	cue	Right Face
3	22.346968200057745	16.502960809972137	movement	Right Face
4	38.851221900084056	18.011441870126873	rest	Rest
5	56.91072810010519	1.4831117000430822	cue	Left Arm
6	58.39383980014827	16.509605779894628	movement	Left Arm
7	74.946071100072	1.4830974999349564	cue	Left Face
8	76.42916860000696	16.5058801099658	movement	Left Face
9	92.93411650008056	18.01319577009417	rest	Rest
10	110.98730500007514	1.483125599916093	cue	Right Arm
11	112.47043059999123	16.50734298012685	movement	Right Arm
12	129.01358950010035	1.4833310000831261	cue	Left Leg
13	130.49692050018348	16.504881309811026	movement	Left Leg
14	147.0010890000267	18.013550570001826	rest	Rest
15	165.04989000002388	1.466679900069721	cue	Chest
16	166.5165699000936	16.516231579822488	movement	Chest
17	183.01830080000218	18.01308057003189	rest	Rest
18	201.06363510002848	1.483346200082451	cue	Abdomen
19	202.54698130011093	16.506023309892043	movement	Abdomen
20	219.09212070005015	1.4833791999844834	cue	Left Face
21	220.57549990003463	16.49933520995546	movement	Left Face
22	237.06930330011528	18.012010470032692	rest	Rest
23	255.11037770006806	1.4833604000741616	cue	Left Leg
24	256.5937381001422	16.51345250988379	movement	Left Leg
25	273.10311970009934	18.011658370145597	rest	Rest
26	291.1406899000285	1.4831054999958724	cue	Right Leg
27	292.6237954000244	16.503729210002348	movement	Right Leg
28	309.1640054000309	1.483327699941583	cue	Right Face
29	310.64733309997246	16.507140310131945	movement	Right Face
30	327.15312140004244	18.012578170048073	rest	Rest
31	345.21227910008747	1.4831386000150815	cue	Left Arm
32	346.69541770010255	16.511421779869124	movement	Left Arm
33	363.2040195000591	18.01141816994641	rest	Rest
34	381.2592930000974	1.4834844999713823	cue	Right Arm
35	382.74277750006877	16.5010277798865	movement	Right Arm
36	399.2842818000354	1.483133399975486	cue	Chest
37	400.7674152000109	16.501727110124193	movement	Chest
38	417.3156218000222	1.4833734000567347	cue	Abdomen
39	418.79899520007893	16.505785609944724	movement	Abdomen
40	Condition Order: 	['Right Leg', 'Right Face', 'Rest', 'Left Arm', 'Left Face', 'Rest', 'Right Arm', 'Left Leg', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Left Face', 'Rest', 'Left Leg', 'Rest', 'Right Leg', 'Right Face', 'Rest', 'Left Arm', 'Rest', 'Right Arm', 'Chest', 'Abdomen']		
