	onset	duration	phase	condition
0	2.8076424000319093	1.4833400000352412	cue	Right Face
1	4.290982400067151	16.512642573332414	movement	Right Face
2	20.837189999991097	1.483326500048861	cue	Left Face
3	22.320516500039957	16.510793109890074	movement	Left Face
4	38.8286008000141	18.011607369990088	rest	Rest
5	56.86944959999528	1.4833416000474244	cue	Left Leg
6	58.3527912000427	16.513535209931433	movement	Left Leg
7	74.91408949997276	1.4831309000728652	cue	Right Arm
8	76.39722040004563	16.50811647984665	movement	Right Arm
9	92.89542110008188	18.012244069948792	rest	Rest
10	110.95333930000197	1.48314989998471	cue	Left Arm
11	112.43648919998668	16.51353478000965	movement	Left Arm
12	128.99209209997207	1.4831415000371635	cue	Abdomen
13	130.47523360000923	16.503042710013688	movement	Abdomen
14	146.97958709998056	18.011540169944055	rest	Rest
15	165.01693530008197	1.4831549000227824	cue	Right Leg
16	166.50009020010475	16.50398330995813	movement	Right Leg
17	182.9964609000599	18.011738570057787	rest	Rest
18	201.03981500002556	1.4833333999849856	cue	Chest
19	202.52314840001054	16.50865910993889	movement	Chest
20	219.07588610006496	1.4833076999057084	cue	Abdomen
21	220.55919379997067	16.503527910099365	movement	Abdomen
22	237.1006686000619	1.4833653001114726	cue	Right Leg
23	238.58403390017338	16.50422070978675	movement	Right Leg
24	255.08079490007367	18.010988569934852	rest	Rest
25	273.1314767000731	1.4830511000473052	cue	Right Arm
26	274.6145278001204	16.51019747997634	movement	Right Arm
27	291.1138041000813	18.012260270072147	rest	Rest
28	309.15963350003585	1.483138799900189	cue	Left Face
29	310.64277229993604	16.50443961005658	movement	Left Face
30	327.1938257999718	1.4830753999995068	cue	Right Face
31	328.6769011999713	16.503091109916568	movement	Right Face
32	345.18146560003515	18.011199970031157	rest	Rest
33	363.2247707999777	1.4833655999973416	cue	Chest
34	364.70813639997505	16.508233009953983	movement	Chest
35	381.25572860008106	1.4833729999372736	cue	Left Leg
36	382.73910160001833	16.513286610133946	movement	Left Leg
37	399.24876550002955	18.0109271700494	rest	Rest
38	417.3055880999891	1.4831402999116108	cue	Left Arm
39	418.7887283999007	16.514407380018383	movement	Left Arm
40	Condition Order: 	['Right Face', 'Left Face', 'Rest', 'Left Leg', 'Right Arm', 'Rest', 'Left Arm', 'Abdomen', 'Rest', 'Right Leg', 'Rest', 'Chest', 'Abdomen', 'Right Leg', 'Rest', 'Right Arm', 'Rest', 'Left Face', 'Right Face', 'Rest', 'Chest', 'Left Leg', 'Rest', 'Left Arm']		
