RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,37.359517199976835,None,,,,,,,,,,,,,,,,,,,,,,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,322.1617752999882,None,space,40.270255899988115,322.1617752999882,None,,,,,,,,,,,,,,,,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,371.0454951999709,None,371.0454951999709,None,None,None,0,1,371.0454951999709,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,371.4788353999611,None,371.4788353999611,372.47886729997117,372.4622095999657,373.462195399974,0,1,371.4788353999611,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,373.4788100000005,None,373.4788100000005,374.47887379996246,374.46222250000574,375.4622113999794,0,1,373.4788100000005,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,375.47886499995366,None,375.47886499995366,376.47883419995196,376.46224129997427,377.46224570000777,0,1,375.47886499995366,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,377.4788844999857,None,377.4788844999857,378.4789106999524,378.4622429999872,379.462238899956,0,1,377.4788844999857,None,5,M,18,R,MK,2021_Nov_15_1700,WASABI Nback,2020.2.10,59.987174756114115,
