	onset	duration	rt	response	correct	bodySite	temperature	condition	pretrial-jitter
0	2.784786800039001	7.799613400013186				Chest	48.5	2back Instructions	
1	14.81871180003509	1.9952241600258276			1.0	Chest	48.5	2back	
2	16.82186000002548	2.005619929987006			1.0	Chest	48.5	2back	7.0
3	18.837635700008832	2.0074136299081147	0.0	2.0	1.0	Chest	48.5	2back	
4	20.854275300051086	2.0074012299301103	0.0	2.0	1.0	Chest	48.5	2back	
5	22.933659300091676	1.9487644500331953	0.5169162000529468	0.0	1.0	Chest	48.5	2back	
6	24.88779070007149	2.0071714299265295	0.0	2.0	1.0	Chest	48.5	2back	
7	26.90428030001931	2.007611129898578	0.6670688999583945	0.0	1.0	Chest	48.5	2back	
8	28.92107520007994	2.00734352984	0.0	2.0	1.0	Chest	48.5	2back	
9	30.937786200083792	2.0073114299448207	0.9503855999791995	0.0	1.0	Chest	48.5	2back	
10	32.954430900048465	2.0073917300906032	0.7504101999802515	0.0	1.0	Chest	48.5	2back	
11	37.96972829999868	5.011546229943633		37.592592592592595		Chest	48.5	2back Rating	3.0
12	43.0171347000869	48.033393700025044				Chest	48.5	1back Instructions	
13	55.066494500031695	1.9835564299719408			1.0	Chest	48.5	1back	
14	57.072052200092	2.0058759299572557	0.44657610007561743	0.0	1.0	Chest	48.5	1back	7.0
15	59.072569200070575	2.004879429936409	0.4130017999559641	2.0	1.0	Chest	48.5	1back	
16	61.07299040001817	2.004066229914315	0.3630237999605015	2.0	1.0	Chest	48.5	1back	
17	63.12639270001091	1.9472877199295908	0.46274510002695024	2.0	1.0	Chest	48.5	1back	
18	65.08812430000398	2.0071718299295753	0.44636289996560663	2.0	1.0	Chest	48.5	1back	
19	67.0900057000108	2.003451129887253	0.4795761000132188	2.0	1.0	Chest	48.5	1back	
20	69.0892368000932	2.0050077298656106	0.7463965999195352	2.0	1.0	Chest	48.5	1back	
21	71.08939229999669	2.0047353300033137	0.4796809999970719	2.0	1.0	Chest	48.5	1back	
22	73.0894945000764	2.004579229862429	0.5463174999458715	0.0	1.0	Chest	48.5	1back	
23	82.08663120004348	5.011542730033398		32.46913580246913		Chest	48.5	1back Rating	7.0
24	87.09193840005901	92.10071370005608				Chest	48.5	1back Instructions	
25	95.13370630005375	1.9998368601081893			1.0	Chest	48.5	1back	
26	97.13961409998592	2.0047501298831776	0.5116635999875143	2.0	1.0	Chest	48.5	1back	3.0
