RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,None,None,0,429.5688534999499,None,429.5688534999499,430.5688372000004,430.55217129999073,431.5522008999833,0,1,429.5688534999499,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,None,None,0,431.56885059998604,None,431.56885059998604,432.568858899991,432.5522018999909,433.55220079998253,0,1,431.56885059998604,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,None,None,0,433.5688602000009,None,433.5688602000009,434.5688902999973,434.5522148999735,435.5522240999853,0,1,433.5688602000009,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,None,None,0,435.56888989999425,None,435.56888989999425,436.56888759997673,436.55222949996823,437.5522412999999,0,1,435.56888989999425,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,None,None,0,437.5689021999715,None,437.5689021999715,438.5689067999483,438.55225089995656,439.55226639995817,0,1,437.5689021999715,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,None,None,0,439.5689706999692,None,439.5689706999692,440.56893519998994,440.5522843999788,441.5522815999575,0,1,439.5689706999692,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,None,None,0,441.5689362999983,None,441.5689362999983,442.56895459996304,442.5522729999502,443.55228509998415,0,1,441.5689362999983,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,None,None,0,443.568968699954,None,443.568968699954,444.5689593999996,444.55231800000183,445.5522980999667,0,1,443.568968699954,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,None,None,0,445.56896179995965,None,445.56896179995965,446.568964999984,446.55232570000226,447.5523296999745,0,1,445.56896179995965,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,None,None,0,447.56898479996016,None,447.56898479996016,448.56899549998343,448.55232719995547,449.5523511999636,0,1,447.56898479996016,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,None,None,0,449.5689861999708,None,449.5689861999708,450.56901069998275,450.55234439997,451.552365099953,0,1,449.5689861999708,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,None,None,0,451.5690069999546,None,451.5690069999546,452.5690317999688,452.55242609995184,453.5523669999675,0,1,451.5690069999546,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,None,None,0,453.56903119996423,None,453.56903119996423,454.56903809995856,454.5523756999755,455.55239739996614,0,1,453.56903119996423,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,None,None,0,455.56905959994765,None,455.56905959994765,456.56905339995865,456.5524031999521,457.5524126999662,0,1,455.56905959994765,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,None,None,0,457.5690762999584,None,457.5690762999584,458.569081499998,458.552423599991,459.5524114999571,0,1,457.5690762999584,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,None,None,0,459.5690720999846,None,459.5690720999846,460.56910539994715,460.5524267999572,461.5524303999846,0,1,459.5690720999846,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,None,None,0,461.56909740000265,None,461.56909740000265,462.5691026999848,462.5524405000033,463.55247529997723,0,1,461.56909740000265,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,None,None,0,463.56910699995933,None,463.56910699995933,464.5691328999819,464.5524555000011,465.55247209995287,0,1,463.56910699995933,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,None,None,0,465.56912869994994,None,465.56912869994994,466.56912609998835,466.55250469996827,467.5525013000006,0,1,465.56912869994994,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,None,None,0,467.56913129996974,None,467.56913129996974,468.5691431000014,468.5525037999614,469.5525029999553,0,1,467.56913129996974,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,None,None,0,469.5691729999962,None,469.5691729999962,470.56915739999386,470.5525048999698,471.5525203999714,0,1,469.5691729999962,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,None,None,0,471.56917219999013,None,471.56917219999013,472.569187999994,472.55253629997605,473.5525263999589,0,1,471.56917219999013,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,None,None,0,473.5691807999974,None,473.5691807999974,474.56919489998836,474.55253659997834,475.5525459999917,0,1,473.5691807999974,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,None,None,0,475.56922779994784,None,475.56922779994784,476.56921069999225,476.55255419999594,477.5525695999968,0,1,475.56922779994784,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,None,None,0,477.56922619999386,None,477.56922619999386,478.56924719997915,478.55258109996794,479.55253939999966,0,1,477.56922619999386,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,None,None,0,479.5692374999635,None,479.5692374999635,480.56925049994607,480.5525852999999,481.5525940999505,0,1,479.5692374999635,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,None,None,0,481.56927149998955,None,481.56927149998955,482.56926239997847,482.5525998999947,483.55261159996735,0,1,481.56927149998955,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,None,None,0,483.56927149998955,None,483.56927149998955,484.56929479999235,484.5526171999518,485.55262119998224,0,1,483.56927149998955,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,None,None,0,485.5692416999955,None,485.5692416999955,486.5693262999994,486.55262969998876,487.55255439999746,0,1,485.5692416999955,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,None,None,0,487.56932039995445,None,487.56932039995445,488.5693262999994,488.55265509994933,489.55265430000145,0,1,487.56932039995445,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,None,None,0,489.5693420000025,None,489.5693420000025,490.569333499996,490.5526753999875,491.5526662999764,0,0,489.5693420000025,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,None,None,0,491.5693518999615,None,491.5693518999615,492.5693466999801,492.5526735999738,493.55267309997,0,1,491.5693518999615,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,None,None,0,493.5693546999828,None,493.5693546999828,494.56936569995014,494.55268949997844,495.55270499998005,0,1,493.5693546999828,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,None,None,1,495.5693723000004,None,495.5693723000004,496.5693991999724,496.5526965999743,497.55272389994934,1,1,495.5693723000004,None,1.7335737000103109,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,None,None,0,497.5693761999719,None,497.5693761999719,498.5693937999895,498.55273239995586,499.55272489995696,0,1,497.5693761999719,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,None,None,0,499.56940019998,None,499.56940019998,500.56942289997824,500.5527452999959,501.5527452999959,0,1,499.56940019998,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,None,None,0,501.56930539995665,None,501.56930539995665,502.569431299984,502.5527638999629,503.5527676999918,0,1,501.56930539995665,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,None,None,0,503.56945680000354,None,503.56945680000354,504.56946869997773,504.55277169996407,505.5527896999847,0,1,503.56945680000354,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,None,None,0,505.5694749999675,None,505.5694749999675,506.5694402999943,506.5527884999756,507.5527914999984,0,1,505.5694749999675,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,None,None,0,507.56947180000134,None,507.56947180000134,508.5694949000026,508.55281069997,509.5528157999506,0,1,507.56947180000134,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,None,None,0,509.56948079995345,None,509.56948079995345,510.56950129999314,510.5528132999898,511.5527580999769,0,1,509.56948079995345,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,None,None,0,511.5695184999495,None,511.5695184999495,512.5695172999986,512.5528319999576,513.5528336999705,0,1,511.5695184999495,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,None,None,0,513.5695180000039,None,513.5695180000039,514.5695392999914,514.5528565999703,515.5528622999554,0,1,513.5695180000039,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,None,None,0,515.5695507999626,None,515.5695507999626,516.5694292999688,516.5528806999791,517.55289609998,0,1,515.5695507999626,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,None,None,0,517.569569299987,None,517.569569299987,518.5695730999578,518.5528100999654,519.5528901999933,0,1,517.569569299987,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,None,None,0,519.5695842999849,None,519.5695842999849,520.569587499951,520.5529004999553,521.5529062999994,0,1,519.5695842999849,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,None,None,0,521.5695136999711,None,521.5695136999711,522.5695779999951,522.5529121999862,523.5529148999485,0,1,521.5695136999711,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,None,None,0,523.5696101999492,None,523.5696101999492,524.5695936999982,524.5529280999908,525.5529365999973,0,1,523.5696101999492,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,None,None,0,525.5696055999724,None,525.5696055999724,526.5696213999763,526.5528600999969,527.5529592999956,0,1,525.5696055999724,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,None,None,0,527.5696243999992,None,527.5696243999992,528.5696322000003,528.552978999971,529.5529854999622,0,1,527.5696243999992,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,None,None,0,529.5696487999521,None,529.5696487999521,530.5696642999537,530.5529800999793,531.5530123999924,0,1,529.5696487999521,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,59,59,59,,,,,,,,,,,None,None,0,531.5696742999717,None,531.5696742999717,532.569662199996,532.5530026999768,533.5530250999727,0,1,531.5696742999717,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,60,60,60,,,,,,,,,,,None,None,0,533.5696778999991,None,533.5696778999991,534.5696766999899,534.5530323999701,535.5530200999929,0,1,533.5696778999991,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,61,61,61,,,,,,,,,,,None,None,0,535.5696961999638,None,535.5696961999638,536.5696965999668,536.5530202999944,537.5530606999528,0,1,535.5696961999638,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,62,62,62,,,,,,,,,,,None,None,0,537.5697109999601,None,537.5697109999601,538.5697172999498,538.5530550999683,539.5530661999946,0,1,537.5697109999601,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,63,63,63,,,,,,,,,,,None,None,0,539.5697207999765,None,539.5697207999765,540.5697320999461,540.5530844999594,541.553083799954,0,1,539.5697207999765,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,64,64,64,,,,,,,,,,,None,None,0,541.5697298999876,None,541.5697298999876,542.569752099982,542.5530784999719,543.5531785999774,0,1,541.5697298999876,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,65,65,65,,,,,,,,,,,None,None,0,543.569773199968,None,543.569773199968,544.5697617999977,544.5530880999868,545.5531119999941,0,1,543.569773199968,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,66,66,66,,,,,,,,,,,None,None,0,545.5697668999783,None,545.5697668999783,546.569764099957,546.5531077999622,547.5531325999764,0,1,545.5697668999783,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,67,67,67,,,,,,,,,,,None,None,0,547.5697937999503,None,547.5697937999503,548.5697828999837,548.5531322999741,549.5531341999886,0,1,547.5697937999503,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,68,68,68,,,,,,,,,,,None,None,0,549.5698223999934,None,549.5698223999934,550.5698102999595,550.5531295999535,551.5531514000031,0,1,549.5698223999934,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,69,69,69,,,,,,,,,,,None,None,0,551.5698319999501,None,551.5698319999501,552.5698315999471,552.553156799986,553.5531747999485,0,1,551.5698319999501,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,None,None,0,553.5698281999794,None,553.5698281999794,554.5698562999605,554.553181299998,555.5531802999903,0,1,553.5698281999794,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,None,None,0,555.5698503999738,None,555.5698503999738,556.569858199975,556.5531851999694,557.5532031999901,0,1,555.5698503999738,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,None,None,0,557.5698822999839,None,557.5698822999839,558.5698712999583,558.5532038999954,559.5532111999928,0,1,557.5698822999839,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,None,None,0,559.569908299949,None,559.569908299949,560.5698791999603,560.5532287999522,561.5532372999587,0,1,559.569908299949,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,None,None,0,561.5699247999582,None,561.5699247999582,562.5699173999601,562.5532549999771,563.5532530999626,0,1,561.5699247999582,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,None,None,0,563.5699239999522,None,563.5699239999522,564.5699307000032,564.5532523999573,565.5532699999749,0,1,563.5699239999522,None,,7,F,5,r,CIB,2021_Oct_19_1506,WASABI Nback,2020.2.10,59.97839577095102,
