	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	554.7713187998161	1.932107139378786			1	Practice 2-back	3.3333333333333335	2475	2023-02-04_13h54.27.354	M	02
1	556.7256741002202	1.9736563805490732			1	Practice 2-back	6.666666666666667	2475	2023-02-04_13h54.27.354	M	02
2	558.7284904001281	1.967371080070734	0.31543410010635853	0	1	Practice 2-back	10.0	2475	2023-02-04_13h54.27.354	M	02
3	560.7263203002512	1.9713188791647553	0.3537000007927418	2	1	Practice 2-back	13.333333333333334	2475	2023-02-04_13h54.27.354	M	02
4	562.7248478997499	1.974037081003189	0.7211420005187392	2	1	Practice 2-back	16.666666666666668	2475	2023-02-04_13h54.27.354	M	02
5	564.7247927999124	1.9732344802469015	0.6044708006083965	2	1	Practice 2-back	20.0	2475	2023-02-04_13h54.27.354	M	02
6	566.7244057003409	1.973582879640162	0.622095700353384	0	0	Practice 2-back	20.0	2475	2023-02-04_13h54.27.354	M	02
7	568.7256415002048	1.9713682802394032	0.9524313993752003	2	1	Practice 2-back	23.333333333333332	2475	2023-02-04_13h54.27.354	M	02
8	570.7258884003386	1.9695364804938436	0.5854551997035742	0	1	Practice 2-back	26.666666666666668	2475	2023-02-04_13h54.27.354	M	02
9	572.7221464002505	1.9763417793437839	0.68908859975636	2	1	Practice 2-back	30.0	2475	2023-02-04_13h54.27.354	M	02
10	574.724064799957	1.9726181793957949	0.670248500071466	2	1	Practice 2-back	33.333333333333336	2475	2023-02-04_13h54.27.354	M	02
11	576.7234610999003	1.9728669794276357	0.7048054002225399	0	1	Practice 2-back	36.666666666666664	2475	2023-02-04_13h54.27.354	M	02
12	578.7249549999833	1.9693442806601524	0.7694155005738139	2	1	Practice 2-back	40.0	2475	2023-02-04_13h54.27.354	M	02
13	580.7247590003535	1.9692687802016735	0.8981413003057241	2	1	Practice 2-back	43.333333333333336	2475	2023-02-04_13h54.27.354	M	02
14	582.7240276001394	1.9702618792653084	0.6864917995408177	0	0	Practice 2-back	43.333333333333336	2475	2023-02-04_13h54.27.354	M	02
15	584.7217656001449	1.974325580522418	0.9387801997363567	2	1	Practice 2-back	46.666666666666664	2475	2023-02-04_13h54.27.354	M	02
16	586.7238157996908	1.9701703805476427	0.6700016995891929	2	1	Practice 2-back	50.0	2475	2023-02-04_13h54.27.354	M	02
17	588.7223996995017	1.9722249805927277	0.7371792001649737	2	1	Practice 2-back	53.333333333333336	2475	2023-02-04_13h54.27.354	M	02
18	590.7234249999747	1.9695511804893613	0.38593129999935627	0	1	Practice 2-back	56.666666666666664	2475	2023-02-04_13h54.27.354	M	02
19	592.7229845002294	1.9702518787235022	0.6862776996567845	2	1	Practice 2-back	60.0	2475	2023-02-04_13h54.27.354	M	02
20	594.7207348002121	1.9742133803665638	0.705111799761653	2	1	Practice 2-back	63.333333333333336	2475	2023-02-04_13h54.27.354	M	02
21	596.7191131999716	1.9765256801620126	0.6227214001119137	0	1	Practice 2-back	66.66666666666667	2475	2023-02-04_13h54.27.354	M	02
22	598.7387140002102	1.9534456711262465	0.3838084004819393	2	1	Practice 2-back	70.0	2475	2023-02-04_13h54.27.354	M	02
23	600.7200178997591	1.9739496810361743	0.7552409991621971	0	0	Practice 2-back	70.0	2475	2023-02-04_13h54.27.354	M	02
24	602.7202880000696	1.9726264793425798	0.5878063999116421	2	1	Practice 2-back	73.33333333333333	2475	2023-02-04_13h54.27.354	M	02
25	604.7233649995178	1.96586818061769	0.5987060004845262	2	1	Practice 2-back	76.66666666666667	2475	2023-02-04_13h54.27.354	M	02
26	606.7209700997919	1.970244680531323	0.3865863997489214	0	1	Practice 2-back	80.0	2475	2023-02-04_13h54.27.354	M	02
27	608.720008299686	1.9716151794418693	0.6367002995684743	2	1	Practice 2-back	83.33333333333333	2475	2023-02-04_13h54.27.354	M	02
28	610.7186072003096	1.9743419801816344	0.521013000048697	2	1	Practice 2-back	86.66666666666667	2475	2023-02-04_13h54.27.354	M	02
29	612.7180452002212	1.974576179869473	0.5713943997398019	2	1	Practice 2-back	90.0	2475	2023-02-04_13h54.27.354	M	02
