	onset	duration	phase	condition
0	2.816945200000191	1.4665125999890734	cue	Abdomen
1	4.2834577999892645	16.524440778099233	movement	Abdomen
2	20.84431840002071	1.483360599988373	cue	Right Arm
3	22.327679000009084	16.510595920030028	movement	Right Arm
4	38.827119599998696	18.012219279975398	rest	Rest
5	56.87176430001273	1.4833327000087593	cue	Left Face
6	58.35509700002149	16.506519539980218	movement	Left Face
7	74.90545680001378	1.4830407999979798	cue	Right Face
8	76.38849760001176	16.50644014001591	movement	Right Face
9	92.8950187000155	18.010808279999765	rest	Rest
10	110.95199400000274	1.4830673999967985	cue	Left Arm
11	112.43506139999954	16.5138854199904	movement	Left Arm
12	128.9450509000162	18.011337879986968	rest	Rest
13	146.994400399999	1.4830776000162587	cue	Left Leg
14	148.47747800001525	16.513207619980676	movement	Left Leg
15	165.02808740001637	1.4833362999779638	cue	Chest
16	166.51142369999434	16.512603620038135	movement	Chest
17	183.01204280002275	18.01188187999651	rest	Rest
18	201.0552236000076	1.482896300003631	cue	Right Leg
19	202.53811990001122	16.50953773999936	movement	Right Leg
20	219.08822590002092	1.4831356000213418	cue	Right Leg
21	220.57136150004226	16.510350639990065	movement	Right Leg
22	237.12654520000797	1.4833664999750908	cue	Abdomen
23	238.60991169998306	16.500472840009024	movement	Abdomen
24	255.1608033000084	1.4833139999827836	cue	Right Face
25	256.6441172999912	16.51564851999865	movement	Right Face
26	273.1461565000063	18.012123679975048	rest	Rest
27	291.19363950000843	1.483366999978898	cue	Left Leg
28	292.67700649998733	16.500704540027073	movement	Left Leg
29	309.18011169999954	18.011535479978193	rest	Rest
30	327.2339642000152	1.48305799998343	cue	Right Arm
31	328.7170221999986	16.504343420034274	movement	Right Arm
32	345.26232790001086	1.4833421000221279	cue	Chest
33	346.745670000033	16.514393219957128	movement	Chest
34	363.247162500018	18.011908879998373	rest	Rest
35	381.30410649999976	1.4830763000063598	cue	Left Arm
36	382.7871828000061	16.515153020009166	movement	Left Arm
37	399.3416753000056	1.4833709000085946	cue	Left Face
38	400.8250462000142	16.506740740005625	movement	Left Face
39	417.33123989999876	18.011429879959906	rest	Rest
40	Condition Order: 	['Abdomen', 'Right Arm', 'Rest', 'Left Face', 'Right Face', 'Rest', 'Left Arm', 'Rest', 'Left Leg', 'Chest', 'Rest', 'Right Leg', 'Right Leg', 'Abdomen', 'Right Face', 'Rest', 'Left Leg', 'Rest', 'Right Arm', 'Chest', 'Rest', 'Left Arm', 'Left Face', 'Rest']		
