	onset	duration	phase	condition
0	2.82573769998271	1.4830902999965474	cue	Left Arm
1	4.308827999979258	16.50552535871975	movement	Left Arm
2	20.855674599995837	1.4830849000136368	cue	Left Face
3	22.338759500009473	16.506915839971043	movement	Left Face
4	38.88542299999972	1.483099899982335	cue	Right Leg
5	40.368522899982054	16.51442424004199	movement	Right Leg
6	56.87849319999805	18.011813580000307	rest	Rest
7	74.92467750000651	1.4833343000209425	cue	Abdomen
8	76.40801180002745	16.503026739985216	movement	Abdomen
9	92.95652350000455	1.4833346999948844	cue	Right Face
10	94.43985819999943	16.506357539998135	movement	Right Face
11	110.99617259998922	1.483090199995786	cue	Right Arm
12	112.47926279998501	16.51095971997711	movement	Right Arm
13	128.97957969998242	18.011074779962655	rest	Rest
14	147.02691779998713	1.466422400000738	cue	Left Leg
15	148.49334019998787	16.516832019988215	movement	Left Leg
16	164.99648639999214	18.011300379992463	rest	Rest
17	183.04545030000736	1.4833546000008937	cue	Chest
18	184.52880490000825	16.51354871998774	movement	Chest
19	201.03042609998374	18.010772379959235	rest	Rest
20	219.07788170001004	1.4666976000007708	cue	Abdomen
21	220.5445793000108	16.51602461998118	movement	Abdomen
22	237.09109460000764	1.4829671999905258	cue	Right Leg
23	238.57406179999816	16.507085240009474	movement	Right Leg
24	255.08057709998684	18.011537579994183	rest	Rest
25	273.1240056999959	1.483353799994802	cue	Left Face
26	274.6073594999907	16.50824214000022	movement	Left Face
27	291.17324329999974	1.483083400002215	cue	Left Arm
28	292.65632670000196	16.510342519992264	movement	Left Arm
29	309.1645961999893	18.01120337995235	rest	Rest
30	327.21219500000007	1.4666538999881595	cue	Left Leg
31	328.6788488999882	16.51621051999973	movement	Left Leg
32	345.18189169999096	18.010653180012014	rest	Rest
33	363.2311431999842	1.4830928000155836	cue	Right Face
34	364.7142359999998	16.512615719955647	movement	Right Face
35	381.2158594999928	18.010094580007717	rest	Rest
36	399.2657368000073	1.4830512999906205	cue	Right Arm
37	400.7487880999979	16.510859820002224	movement	Right Arm
38	417.29969419998815	1.4830999999830965	cue	Chest
39	418.78279419997125	16.509947220009053	movement	Chest
40	Condition Order: 	['Left Arm', 'Left Face', 'Right Leg', 'Rest', 'Abdomen', 'Right Face', 'Right Arm', 'Rest', 'Left Leg', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Right Leg', 'Rest', 'Left Face', 'Left Arm', 'Rest', 'Left Leg', 'Rest', 'Right Face', 'Rest', 'Right Arm', 'Chest']		
