	onset	duration	phase	condition
0	2.8419818999245763	1.4663801999995485	cue	Chest
1	4.308362099924125	16.517499322537333	movement	Chest
2	20.869029799941927	1.4830848999554291	cue	Right Arm
3	22.352114699897356	16.506820540176705	movement	Right Arm
4	38.85018409998156	18.011421759962104	rest	Rest
5	56.90061599994078	1.4833275999408215	cue	Abdomen
6	58.383943599881604	16.510758340125903	movement	Abdomen
7	74.88299740001094	18.013161860057153	rest	Rest
8	92.94044939999003	1.4830799999181181	cue	Left Arm
9	94.42352939990815	16.51535034016706	movement	Left Arm
10	110.98179769993294	1.4664054999593645	cue	Right Face
11	112.4482031998923	16.5163377400022	movement	Right Face
12	128.99419589992613	1.482811100082472	cue	Left Face
13	130.4770070000086	16.508887180010788	movement	Left Face
14	146.9840234000003	18.012486860039644	rest	Rest
15	165.02750059997197	1.4830864000832662	cue	Left Leg
16	166.51058700005524	16.50937157997396	movement	Left Leg
17	183.05965650000144	1.4830774000147358	cue	Right Leg
18	184.54273390001617	16.512102379929274	movement	Right Leg
19	201.05133769998793	18.012263259966858	rest	Rest
20	219.09718359995168	1.4830614000093192	cue	Abdomen
21	220.580244999961	16.504430580185726	movement	Abdomen
22	237.136957300012	1.4830977999372408	cue	Right Arm
23	238.62005509994924	16.508471840061247	movement	Right Arm
24	255.1183705999283	18.012560059898533	rest	Rest
25	273.1635596998967	1.4828253999585286	cue	Right Face
26	274.64638509985525	16.506257280008867	movement	Right Face
27	291.15227969991975	18.012096259975806	rest	Rest
28	309.19659569999203	1.4827812999719754	cue	Left Leg
29	310.679376999964	16.507594380062073	movement	Left Leg
30	327.2331790999742	1.4833442999515682	cue	Chest
31	328.7165233999258	16.500918280216865	movement	Chest
32	345.27577599999495	1.466427700011991	cue	Left Arm
33	346.74220370000694	16.516267740051262	movement	Left Arm
34	363.2535499999067	18.010971160023473	rest	Rest
35	381.29616229992826	1.4830806000391021	cue	Left Face
36	382.77924289996736	16.509580779937096	movement	Left Face
37	399.32616970001254	1.4661349999951199	cue	Right Leg
38	400.79230470000766	16.51687947998289	movement	Right Leg
39	417.3034230999183	18.01232246006839	rest	Rest
40	Condition Order: 	['Chest', 'Right Arm', 'Rest', 'Abdomen', 'Rest', 'Left Arm', 'Right Face', 'Left Face', 'Rest', 'Left Leg', 'Right Leg', 'Rest', 'Abdomen', 'Right Arm', 'Rest', 'Right Face', 'Rest', 'Left Leg', 'Chest', 'Left Arm', 'Rest', 'Left Face', 'Right Leg', 'Rest']		
