	onset	duration	phase	condition
0	2.8183590001426637	1.4664243999868631	cue	Right Arm
1	4.284783400129527	16.519126709084958	movement	Right Arm
2	20.835065100109205	1.4833653999958187	cue	Right Leg
3	22.318430500105023	16.515463029732928	movement	Right Leg
4	38.82882540021092	18.01177861005999	rest	Rest
5	56.88002040004358	1.4831421000417322	cue	Chest
6	58.36316250008531	16.50996013986878	movement	Chest
7	74.90838490007445	1.4832636001519859	cue	Left Face
8	76.39164850022644	16.503525629872456	movement	Left Face
9	92.94606990017928	1.4833540001418442	cue	Right Face
10	94.42942390032113	16.51180274016224	movement	Right Face
11	110.92987220012583	18.01115460996516	rest	Rest
12	128.9801754001528	1.4833405001554638	cue	Abdomen
13	130.46351590030827	16.510861539980397	movement	Abdomen
14	147.01133710006252	1.4833436000626534	cue	Left Leg
15	148.49468070012517	16.51562193990685	movement	Left Leg
16	165.05452560004778	1.4830322999041528	cue	Left Arm
17	166.53755789995193	16.513283640146255	movement	Left Arm
18	183.04794760001823	18.0097594098188	rest	Rest
19	201.09814380016178	1.4834217999596149	cue	Abdomen
20	202.5815656001214	16.509589040186256	movement	Abdomen
21	219.13915120018646	1.4833597999531776	cue	Left Arm
22	220.62251100013964	16.51131573994644	movement	Left Arm
23	237.131035100203	18.01112000993453	rest	Rest
24	255.18314730003476	1.4830636999104172	cue	Right Face
25	256.6662109999452	16.507596340263262	movement	Right Face
26	273.16508639999665	18.01055901008658	rest	Rest
27	291.211118100211	1.4830811000429094	cue	Left Leg
28	292.69419920025393	16.502438029740006	movement	Left Leg
29	309.24816600000486	1.4833414000459015	cue	Chest
30	310.73150740005076	16.51177223958075	movement	Chest
31	327.28614500002004	1.4663870998192579	cue	Right Arm
32	328.7525320998393	16.51977934036404	movement	Right Arm
33	345.26607950008474	18.00997581006959	rest	Rest
34	363.3093495001085	1.4830652999226004	cue	Right Leg
35	364.7924148000311	16.507412229897454	movement	Right Leg
36	381.3453285000287	1.4830863000825047	cue	Left Face
37	382.8284148001112	16.502436729846522	movement	Left Face
38	399.33338760002516	18.009756110142916	rest	Rest
39	Condition Order: 	['Right Arm', 'Right Leg', 'Rest', 'Chest', 'Left Face', 'Right Face', 'Rest', 'Abdomen', 'Left Leg', 'Left Arm', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Right Face', 'Rest', 'Left Leg', 'Chest', 'Right Arm', 'Rest', 'Right Leg', 'Left Face', 'Rest']		
