RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,20.95128689997364,None,space,45.21868139994331,20.95128689997364,None,,,,,,,,,,,,,,,,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,0,91.80974810000043,None,91.80974810000043,92.80974810000043,92.79306789999828,None,0,1,91.80974810000043,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,0,93.20975739997812,None,93.20975739997812,94.20976400002837,94.193079699995,95.19308789994102,0,0,93.20975739997812,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,0,95.20975419995375,None,95.20975419995375,96.20977880002465,96.19308649993036,97.19310509995557,0,1,95.20975419995375,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,0,97.20977299998049,None,97.20977299998049,98.20977509999648,98.19312299997546,99.19311290001497,0,1,97.20977299998049,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,99.20980369998142,None,99.20980369998142,100.20979599992279,100.19313439994585,101.19314679992385,0,1,99.20980369998142,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,101.20979719993193,None,101.20979719993193,102.20980419998523,102.19314220000524,103.19314280000981,0,1,101.20979719993193,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,0,103.20980750001036,None,103.20980750001036,104.2098171999678,104.19316819997039,105.19316989998333,0,1,103.20980750001036,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,105.20984689996112,None,105.20984689996112,106.2098885999294,106.19317709992174,107.19318169995677,0,1,105.20984689996112,None,,,4,m,6,r,KB,2021_Jul_23_1143,WASABI Nback,2020.2.10,59.99646020983193,
