	onset	duration	condition
0	2.7599133000476286	420.0876395152882	C:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\N-Of-Few\WASABI hyperalignment\stimuli\videos\01_Inscapes_NoScannerSound_h264.wmv
