	onset	duration	rt	response	correct	attempt	condition
0	94.08517249999568	1.9791867202147841			1.0	0.0	2back
1	96.06853280006908	2.0050598096568137			1.0	0.0	2back
2	98.08523329999298	2.007593610091135	0.2836128999479115	0.0	1.0	0.0	2back
3	100.10193879995495	2.007128810044378	0.5503066000528634	2.0	1.0	0.0	2back
4	102.11856890004128	2.007152409758419	0.5836528001818806	2.0	1.0	0.0	2back
5	104.13526390003972	2.007697009947151	0.41699509997852147	2.0	1.0	0.0	2back
6	106.15194689994678	2.0076031098142266	0.7003053999505937	2.0	1.0	0.0	2back
7	108.16863809991628	2.007528810063377	0.43838780000805855	2.0	1.0	0.0	2back
8	110.18521529994905	2.006616009864956	0.388202500063926	0.0	1.0	0.0	2back
9	112.20200380007736	2.007737110136077	0.48363030003383756	2.0	1.0	0.0	2back
10	114.21869000000879	2.0078481098171324	0.571423500077799	2.0	1.0	0.0	2back
11	116.23534479993396	2.0075133100617677	0.6836656001396477	2.0	0.0	0.0	2back
12	118.2520627998747	2.007781910011545	0.5169791001826525	0.0	0.0	0.0	2back
13	120.26872970000841	2.0070774098858237	0.38365660002455115	2.0	1.0	0.0	2back
14	122.28536559990607	2.006527310004458	1.0413757001515478	2.0	1.0	0.0	2back
15	124.30210159998387	2.007432809798047	0.4550477000884712	2.0	1.0	0.0	2back
16	126.31880429992452	2.007252410054207	0.583733499981463	2.0	1.0	0.0	2back
17	128.33544970001094	2.0072792100254446	0.5837471999693662	2.0	1.0	0.0	2back
18	130.35215920000337	2.007690510014072	0.6336074999999255	2.0	0.0	0.0	2back
19	132.36883890000172	2.0076113098766655	0.616926799993962	2.0	1.0	0.0	2back
20	134.38551270007156	2.0074932100251317	0.6887723999097943	2.0	1.0	0.0	2back
21	136.40222829999402	2.007899009855464	0.6384395000059158	2.0	0.0	0.0	2back
22	138.4188907998614	2.0073990100063384	0.5169850999955088	2.0	1.0	0.0	2back
23	140.43554509989917	2.006244309945032	0.5004021001514047	2.0	1.0	0.0	2back
24	142.45209929998964	2.0077560099307448	0.5671482000034302	2.0	1.0	0.0	2back
25	144.46895159990527	2.007523509906605	0.5669976999051869	2.0	1.0	0.0	2back
26	146.4856076000724	2.0072743098717183	0.6836202000267804	2.0	0.0	0.0	2back
27	148.502285100054	2.0076078097335994	0.433717800071463	2.0	1.0	0.0	2back
28	150.5189684999641	2.007675209781155	0.5004535999614745	2.0	1.0	0.0	2back
29	152.5356425999198	2.0076332099270076	0.6003334000706673	2.0	1.0	0.0	2back
30	score: 	83.33333333333333					
