RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,46.504990899935365,None,,,,,,,,,,,,,,,,,,,,,,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,323.7740075998008,None,space,57.51854469999671,323.7740075998008,None,,,,,,,,,,,,,,,,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,0,383.02450979989953,None,383.02450979989953,384.0245504998602,384.0079039998818,None,0,1,383.02450979989953,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,384.3411929998547,None,384.3411929998547,385.3412074998487,385.32456139987335,386.32455389993265,0,1,384.3411929998547,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,386.3412197998259,None,386.3412197998259,387.3412171998061,387.32458699983545,388.32458759984,0,1,386.3412197998259,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,388.3412470999174,None,388.3412470999174,389.3412557998672,389.3245896999724,390.3246052998584,0,1,388.3412470999174,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,390.3412557998672,None,390.3412557998672,391.3412648998201,391.32461339980364,392.3246072998736,0,1,390.3412557998672,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,392.3412744998932,None,392.3412744998932,393.3412790999282,393.3246347999666,394.3246318998281,0,1,392.3412744998932,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,394.3413129998371,None,394.3413129998371,395.34129729983397,395.32463179994375,396.3246559998952,0,1,394.3413129998371,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,396.3413119998295,None,396.3413119998295,397.3413140999619,397.32466879999265,398.32465710002,0,1,396.3413119998295,None,1,m,11,r,CIB,2021_Jun_04_1340,WASABI Nback,2020.2.10,60.01017766390794,
