BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,AvoidRating.response,AvoidRating.rt,AvoidRating.started,AvoidRating.stopped,RelaxRating.response,RelaxRating.rt,RelaxRating.started,RelaxRating.stopped,TaskAttentionRating.response,TaskAttentionRating.rt,TaskAttentionRating.started,TaskAttentionRating.stopped,BoredomRating.response,BoredomRating.rt,BoredomRating.started,BoredomRating.stopped,AlertnessRating.response,AlertnessRating.rt,AlertnessRating.started,AlertnessRating.stopped,PosThxRating.response,PosThxRating.rt,PosThxRating.started,PosThxRating.stopped,NegThxRating.response,NegThxRating.rt,NegThxRating.started,NegThxRating.stopped,SelfRating.response,SelfRating.rt,SelfRating.started,SelfRating.stopped,OtherRating.response,OtherRating.rt,OtherRating.started,OtherRating.stopped,ImageryRating.response,ImageryRating.rt,ImageryRating.started,ImageryRating.stopped,PresentRating.response,PresentRating.rt,PresentRating.started,PresentRating.stopped,subject number,gender,acceptMap body-site # (day1: 1-4; day2: 5-8),acceptMap (1)pre- or (2)post-Experience (1 or 2),session,handedness,scanner,run,date,psychopyVersion,expName,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014098129991907626,None,100.0,431.08455117000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014242630015360191,None,100.0,434.56785797001794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014291030005551875,None,41.85185185185185,438.53548996997415,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013361030025407672,None,51.111111111111114,443.31807686999673,,,,,,,,,,,,,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014150230010272935,None,12.46913580246914,447.5685335699818,,,,,,,,,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01372433002688922,None,-27.407407407407405,451.417803570017,,,,,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014535430003888905,None,-100.0,454.46865266998066,,,,,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013631130015710369,None,31.481481481481495,463.01881786997546,,,,,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013602130027720705,None,100.0,468.65182987001026,,,1,M,1,1,1,r,SK AB,1,2022_Feb_03_1117,2020.2.10,acceptmap-pre-exp,59.97987075571705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013946830003987998,None,,,,,,,,,,,,,
