	order	onset	duration	rt	correct
0	1	436.09453070000745	0.39823075104504824		1
1	1	436.5112241997849	1.9884278299286962		1
2	1	438.5112102997955	1.990726130316034		1
3	1	440.51124019990675	1.990837630117312		1
4	1	442.5111369998194	1.9908118299208581		1
5	1	444.51127849984914	1.9907324300147593	0.5004346999339759	1
6	1	446.51137299998663	1.9906333298422396		1
7	1	448.5113160999026	1.9909611302427948		1
8	1	450.5113107999787	1.9910247300285846		1
9	1	452.51137469988316	1.9909038299228996		1
10	1	454.5113724998664	1.9909924301318824		0
11	1	456.5113652998116	1.9908347299788147		1
12	1	458.511441799812	1.9909355300478637		1
13	1	460.51140549988486	1.99081573006697	0.6336479000747204	1
14	1	462.5113877998665	1.9910301298368722		1
15	1	464.5114407998044	1.9909409298561513		1
16	1	466.5114353999961	1.9907754298765212		1
17	1	468.51147409994155	1.9910911303013563		1
18	1	470.5113535998389	1.9904663302004337		1
19	1	472.5114806999918	1.9912031299900264		1
20	1	474.5115223999601	1.9911091302055866	0.5836426999885589	1
21	1	476.511536099948	1.9904972300864756		1
22	1	478.5115807999391	1.9907518299296498		1
23	1	480.5115651998203	1.9908593301661313	0.5503091998398304	1
24	1	482.51160939992405	1.9905116299632937		1
25	1	484.5115817999467	1.9911236301995814		1
26	1	486.51158509985544	1.9894416299648583		1
27	1	488.51163909980096	1.9910858299117535		1
28	1	490.51162179978564	1.9909897302277386		1
29	1	492.51162699982524	1.990866529988125	0.5003611000720412	1
30	1	494.51167359994724	1.9908691300079226		1
31	1	496.51166989980265	1.9904929301701486		1
32	1	498.511687599821	1.9909346299245954	1.0336367001291364	1
33	1	500.51172119984403	1.9909600301180035		1
34	1	502.5116977998987	1.9910537297837436		1
35	1	504.5117215998471	1.99104373017326		1
36	1	506.5117517998442	1.9908100301399827		1
37	1	508.51176769984886	1.991102630039677		1
38	1	510.51177039998583	1.9908195298630744	0.5336363997776061	1
39	1	512.5117949999403	1.9903356300201267		1
40	1	514.5118168999907	1.9902070299722254		1
41	1	516.5118142999709	1.9906896299216896	0.7503303000703454	1
42	1	518.5118353997823	1.9906771299429238		1
43	1	520.5118725998327	1.9910334299784154		1
44	1	522.5118845999241	1.99102543015033		1
45	1	524.5118636998814	1.9910861300304532		1
46	1	526.5118948000018	1.9908779300749302		1
47	1	528.5119216998573	1.99086753022857		1
48	1	530.511928799795	1.9908484301995486	0.6669848000165075	1
49	1	532.5119413000066	1.9909580301027745		1
50	1	534.5119829999749	1.990971030201763		1
51	1	536.511976899812	1.990412329789251	0.48368279985152185	1
52	1	538.5119938999414	1.9910253300331533		1
53	1	540.5120204999112	1.9911242299713194		1
54	1	542.5120473999996	1.9906064299866557		1
55	1	544.5120380998123	1.9909029302652925		1
56	1	546.5120685999282	1.9907748298719525	0.8003316998947412	1
57	1	548.5120979999192	1.9909355300478637		1
58	1	550.5120847998187	1.991072929929942		1
59	1	552.5121038998477	1.9910712300334126		1
60	1	554.5121342998464	1.9911212301813066		1
61	1	556.5121640998404	1.990042429883033		1
62	1	558.5121498999652	1.9909808298107237		1
63	1	560.5121855000034	1.9909040299244225		1
64	1	562.5121919999365	1.99102543015033		1
65	1	564.5122125998605	1.9910921298433095	0.9002987998537719	1
66	1	566.5122289999854	1.990661830175668		1
67	1	568.5122259999625	1.9907768303528428		1
68	1	570.5122283999808	1.9910551302600652		1
69	1	572.5122765998822	1.9909439298789948		1
70	1	574.51234749984	1.991158630233258	0.7362957999575883	1
71	1	576.5122995998245	1.9907794299069792		1
72	1	578.5123027998488	1.991078529972583		1
73	1	580.5123330999631	1.9909116299822927	0.9002964999526739	1
74	1	582.5123395998962	1.9909481299109757		1
75	1	584.5123525999952	1.9911400300916284		1
76	1	586.5123806998599	1.990765130147338		1
77	1	588.5123921998311	1.9907540301792324		1
78	1	590.5123989998829	1.99096153001301		1
79	1	592.512425399851	1.9912301301956177		1
80	1	594.51243839995	1.9904968300834298	0.6336624999530613	1
81	1	596.5124471997842	1.990617630071938		1
82	1	598.5124557998497	1.9907412303145975		1
83	1	600.5124841998331	1.9907539300620556	1.8169879000633955	1
84	1	602.5124958998058	1.990754530299455		1
85	1	604.51250169985	1.9910939298570156		1
86	1	606.5125340998638	1.9904406301211566		1
87	1	608.5125565999188	1.9910938302055001		1
88	1	610.5125476999674	1.9910242301411927		1
89	1	612.5125811998732	1.9908640303183347	0.7003405999857932	1
90	1	614.5126149998978	1.9904713300056756		1
91	1	616.5126008999068	1.9904712301213294		1
92	1	618.5126258998644	1.990779530024156	0.7670118000824004	1
93	1	620.5126485999208	1.9905983300413936		1
94	1	622.5126428999938	1.9911238299682736		1
95	1	624.512654799968	1.9909804300405085		1
96	1	626.5126924999058	1.990762930130586		1
97	1	628.5126906000078	1.9909959300421178		1
98	1	630.5127078997903	1.9910844299010932		0
99	1	632.5127420998178	1.9908910302910954	0.5669883000664413	0
100	1	634.5127328999806	1.990919730393216		1
101	1	636.5127639998682	1.9906313298270106	0.7003784999251366	1
102	1	638.5127891998272	1.9906778300646693		1
103	1	640.5127983998973	1.9909802300389856		1
104	1	642.5128120998852	1.9910213300026953		1
105	1	644.5128168999217	1.9909273299854249		1
106	1	646.5128461997956	1.9906485301908106		1
107	1	648.5128757997882	1.9907030300237238		1
108	1	650.5128665999509	1.9908627301920205	0.733630099799484	1
109	1	652.5128870999906	1.9905948301311582		1
110	1	654.5128946998157	1.990741629851982		1
111	1	656.5129174999893	1.9908503300976008	0.7336589000187814	1
112	1	658.51293109986	1.9910071301274002		1
113	1	660.5129640998784	1.9907355303876102		1
114	1	662.5129583999515	1.9905883301980793		1
115	1	664.5129851999227	1.990989430109039		1
116	1	666.5130087998696	1.990819530095905	1.1169380000792444	1
117	1	668.5129994999152	1.9910372300073504		1
118	1	670.5130335998256	1.9910356299951673		1
119	1	672.5130439999048	1.9910851300228387		1
