audio1	0.04789449999225326	1.915419501133787	SOA1	2.4
audio2	2.4799790999968536	1.516235827664399	SOA2	3.3
visual3	5.860949599999003	1.2798679999978049	SOA3	3.0
checker4	8.864371399991796	1.3093120999983512	SOA4	2.7
visual5	11.554680599991116	1.296956299993326	SOA5	3.6
audio6	15.162019600000349	1.2693877551020407	SOA6	3.0
audio7	18.193347399996128	1.5346485260770975	SOA7	2.7
audio8	20.928535299986834	1.4761451247165533	SOA8	3.0
visual9	23.967684499992174	1.2966658000077587	SOA9	3.0
audio10	26.97413359998609	1.739501133786848	SOA10	3.0
audio11	30.023350599993137	1.1847619047619047	SOA11	3.3
checker12	33.35942819999764	1.297809600000619	SOA12	2.4
visual13	35.76091159999487	1.297088999999687	SOA13	3.6
visual14	39.36439729999984	1.296514699992258	SOA14	2.7
visual15	42.06752179999603	1.296871700003976	SOA15	3.0
visual16	45.07064189999073	1.2968865999864647	SOA16	3.3
visual17	48.37417199999618	1.2964672000089195	SOA17	2.7
visual18	51.09464759999537	1.2795263000007253	SOA18	3.0
visual19	54.111436799998046	1.283209799992619	SOA19	2.7
visual20	56.814673099986976	1.2967597999959253	SOA20	3.3
checker21	60.11801909998758	1.3060893999936525	SOA21	2.7
visual22	62.8116571999999	1.2969273000053363	SOA22	3.6
visual23	66.42817609998747	1.283485500011011	SOA23	3.0
audio24	69.43244089999644	1.5346485260770975	SOA24	2.4
audio25	71.86087429999316	1.739501133786848	SOA25	3.6
visual26	75.5054589999927	1.2959062000008998	SOA26	3.0
visual27	78.52831279998645	1.277151500005857	SOA27	2.4
visual28	80.94491079999716	1.2834019000001717	SOA28	3.0
visual29	83.94828109999071	1.296626000010292	SOA29	3.6
visual30	87.5518427999923	1.2964375000010477	SOA30	2.7
audio31	90.25780119998672	1.2524263038548753	SOA31	3.3
visual32	93.61169789999258	1.2768842999939807	SOA32	3.0
checker33	96.61492589999398	1.3094792000047164	SOA33	3.0
visual34	99.62847659998806	1.2737419000040973	SOA34	3.0
visual35	102.64492139998765	1.2835522000095807	SOA35	3.0
visual36	105.66171229998872	1.2832113000040408	SOA36	3.0
visual37	108.66508139998768	1.2966472999978578	SOA37	2.4
visual38	111.07847299998684	1.286591000010958	SOA38	3.3
visual39	114.39523479998752	1.2832403000065824	SOA39	3.0
audio40	117.39986069999577	1.739501133786848	SOA40	2.7
audio41	120.14068509999197	1.1723356009070294	SOA41	3.3
checker42	123.48929949999729	1.3019777000008617	SOA42	2.7
audio43	126.18892409998807	1.6239455782312926	SOA43	3.6
visual44	129.86195639999642	1.272098499990534	SOA44	2.4
visual45	132.26489059999585	1.297047100000782	SOA45	3.6
visual46	135.86849259999872	1.296398999998928	SOA46	2.7
visual47	138.57157539999753	1.2969169999996666	SOA47	2.7
checker48	141.27480749999813	1.2999442000000272	SOA48	3.0
visual49	144.27506039998843	1.2965694999875268	SOA49	3.3
audio50	147.58141069998965	1.2817233560090704	SOA50	2.7
checker51	150.31287209999573	1.3119261999963783	SOA51	3.6
audio52	153.90380309999455	1.7005442176870749	SOA52	3.0
checker53	156.94410079999943	1.2974328999989666	SOA53	3.0
visual54	159.94674579999992	1.296803599994746	SOA54	3.0
visual55	162.95020519998798	1.2965411999903154	SOA55	2.4
audio56	165.35573539999314	1.7178231292517008	SOA56	3.3
visual57	168.6937673999928	1.2966623000102118	SOA57	2.7
visual58	171.39696089999052	1.2967898000060814	SOA58	3.3
visual59	174.70117949999985	1.2958088000013959	SOA59	3.0
checker60	177.70461539999815	1.3037343000032706	SOA60	3.0
visual61	180.71227709999948	1.28516449999006	SOA61	3.0
visual62	183.72901789999742	1.28325649999897	SOA62	3.3
visual63	187.04583599999023	1.2831823000014992	SOA63	2.4
checker64	189.44901579999714	1.309405499996501	SOA64	3.3
visual65	192.74000589999196	1.296422600004007	SOA65	3.3
visual66	196.04367689999344	1.2963263999990886	SOA66	3.0
audio67	199.04932789999293	1.7072108843537415	SOA67	3.0
audio68	202.0900343999965	1.4157369614512472	SOA68	2.7
checker69	204.82945079999627	1.312435200001346	SOA69	3.3
checker70	208.11718999998993	1.3080650999909267	SOA70	3.0
checker71	211.1089326999936	1.2996777000080328	SOA71	2.7
audio72	213.81045989999257	1.739501133786848	SOA72	3.0
audio73	216.85764829999243	1.739501133786848	SOA73	3.0
checker74	219.9064226999908	1.3022818000026746	SOA74	2.7
audio75	222.6057785999874	1.7072108843537415	SOA75	3.3
checker76	225.95494299998973	1.3037992999888957	SOA76	3.0
audio77	228.95220079999126	1.5346485260770975	SOA77	3.0
visual78	231.978022899988	1.296077899998636	SOA78	3.3
audio79	235.2846397999965	1.722267573696145	SOA79	2.7
audio80	238.0251428999909	1.3997732426303855	SOA80	3.3
visual81	241.37935119999747	1.2796970999916084	SOA81	3.0
visual82	244.39607439999236	1.2832867999968585	SOA82	3.0
visual83	247.39939249999588	1.2966711000044597	SOA83	2.4
checker84	249.80274559999816	1.3061524999939138	SOA84	3.3
visual85	253.09700819999853	1.2962311000010232	SOA85	3.0
visual86	256.10037969998666	1.296629499993287	SOA86	2.7
visual87	258.80444549999083	1.295934900001157	SOA87	3.0
audio88	261.81112649998977	1.4583673469387755	SOA88	3.6
checker89	265.45431069999177	1.3047032000031322	SOA89	2.7
checker90	268.1493744999898	1.3096545999869704	SOA90	3.0
checker91	271.13978249998763	1.3026329999993322	SOA91	3.0
visual92	274.14637779998884	1.2872596000088379	SOA92	2.7
audio93	276.8507866999862	1.5346485260770975	SOA93	3.0
checker94	279.87858279999637	1.297202700006892	SOA94	3.3
visual95	283.196385999996	1.280856199999107	SOA95	2.7
audio96	285.90176679998694	1.3561904761904762	SOA96	3.6
visual97	289.54011360000004	1.2962350000016158	SOA97	3.0
audio98	292.5445325999899	1.5346485260770975	SOA98	2.4
audio99	294.98015569998825	1.3932426303854875	SOA99	3.3
audio100	298.32191529999545	1.5591383219954649	SOA100	0.0
this is the duration: 326.01699299999746
