audio1	0.04788520000874996	1.915419501133787	SOA1	2.4
audio2	2.516912799794227	1.516235827664399	SOA2	3.3
visual3	5.86527769966051	1.2800252996385098	SOA3	3.0
checker4	8.868340199813247	1.3100185999646783	SOA4	2.7
visual5	11.557989799883217	1.297265900298953	SOA5	3.6
audio6	15.16375399986282	1.2693877551020407	SOA6	3.0
audio7	18.1968903997913	1.5346485260770975	SOA7	2.7
audio8	20.932078799698502	1.4761451247165533	SOA8	3.0
visual9	23.972257199697196	1.296781999990344	SOA9	3.0
audio10	26.97778239985928	1.739501133786848	SOA10	3.0
audio11	30.027500099968165	1.1847619047619047	SOA11	3.3
checker12	33.36385199986398	1.2980557000264525	SOA12	2.4
visual13	35.765065299812704	1.2973593999631703	SOA13	3.6
visual14	39.36844079988077	1.2966237999498844	SOA14	2.7
visual15	42.07168299984187	1.2967622997239232	SOA15	3.0
visual16	45.07456590002403	1.2971157999709249	SOA16	3.3
visual17	48.37791769998148	1.296647900249809	SOA17	2.7
visual18	51.098978199996054	1.278944400139153	SOA18	3.0
visual19	54.11572659993544	1.2832512999884784	SOA19	2.7
visual20	56.81868729973212	1.2970344997011125	SOA20	3.3
checker21	60.12186439987272	1.3069162000901997	SOA21	2.7
visual22	62.814646599814296	1.297125699929893	SOA22	3.6
visual23	66.4321840996854	1.2824634001590312	SOA23	3.0
audio24	69.43611249979585	1.5346485260770975	SOA24	2.4
audio25	71.86457569990307	1.739501133786848	SOA25	3.6
visual26	75.51003049965948	1.2959855999797583	SOA26	3.0
visual27	78.53253469988704	1.2775001996196806	SOA27	2.4
visual28	80.9492273000069	1.2833138001151383	SOA28	3.0
visual29	83.95236309990287	1.2968510002829134	SOA29	3.6
visual30	87.55564199993387	1.2967250999063253	SOA30	2.7
audio31	90.26035979995504	1.2524263038548753	SOA31	3.3
visual32	93.61581619968638	1.2773867999203503	SOA32	3.0
checker33	96.6189113999717	1.3101558997295797	SOA33	3.0
visual34	99.63264069985598	1.2730204998515546	SOA34	3.0
visual35	102.64934309991077	1.2832950996235013	SOA35	3.0
visual36	105.66582529991865	1.2835182999260724	SOA36	3.0
visual37	108.66901540011168	1.29680489981547	SOA37	2.4
visual38	111.0826492998749	1.2863722001202404	SOA38	3.3
visual39	114.39956809999421	1.2830787999555469	SOA39	3.0
audio40	117.40382289979607	1.739501133786848	SOA40	2.7
audio41	120.14441249985248	1.1723356009070294	SOA41	3.3
checker42	123.49373059999198	1.3022245997563004	SOA42	2.7
audio43	126.1925906999968	1.6239455782312926	SOA43	3.6
visual44	129.86608569975942	1.2725954996421933	SOA44	2.4
