square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1905.786264500115,1907.786293799989,1905.786264500115,1906.7862887000665,1906.7695801001973,1907.7695963000879,"[0, 0, 0]",1,1905.786264500115,1907.786293799989,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1907.8028214001097,1909.8029563999735,1907.8028214001097,1908.8029543003067,1908.7862891000696,1909.7862925999798,"[0, 0, 0]",1,1907.8028214001097,1909.8029563999735,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1909.8196483002976,1911.8196173999459,1909.8196483002976,1910.8196127000265,1910.8029881999828,1911.8029738999903,"[0, 0, 0]",1,1909.8196483002976,1911.8196173999459,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1911.8363382001407,1913.8363168002106,1911.8363382001407,1912.8363140001893,1912.8196294000372,1913.8196409000084,"[0, 0, 0]",1,1911.8363382001407,1913.8363168002106,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,1913.8529878002591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.753086419753089,1148.6269856002182,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1931.120020700153,None,1933.91978880018,None,1933.91978880018,1934.9198158001527,1934.9031462999992,1935.9031601999886,1,None,None,"[0, 0, 0]",,,1933.91978880018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014121099840849638,5.010603199712932,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,1935.9198269001208,None,1935.9198269001208,1936.9198357001878,1936.9031815002672,1937.9030615999363,1,None,None,"[0, 0, 1]",,,1935.9198269001208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 1]",0.0,1.9172187000513077,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1937.9198288000189,1937.9198288000189,1937.9198288000189,1938.9198419000022,1938.9031845000573,1939.9031842001714,1,None,None,"[0, 0, 0]",,,1937.9198288000189,1937.9198288000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1939.9198467000388,1939.9198467000388,1939.9198467000388,1940.9198624002747,1940.903198200278,1941.9032095000148,1,None,None,"[0, 0, 0]",,,1939.9198467000388,1939.9198467000388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1941.9533263002522,1941.9533263002522,1941.9533263002522,1942.9532147999853,1942.936536299996,None,1,None,None,"[0, 0, 0]",,,1941.9533263002522,1941.9533263002522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,1943.9365282002836,None,1943.9365282002836,1944.9365805000998,1944.9199303002097,1945.9198897001334,1,None,None,"[0, 0, 0]",,,1943.9365282002836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1945.9365560002625,1945.9365560002625,1945.9365560002625,1946.9365594000556,1946.9199394001625,1947.9197908001952,1,None,None,"[0, 0, 0]",,,1945.9365560002625,1945.9365560002625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",1,0,7,7,7,,,,,,,1947.9364605001174,1947.9364605001174,1947.9364605001174,1948.9364868002012,1948.919932700228,1949.919932700228,1,None,None,"[0, 0, 0]",,,1947.9364605001174,1947.9364605001174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,8,8,8,,,,,,,1949.936572600156,1949.936572600156,1949.936572600156,1950.9365882999264,1950.9199486002326,1951.919937599916,1,None,None,"[0, 0, 0]",,,1949.936572600156,1949.936572600156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,0,9,9,9,,,,,,,1951.9365962999873,1951.9365962999873,1951.9365962999873,1952.9366013002582,1952.9199494998902,1953.9199703000486,1,None,None,"[0, 0, 0]",,,1951.9365962999873,1951.9365962999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,1953.9366208002903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39506172839506,1186.3266724008135,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1969.1870603002608,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1973.986812000163,None,1973.986812000163,1974.986788299866,1974.97012860002,1975.9701348003,"[0, 0, 0]",1,1973.986812000163,None,,,,,,,,,,0.01470219949260354,5.011860899627209,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1975.9867805000395,1977.9868072001263,1975.9867805000395,1976.9867894998752,1976.9701443999074,1977.9701502001844,"[0, 0, 0]",1,1975.9867805000395,1977.9868072001263,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1978.0034857001156,1980.0034753000364,1978.0034857001156,1979.003498500213,1978.9868131000549,1979.9868454001844,"[0, 0, 0]",1,1978.0034857001156,1980.0034753000364,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1980.0201548999175,1982.0201778998598,1980.0201548999175,1981.0201506000012,1981.0035152002238,1982.0034954003058,"[0, 0, 0]",1,1980.0201548999175,1982.0201778998598,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1982.087115299888,None,1982.087115299888,1983.086845899932,1983.0701888999902,None,"[0, 0, 0]",1,1982.087115299888,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1984.0534999002703,1986.053520699963,1984.0534999002703,1985.0535154002719,1985.0368693000637,1986.0368734002113,"[0, 0, 0]",1,1984.0534999002703,1986.053520699963,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1986.0702058998868,1988.070217399858,1986.0702058998868,1987.0703079001978,1987.0535940001719,1988.053574200254,"[0, 0, 0]",1,1986.0702058998868,1988.070217399858,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1988.0869008000009,1990.0868969000876,1988.0869008000009,1989.0869064000435,1989.0702280001715,1990.0702368002385,"[0, 0, 0]",1,1988.0869008000009,1990.0868969000876,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1990.1035639001057,1992.1035599000752,1990.1035639001057,1991.1035621999763,1991.0869149998762,1992.0869495999068,"[0, 0, 0]",1,1990.1035639001057,1992.1035599000752,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1992.1202572002076,1994.1202766001225,1992.1202572002076,1993.1202636002563,1993.1035855999216,1994.103576200083,"[0, 0, 0]",1,1992.1202572002076,1994.1202766001225,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,1994.136931200046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.938271604938272,1229.4610710004345,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,2011.3706233999692,None,2014.1871044002473,None,2014.1871044002473,2015.1870845002122,2015.1704242001288,2016.1704179998487,1,None,None,"[0, 0, 0]",,,2014.1871044002473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014006999786943197,5.01037779962644,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,2016.187093900051,None,2016.187093900051,2017.1871086000465,2017.1704679001123,2018.1704649999738,1,None,None,"[0, 0, 0]",,,2016.187093900051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,2018.1871314998716,2018.1871314998716,2018.1871314998716,2019.187120700255,2019.170461700298,2020.1704711001366,1,None,None,"[0, 0, 0]",,,2018.1871314998716,2018.1871314998716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2020.1871358999051,2020.1871358999051,2020.1871358999051,2021.187150000129,2021.1704771001823,2022.170476600062,1,None,None,"[0, 0, 0]",,,2020.1871358999051,2020.1871358999051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,2022.2371813002974,2022.2371813002974,2022.2371813002974,2023.2371590998955,2023.2204784001224,None,1,None,None,"[0, 0, 0]",,,2022.2371813002974,2022.2371813002974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2024.2038425002247,None,2024.2038425002247,2025.2037470000796,2025.1871632002294,2026.187192299869,1,None,None,"[0, 0, 0]",,,2024.2038425002247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,2026.2038719998673,2026.2038719998673,2026.2038719998673,2027.2038638000377,2027.1871956000105,2028.1871954998933,1,None,None,"[0, 0, 0]",,,2026.2038719998673,2026.2038719998673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,2028.2038712999783,2028.2038712999783,2028.2038712999783,2029.2038612002507,2029.187216900289,2030.187211500015,1,None,None,"[0, 0, 0]",,,2028.2038712999783,2028.2038712999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,2030.2038889001124,2030.2038889001124,2030.2038889001124,2031.2038847999647,2031.1872136001475,2032.187248100061,1,None,None,"[0, 0, 0]",,,2030.2038889001124,2030.2038889001124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,2032.2038914002478,2032.2038914002478,2032.2038914002478,2033.2039141999558,2033.187227200251,2034.1872534002177,0,None,None,"[0, 0, 0]",,,2032.2038914002478,2032.2038914002478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,2034.2038862998597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.71604938271605,1266.1770539004356,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,2047.570680399891,None,2054.2540665999986,None,2054.2540665999986,2055.2541109002195,2055.2374096000567,2056.237412000075,1,None,None,"[0, 0, 0]",,,2054.2540665999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014930699951946735,5.012425499968231,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,2056.2540839002468,None,2056.2540839002468,2057.2540810001083,2057.23744110018,2058.2374176001176,0,None,None,"[0, 0, 0]",,,2056.2540839002468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,2058.2540853000246,2058.2540853000246,2058.2540853000246,2059.2541135000065,2059.237430300098,2060.237468800042,0,None,None,"[0, 0, 0]",,,2058.2540853000246,2058.2540853000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,2060.2540919003077,2060.2540919003077,2060.2540919003077,2061.25412710011,2061.237469000276,2062.237478700001,1,None,None,"[0, 0, 0]",,,2060.2540919003077,2060.2540919003077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,2062.304663800169,2062.304663800169,2062.304663800169,2063.304139399901,2063.2874759999104,None,1,None,None,"[0, 0, 0]",,,2062.304663800169,2062.304663800169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2064.2708157002926,None,2064.2708157002926,2065.2708026999608,2065.254154900089,2066.254154900089,1,None,None,"[0, 0, 0]",,,2064.2708157002926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,2066.270812700037,2066.270812700037,2066.270812700037,2067.270825000014,2067.254158800002,2068.2541844998486,1,None,None,"[0, 0, 0]",,,2066.270812700037,2066.270812700037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2068.270815399941,2068.270815399941,2068.270815399941,2069.2708483999595,2069.254186700098,2070.254184000194,1,None,None,"[0, 0, 0]",,,2068.270815399941,2068.270815399941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,2070.270842200145,2070.270842200145,2070.270842200145,2071.270859600045,2071.2542020999826,2072.2542043998837,1,None,None,"[0, 0, 0]",,,2070.270842200145,2070.270842200145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,2072.270857000258,2072.270857000258,2072.270857000258,2073.2708755000494,2073.254206500016,2074.2542270002887,1,None,None,"[0, 0, 0]",,,2072.270857000258,2072.270857000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,2074.270876900293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22222222222222,1305.510829700157,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2313.3230230002664,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2315.972705699969,None,2315.972705699969,2316.9727166001685,2316.9560692002997,2317.9560906998813,"[0, 0, 0]",1,2315.972705699969,None,2127.6712150000967,2127.6712150000967,None,space,125.0018616002053,2127.6712150000967,None,,,0.014841699972748756,5.012055600062013,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2317.9727211999707,2319.9727382999845,2317.9727211999707,2318.972762899939,2318.956083100289,2319.9560961001553,"[0, 0, 0]",1,2317.9727211999707,2319.9727382999845,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2319.989430000074,2321.989416900091,2319.989430000074,2320.9894286002964,2320.972773599904,2321.9727962999605,"[0, 0, 0]",1,2319.989430000074,2321.989416900091,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2322.006097299978,2324.0061079002917,2322.006097299978,2323.0061106998473,2322.9894618000835,2323.9894552999176,"[0, 0, 0]",1,2322.006097299978,2324.0061079002917,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2324.089734500274,None,2324.089734500274,2325.089475700166,2325.0722920000553,None,"[0, 0, 0]",1,2324.089734500274,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2326.039477500133,2328.0394635000266,2326.039477500133,2327.0394808002748,2327.0228121001273,2328.0228427001275,"[0, 0, 0]",1,2326.039477500133,2328.0394635000266,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2328.056153200101,2330.056173699908,2328.056153200101,2329.0561605999246,2329.0394981000572,2330.0394891002215,"[0, 0, 0]",1,2328.056153200101,2330.056173699908,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2330.072829300072,2332.072840299923,2330.072829300072,2331.072835400235,2331.0561796999536,2332.056163399946,"[0, 0, 0]",1,2330.072829300072,2332.072840299923,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
