	onset	duration	condition
0	83.41523069998948	1862.3372840278316	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\kungfury.mp4
1	2181.0831137999776	420.0745132576558	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\01_Inscapes_NoScannerSound_h264.wmv
2	2648.5370512999943	420.0013815780403	RestingState
