	onset	duration	phase	condition
0	2.8406410999887157	1.4832226000144146	cue	Right Face
1	4.32386370000313	16.51525129977381	movement	Right Face
2	20.83128919999581	18.011151250015246	rest	Rest
3	38.87839649998932	1.4833317000011448	cue	Right Leg
4	40.361728199990466	16.500475849985378	movement	Right Leg
5	56.92116430000169	1.4999039999966044	cue	Right Arm
6	58.421068299998296	16.498585199966328	movement	Right Arm
7	74.91434829999343	18.01257444996736	rest	Rest
8	92.96746790001635	1.483111999987159	cue	Abdomen
9	94.4505799000035	16.50669999999809	movement	Abdomen
10	111.00954430000274	1.4831423999858089	cue	Left Arm
11	112.49268669998855	16.506141599995317	movement	Left Arm
12	129.0462913000083	1.466690600005677	cue	Left Leg
13	130.51298190001398	16.5161025999696	movement	Left Leg
14	147.01536950000445	18.011754850042053	rest	Rest
15	165.06363129999954	1.483361499995226	cue	Left Face
16	166.54699279999477	16.51530269999057	movement	Left Face
17	183.04942180000944	18.010864450014196	rest	Rest
18	201.10031989999698	1.4833996999950614	cue	Chest
19	202.58371959999204	16.50910539997858	movement	Chest
20	219.12655049999012	1.4831117000139784	cue	Right Leg
21	220.6096622000041	16.507273449969944	movement	Right Leg
22	237.11643860000186	18.011010150017682	rest	Rest
23	255.1714243000024	1.4664478999911807	cue	Right Arm
24	256.6378721999936	16.51806950001628	movement	Right Arm
25	273.14969399999245	18.01175744997454	rest	Rest
26	291.1970336000086	1.4831130999955349	cue	Abdomen
27	292.6801467000041	16.500822049973067	movement	Abdomen
28	309.1835301000101	18.011334749986418	rest	Rest
29	327.2428295999998	1.4831112999818288	cue	Left Arm
30	328.72594089998165	16.509731700032717	movement	Left Arm
31	345.2824339999934	1.4833708999794908	cue	Left Face
32	346.76580489997286	16.51388890002272	movement	Left Face
33	363.31727860000683	1.4833489999873564	cue	Chest
34	364.8006275999942	16.51118719999795	movement	Chest
35	381.3008269999991	18.011197249987163	rest	Rest
36	399.34887010001694	1.4831110000086483	cue	Right Face
37	400.8319811000256	16.51547869996284	movement	Right Face
38	417.38089420000324	1.4833602999860886	cue	Left Leg
39	418.86425449998933	16.501544450002257	movement	Left Leg
40	Condition Order: 	['Right Face', 'Rest', 'Right Leg', 'Right Arm', 'Rest', 'Abdomen', 'Left Arm', 'Left Leg', 'Rest', 'Left Face', 'Rest', 'Chest', 'Right Leg', 'Rest', 'Right Arm', 'Rest', 'Abdomen', 'Rest', 'Left Arm', 'Left Face', 'Chest', 'Rest', 'Right Face', 'Left Leg']		
