Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,MovementInstructionText.started,MovementInstructionRead.keys,MovementInstructionRead.rt,MovementInstructionRead.started,MovementInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,fix_cross.started,fix_cross.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,psychopyVersion,expName,frameRate,runList,
27.643523100065067,None,space,14.316329599823803,27.643523100065067,None,,,,,,,,,,,,,,,,00004,M,20,Left,MH SK,2022_Jul_26_1359,2020.2.5,movemap,59.979187217171805,"[['Abdomen', 'Left Leg', 'Right Arm', 'Rest', 'Right Leg', 'Chest', 'Left Arm', 'Rest', 'Left Face', 'Right Face', 'Rest', 'Left Face', 'Left Leg', 'Right Arm', 'Rest', 'Chest', 'Abdomen', 'Right Face', 'Rest', 'Left Arm', 'Rest', 'Right Leg', 'Rest'], ['Left Arm', 'Right Arm', 'Left Leg', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Left Face', 'Rest', 'Right Face', 'Right Leg', 'Rest', 'Right Leg', 'Left Arm', 'Rest', 'Right Arm', 'Rest', 'Chest', 'Left Face', 'Rest', 'Left Leg', 'Abdomen', 'Rest', 'Right Face'], ['Right Leg', 'Left Leg', 'Rest', 'Chest', 'Right Arm', 'Abdomen', 'Rest', 'Right Face', 'Rest', 'Left Face', 'Rest', 'Left Arm', 'Left Leg', 'Left Arm', 'Rest', 'Chest', 'Right Face', 'Rest', 'Right Leg', 'Abdomen', 'Rest', 'Left Face', 'Rest', 'Right Arm']]",
,,,,,,41.97987320018001,space,29.563524399884045,41.97987320018001,None,1460.4594493000768,1461.9595710001886,1461.942535100039,1460.4594493000768,1501.0595780999865,None,space,4.765005699824542,1501.0595780999865,None,00004,M,20,Left,MH SK,2022_Jul_26_1359,2020.2.5,movemap,59.979187217171805,"[['Abdomen', 'Left Leg', 'Right Arm', 'Rest', 'Right Leg', 'Chest', 'Left Arm', 'Rest', 'Left Face', 'Right Face', 'Rest', 'Left Face', 'Left Leg', 'Right Arm', 'Rest', 'Chest', 'Abdomen', 'Right Face', 'Rest', 'Left Arm', 'Rest', 'Right Leg', 'Rest'], ['Left Arm', 'Right Arm', 'Left Leg', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Left Face', 'Rest', 'Right Face', 'Right Leg', 'Rest', 'Right Leg', 'Left Arm', 'Rest', 'Right Arm', 'Rest', 'Chest', 'Left Face', 'Rest', 'Left Leg', 'Abdomen', 'Rest', 'Right Face'], ['Right Leg', 'Left Leg', 'Rest', 'Chest', 'Right Arm', 'Abdomen', 'Rest', 'Right Face', 'Rest', 'Left Face', 'Rest', 'Left Arm', 'Left Leg', 'Left Arm', 'Rest', 'Chest', 'Right Face', 'Rest', 'Right Leg', 'Abdomen', 'Rest', 'Left Face', 'Rest', 'Right Arm']]",
