	onset	duration	condition
0	2.7602905000094324	1862.343989246583	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\N-of-Few\WASABI hyperalignment\stimuli\videos\kungfury.mp4
