15.7237 	WARNING 	Requested an unavailable screen number - using first available.
238.8420 	DATA 	Keypress: 5
239.3084 	DATA 	Keypress: 5
239.7580 	DATA 	Keypress: 5
240.2159 	DATA 	Keypress: 5
240.6748 	DATA 	Keypress: 5
241.1327 	DATA 	Keypress: 5
241.5921 	DATA 	Keypress: 5
242.0747 	DATA 	Keypress: 5
242.5329 	DATA 	Keypress: 5
242.9916 	DATA 	Keypress: 5
243.4419 	DATA 	Keypress: 5
243.9086 	DATA 	Keypress: 5
244.3573 	DATA 	Keypress: 5
244.8163 	DATA 	Keypress: 5
245.2755 	DATA 	Keypress: 5
245.7329 	DATA 	Keypress: 5
246.1917 	DATA 	Keypress: 5
246.6753 	DATA 	Keypress: 5
247.1085 	DATA 	Keypress: 5
247.5918 	DATA 	Keypress: 5
248.0410 	DATA 	Keypress: 5
248.5077 	DATA 	Keypress: 5
248.9587 	DATA 	Keypress: 5
249.4164 	DATA 	Keypress: 5
249.8746 	DATA 	Keypress: 5
250.3330 	DATA 	Keypress: 5
250.7917 	DATA 	Keypress: 5
251.2754 	DATA 	Keypress: 5
251.7085 	DATA 	Keypress: 5
252.1924 	DATA 	Keypress: 5
252.6411 	DATA 	Keypress: 5
253.1084 	DATA 	Keypress: 5
253.5586 	DATA 	Keypress: 5
254.0167 	DATA 	Keypress: 5
254.4754 	DATA 	Keypress: 5
254.9333 	DATA 	Keypress: 5
255.3916 	DATA 	Keypress: 5
255.8497 	DATA 	Keypress: 5
256.3328 	DATA 	Keypress: 5
256.7921 	DATA 	Keypress: 5
257.2419 	DATA 	Keypress: 5
257.7086 	DATA 	Keypress: 5
258.1588 	DATA 	Keypress: 5
258.6254 	DATA 	Keypress: 5
259.0752 	DATA 	Keypress: 5
259.5340 	DATA 	Keypress: 5
259.9927 	DATA 	Keypress: 5
260.4500 	DATA 	Keypress: 5
260.9330 	DATA 	Keypress: 5
261.3922 	DATA 	Keypress: 5
261.8413 	DATA 	Keypress: 5
262.3093 	DATA 	Keypress: 5
262.7581 	DATA 	Keypress: 5
263.2256 	DATA 	Keypress: 5
263.6749 	DATA 	Keypress: 5
264.1335 	DATA 	Keypress: 5
264.5923 	DATA 	Keypress: 5
265.0754 	DATA 	Keypress: 5
265.5085 	DATA 	Keypress: 5
265.9916 	DATA 	Keypress: 5
266.4425 	DATA 	Keypress: 5
266.9090 	DATA 	Keypress: 5
267.3582 	DATA 	Keypress: 5
267.8253 	DATA 	Keypress: 5
268.2750 	DATA 	Keypress: 5
268.7334 	DATA 	Keypress: 5
269.1923 	DATA 	Keypress: 5
269.6752 	DATA 	Keypress: 5
270.1089 	DATA 	Keypress: 5
270.5927 	DATA 	Keypress: 5
271.0501 	DATA 	Keypress: 5
271.5085 	DATA 	Keypress: 5
271.9582 	DATA 	Keypress: 5
272.4255 	DATA 	Keypress: 5
272.8752 	DATA 	Keypress: 5
273.3330 	DATA 	Keypress: 5
273.7922 	DATA 	Keypress: 5
274.2753 	DATA 	Keypress: 5
274.7090 	DATA 	Keypress: 5
275.1915 	DATA 	Keypress: 5
275.6502 	DATA 	Keypress: 5
276.1088 	DATA 	Keypress: 5
276.5584 	DATA 	Keypress: 5
277.0167 	DATA 	Keypress: 5
277.4756 	DATA 	Keypress: 5
277.9330 	DATA 	Keypress: 5
278.3913 	DATA 	Keypress: 5
278.8499 	DATA 	Keypress: 5
279.3336 	DATA 	Keypress: 5
279.7918 	DATA 	Keypress: 5
280.2505 	DATA 	Keypress: 5
280.7084 	DATA 	Keypress: 5
281.1591 	DATA 	Keypress: 5
281.6166 	DATA 	Keypress: 5
282.0751 	DATA 	Keypress: 5
282.5339 	DATA 	Keypress: 5
282.9919 	DATA 	Keypress: 5
283.4750 	DATA 	Keypress: 5
283.9338 	DATA 	Keypress: 5
284.3925 	DATA 	Keypress: 5
284.8426 	DATA 	Keypress: 5
285.3090 	DATA 	Keypress: 5
285.7587 	DATA 	Keypress: 5
286.2255 	DATA 	Keypress: 5
286.6755 	DATA 	Keypress: 5
287.1330 	DATA 	Keypress: 5
287.5916 	DATA 	Keypress: 5
288.0499 	DATA 	Keypress: 5
288.5089 	DATA 	Keypress: 5
288.9914 	DATA 	Keypress: 5
289.4419 	DATA 	Keypress: 5
289.9088 	DATA 	Keypress: 5
290.3580 	DATA 	Keypress: 5
290.8251 	DATA 	Keypress: 5
291.2753 	DATA 	Keypress: 5
291.7338 	DATA 	Keypress: 5
292.1922 	DATA 	Keypress: 5
292.6500 	DATA 	Keypress: 5
293.1089 	DATA 	Keypress: 5
293.5924 	DATA 	Keypress: 5
294.0425 	DATA 	Keypress: 5
294.5084 	DATA 	Keypress: 5
294.9592 	DATA 	Keypress: 5
295.4256 	DATA 	Keypress: 5
295.8757 	DATA 	Keypress: 5
296.3335 	DATA 	Keypress: 5
296.7924 	DATA 	Keypress: 5
297.2511 	DATA 	Keypress: 5
297.7084 	DATA 	Keypress: 5
298.1922 	DATA 	Keypress: 5
298.6422 	DATA 	Keypress: 5
299.1085 	DATA 	Keypress: 5
299.5594 	DATA 	Keypress: 5
300.0255 	DATA 	Keypress: 5
300.4755 	DATA 	Keypress: 5
300.9334 	DATA 	Keypress: 5
301.3924 	DATA 	Keypress: 5
301.8499 	DATA 	Keypress: 5
302.3094 	DATA 	Keypress: 5
302.7923 	DATA 	Keypress: 5
303.2502 	DATA 	Keypress: 5
303.7091 	DATA 	Keypress: 5
304.1588 	DATA 	Keypress: 5
304.6257 	DATA 	Keypress: 5
305.0759 	DATA 	Keypress: 5
305.5339 	DATA 	Keypress: 5
305.9926 	DATA 	Keypress: 5
306.4506 	DATA 	Keypress: 5
306.9093 	DATA 	Keypress: 5
307.3924 	DATA 	Keypress: 5
307.8499 	DATA 	Keypress: 5
308.3092 	DATA 	Keypress: 5
308.7591 	DATA 	Keypress: 5
309.2264 	DATA 	Keypress: 5
