	onset	duration	condition
0	2.7594613999826834	420.0824786426383	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\N-of-Few\WASABI hyperalignment\stimuli\videos\01_Inscapes_NoScannerSound_h264.wmv
