	onset	duration	phase	condition
0	911.4264125998598	-893.437433334766	cue	Abdomen
1	912.8928274000064	-894.9038481349126	movement	Abdomen
2	929.4598522998858	-911.4708734399173	cue	Left Arm
3	930.9429591998924	-912.9539803399239	movement	Left Arm
4	947.4932951000519	-929.4974528399762	cue	Right Face
5	948.9764512998518	-930.980609039776	movement	Right Face
6	965.4767980999313	-947.4656385597773	rest	Rest
7	983.5269434999209	-965.541222980246	cue	Left Face
8	985.0100842998363	-967.0243637801614	movement	Left Face
9	1001.560216399841	-983.574506779667	cue	Left Leg
10	1003.0435208999552	-985.0578112797812	movement	Left Leg
11	1019.5438951000106	-1001.5334408599883	rest	Rest
12	1037.6107151999604	-1019.6272783400491	cue	Right Arm
13	1039.0771748998668	-1021.0937380399555	movement	Right Arm
14	1055.5774554000236	-1037.56538075977	rest	Rest
15	1073.6276779000182	-1055.6362536801025	cue	Right Leg
16	1075.1108240999747	-1057.119399880059	movement	Right Leg
17	1091.6110491000582	-1073.5991675597616	rest	Rest
18	1109.6612972000148	-1091.6676527399104	cue	Chest
19	1111.1444770998787	-1093.1508326397743	movement	Chest
20	1127.6945660000201	-1109.7059774799272	cue	Left Leg
21	1129.177941299975	-1111.189352779882	movement	Left Leg
22	1145.7449372999836	-1127.7477427399717	cue	Right Arm
23	1147.2280850999523	-1129.2308905399404	movement	Right Arm
24	1163.7782395000104	-1145.7814951399341	cue	Abdomen
25	1165.2615835999604	-1147.2648392398842	movement	Abdomen
26	1181.7622173000127	-1163.7508745600935	rest	Rest
27	1199.8453942998312	-1181.8464554999955	cue	Left Arm
28	1201.328566199867	-1183.3296274000313	movement	Left Arm
29	1217.878906399943	-1199.8842665397096	cue	Right Face
30	1219.362037899904	-1201.3673980396707	movement	Right Face
31	1235.8625580000225	-1217.85204865993	rest	Rest
32	1253.9125438998453	-1235.9295798398089	cue	Left Face
33	1255.379007899901	-1237.3960438398644	movement	Left Face
34	1271.9291475999635	-1253.9409025798086	cue	Right Leg
35	1273.41251439997	-1255.424269379815	movement	Right Leg
36	1289.9130072998814	-1271.902175059542	rest	Rest
37	1307.962795499945	-1289.9652265398763	cue	Chest
38	1309.4461276000366	-1291.4485586399678	movement	Chest
39	1325.946789899841	-1307.9361921600066	rest	Rest
40	Condition Order: 	['Abdomen', 'Left Arm', 'Right Face', 'Rest', 'Left Face', 'Left Leg', 'Rest', 'Right Arm', 'Rest', 'Right Leg', 'Rest', 'Chest', 'Left Leg', 'Right Arm', 'Abdomen', 'Rest', 'Left Arm', 'Right Face', 'Rest', 'Left Face', 'Right Leg', 'Rest', 'Chest', 'Rest']		
