	order	onset	duration	rt	correct
0	1	418.2302486000117	0.7799750599660911		1
1	1	419.0136312000104	1.9885030800069217		1
2	1	421.0136387000093	1.9914052799867932		1
3	1	423.0136523999972	1.9914534800045658		1
4	1	425.01367230000324	1.9913439800147898		1
5	1	427.01369500000146	1.9910835799819324		0
6	1	429.01370070001576	1.991260280017741		1
7	1	431.01371239998844	1.9913056800432969		1
8	1	433.0137352999882	1.9914789799659047		1
9	1	435.013631800015	1.9913503799762111		1
10	1	437.0137551999942	1.9912487799592782	0.4337244000053033	1
11	1	439.01376689999597	1.9913782800140325		1
12	1	441.0137880000111	1.9912843799684197		1
13	1	443.0138108000101	1.9914096800494008	0.5669494000030681	1
14	1	445.0138189000136	1.9913973799557425		1
15	1	447.01383529999293	1.9912559799849987		1
16	1	449.013863900007	1.9910223799815867		1
17	1	451.01374160000705	1.9913682799669914		1
18	1	453.0138739999966	1.9913958799734246		1
19	1	455.0138933999988	1.9915539800422266		1
20	1	457.0139046999975	1.99106968002161		0
21	1	459.01390540000284	1.9913215799897444		1
22	1	461.01394010000513	1.9912910799612291		1
23	1	463.01396050001495	1.991381879983237	0.41704259999096394	1
24	1	465.0139610999904	1.9914165800146293		1
25	1	467.0139912000159	1.9905411799845751		1
26	1	469.014010599989	1.9913546800089534		1
27	1	471.0140384999977	1.9913768799742684		1
28	1	473.0140287000104	1.9911552799749188		1
29	1	475.01405800000066	1.9910912799823564	1.1503035000059754	1
30	1	477.014053299994	1.99123888000031		1
31	1	479.014067000011	1.991263479954796		1
32	1	481.0141149999981	1.9911247800046112		0
33	1	483.0141176999896	1.9913941799895838		1
34	1	485.0141169000126	1.991418680001516		1
35	1	487.0141078000015	1.9911726800200995		1
36	1	489.0141377999971	1.9914417799736839		1
37	1	491.0141326000157	1.9912645799631719		1
38	1	493.01416489999974	1.9914678799977992	0.5836341000103857	1
39	1	495.0141855000111	1.9914720799715724		1
40	1	497.01420549998875	1.9911492799874395		1
41	1	499.0142221999995	1.9915141800011043		0
42	1	501.01422899999307	1.9913810799771454		1
43	1	503.0142392000125	1.9911549800308421		1
44	1	505.01427220000187	1.9915356799901929		1
45	1	507.0142412999994	1.991226580023067		1
46	1	509.01428490001126	1.9913722800265532		1
47	1	511.01430330000585	1.991412279981887		1
48	1	513.0143156000122	1.991493379988242	0.4002757999987807	1
49	1	515.0138145000092	1.99157278003986		1
50	1	517.0143437999941	1.9912958799977787		1
51	1	519.0143604000041	1.991571880003903		0
52	1	521.0143814999901	1.9913187799684238		1
