RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,17.134030899964273,None,space,60.394348999951035,17.134030899964273,None,,,,,,,,,,,,,,,,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,111.87660619989038,None,111.87660619989038,None,None,None,0,1,111.87660619989038,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,112.57659780001268,None,112.57659780001268,113.57660889998078,113.5599491999019,114.5599654999096,0,1,112.57659780001268,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,0,114.57659549987875,None,114.57659549987875,115.57662319997326,115.55996039998718,116.55997380008921,0,1,114.57659549987875,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,116.57663120003417,None,116.57663120003417,117.57661779993214,117.55996260000393,118.55998410005122,0,1,116.57663120003417,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,20,20,20,,,,,,,,,None,None,0,118.57664790004492,None,118.57664790004492,119.57665780000389,119.55999389989302,120.55999229988083,0,1,118.57664790004492,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,120.57664210000075,None,120.57664210000075,121.57665230007842,121.55999640002847,122.56000189995393,0,1,120.57664210000075,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,122.57667870004661,None,122.57667870004661,123.5766662999522,123.56002249987796,124.56003549997695,0,1,122.57667870004661,None,,,8,F,9,R,CJM,2021_Oct_29_1159,WASABI Nback,2020.2.10,59.97591368515809,
