	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	604.1014511000831	1.951533060055226	1.2323031001724303	0	1	Practice 0-back	3.3333333333333335	2586	2023-03-28_18h09.48.104	F	02
1	606.0794645000715	1.978852679952979	1.2248331001028419	0	1	Practice 0-back	6.666666666666667	2586	2023-03-28_18h09.48.104	F	02
2	608.0838470999151	1.9694481801707298	1.2026412999257445	0	1	Practice 0-back	10.0	2586	2023-03-28_18h09.48.104	F	02
3	610.0771754998714	1.9822379800025374	1.2594556999392807	0	1	Practice 0-back	13.333333333333334	2586	2023-03-28_18h09.48.104	F	02
4	612.0820897000376	1.9722626800648868	1.2366911999415606	0	1	Practice 0-back	16.666666666666668	2586	2023-03-28_18h09.48.104	F	02
5	614.0816601999104	1.9724373801145703	1.2549405999016017	0	1	Practice 0-back	20.0	2586	2023-03-28_18h09.48.104	F	02
6	616.0804516000208	1.9744754799176008	1.1914971000514925	0	1	Practice 0-back	23.333333333333332	2586	2023-03-28_18h09.48.104	F	02
7	618.0685020999517	1.9810782400891185	1.2352775000035763	0	1	Practice 0-back	26.666666666666668	2586	2023-03-28_18h09.48.104	F	02
8	620.0805025999434	1.9732560799457133	1.2375926000531763	0	1	Practice 0-back	30.0	2586	2023-03-28_18h09.48.104	F	02
9	622.0822610000614	1.9692945801652968	1.2203230001032352	0	1	Practice 0-back	33.333333333333336	2586	2023-03-28_18h09.48.104	F	02
10	624.0811995998956	1.9713363801129162	1.1866752000059932	0	1	Practice 0-back	36.666666666666664	2586	2023-03-28_18h09.48.104	F	02
11	626.0802740999497	1.9719512802548707	1.2375582999084145	0	1	Practice 0-back	40.0	2586	2023-03-28_18h09.48.104	F	02
12	628.0790415999945	1.9741885799448937	0.5717820997815579	0	1	Practice 0-back	43.333333333333336	2586	2023-03-28_18h09.48.104	F	02
13	630.0785236998927	1.974727579858154	0.33904280001297593	0	1	Practice 0-back	46.666666666666664	2586	2023-03-28_18h09.48.104	F	02
14	632.0802158999722	1.9708501799032092	0.22159390011802316	0	1	Practice 0-back	50.0	2586	2023-03-28_18h09.48.104	F	02
15	634.0789226000197	1.9727493801619858	0.537804399849847	0	1	Practice 0-back	53.333333333333336	2586	2023-03-28_18h09.48.104	F	02
16	636.0689216000028	1.9756224397569895	1.2002004000823945	0	1	Practice 0-back	56.666666666666664	2586	2023-03-28_18h09.48.104	F	02
17	638.0646585999057	1.9837877401150763	1.2513399000745267	0	1	Practice 0-back	60.0	2586	2023-03-28_18h09.48.104	F	02
18	640.0783245000057	1.9725808799266815	0.9541353001259267	0	1	Practice 0-back	63.333333333333336	2586	2023-03-28_18h09.48.104	F	02
19	642.0779250999913	1.972799879964441	1.0215590000152588	0	1	Practice 0-back	66.66666666666667	2586	2023-03-28_18h09.48.104	F	02
20	644.0696354999673	1.9719653399661183	0.5303863000590354	0	1	Practice 0-back	70.0	2586	2023-03-28_18h09.48.104	F	02
21	646.0772597000469	1.973702680086717	0.670361400116235	0	1	Practice 0-back	73.33333333333333	2586	2023-03-28_18h09.48.104	F	02
22	648.0680360998958	1.9746320398990065	0.93329369998537	0	1	Practice 0-back	76.66666666666667	2586	2023-03-28_18h09.48.104	F	02
23	650.0766507999506	1.9732771802227944	0.7716582999564707	0	1	Practice 0-back	80.0	2586	2023-03-28_18h09.48.104	F	02
24	652.0768881000113	1.9721377801615745	0.6902571001555771	0	1	Practice 0-back	83.33333333333333	2586	2023-03-28_18h09.48.104	F	02
25	654.0761339000892	1.9735114802606404	1.2532843998633325	0	1	Practice 0-back	86.66666666666667	2586	2023-03-28_18h09.48.104	F	02
26	656.0763972999994	1.9723833799362183	1.1378048001788557	0	1	Practice 0-back	90.0	2586	2023-03-28_18h09.48.104	F	02
27	658.0772144999355	1.9707220799755305	1.2695262997876853	0	1	Practice 0-back	93.33333333333333	2586	2023-03-28_18h09.48.104	F	02
28	660.0767735999543	1.9706436798442155	1.2371030000504106	0	1	Practice 0-back	96.66666666666667	2586	2023-03-28_18h09.48.104	F	02
29	662.0754342	1.972702280152589	1.1224332000128925	0	1	Practice 0-back	100.0	2586	2023-03-28_18h09.48.104	F	02
