	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	172.8227132000029	1.887384900037432	0.6478847000107635	2	0	Practice 0-back	0.0	2586	2023-04-01_17h08.40.315	F	02
1	174.74186549999285	1.9659562000015285	0.7610270000004675	0	1	Practice 0-back	3.3333333333333335	2586	2023-04-01_17h08.40.315	F	02
2	176.73141770000802	1.9695166000165045	0.9141292999847792	2	0	Practice 0-back	3.3333333333333335	2586	2023-04-01_17h08.40.315	F	02
3	178.73917709998204	1.970592099998612	0.7195289999945089	0	1	Practice 0-back	6.666666666666667	2586	2023-04-01_17h08.40.315	F	02
4	180.7285045000026	1.974230499996338	0.8461364000104368	0	1	Practice 0-back	10.0	2586	2023-04-01_17h08.40.315	F	02
5	182.72724310000194	1.9765990000159945	0.8334817000140902	0	1	Practice 0-back	13.333333333333334	2586	2023-04-01_17h08.40.315	F	02
6	184.73665649999748	1.9736896999820601	0.5547959999821614	0	1	Practice 0-back	16.666666666666668	2586	2023-04-01_17h08.40.315	F	02
7	186.73572359999525	1.9751631999970414	0.7549889000074472	0	1	Practice 0-back	20.0	2586	2023-04-01_17h08.40.315	F	02
8	188.740115099994	1.965788400004385	0.4175563000026159	0	1	Practice 0-back	23.333333333333332	2586	2023-04-01_17h08.40.315	F	02
9	190.7520614999812	1.957871399994474	0.27309210001840256	0	1	Practice 0-back	26.666666666666668	2586	2023-04-01_17h08.40.315	F	02
10	192.7374504999898	1.9700685999996495	0.22032319998834282	0	1	Practice 0-back	30.0	2586	2023-04-01_17h08.40.315	F	02
11	194.73512279998977	1.9741633999801707	0.27020270001958124	0	1	Practice 0-back	33.333333333333336	2586	2023-04-01_17h08.40.315	F	02
12	196.73503290000372	1.9738782000204083	0.2213456000026781	0	1	Practice 0-back	36.666666666666664	2586	2023-04-01_17h08.40.315	F	02
13	198.7361384999822	1.9715195000171661	0.18646019999869168	0	1	Practice 0-back	40.0	2586	2023-04-01_17h08.40.315	F	02
14	200.73543040000368	1.9723653999972157	0.23761430001468398	0	1	Practice 0-back	43.333333333333336	2586	2023-04-01_17h08.40.315	F	02
15	202.7338899000024	1.9748151999956463	0.3046113000018522	0	1	Practice 0-back	46.666666666666664	2586	2023-04-01_17h08.40.315	F	02
16	204.73571049998282	1.9702127999917138	0.352261299995007	0	1	Practice 0-back	50.0	2586	2023-04-01_17h08.40.315	F	02
17	206.73374209998292	1.9739029000047594	0.40501729998504743	0	1	Practice 0-back	53.333333333333336	2586	2023-04-01_17h08.40.315	F	02
18	208.73422809998738	1.9723113999934867	0.3714488999976311	0	1	Practice 0-back	56.666666666666664	2586	2023-04-01_17h08.40.315	F	02
19	210.7333662000019	1.9736049999773968	0.3043423999915831	0	1	Practice 0-back	60.0	2586	2023-04-01_17h08.40.315	F	02
20	212.7333820000058	1.9736028999905102	0.3204638999886811	0	1	Practice 0-back	63.333333333333336	2586	2023-04-01_17h08.40.315	F	02
21	214.73548529998516	1.9682265000010375	0.39915020001353696	0	1	Practice 0-back	66.66666666666667	2586	2023-04-01_17h08.40.315	F	02
22	216.73306440000306	1.9726056999643333	0.32025879999855533	0	1	Practice 0-back	70.0	2586	2023-04-01_17h08.40.315	F	02
23	218.73562190000666	1.9671066000300925	0.36660849998588674	0	1	Practice 0-back	73.33333333333333	2586	2023-04-01_17h08.40.315	F	02
24	220.73127540000132	1.9751602000033017	0.3049509999982547	0	1	Practice 0-back	76.66666666666667	2586	2023-04-01_17h08.40.315	F	02
25	222.73146209999686	1.9741217000118922	0.27247790002729744	0	1	Practice 0-back	80.0	2586	2023-04-01_17h08.40.315	F	02
26	224.73113879997982	1.9743454999988899	0.22216269999626093	0	1	Practice 0-back	83.33333333333333	2586	2023-04-01_17h08.40.315	F	02
27	226.73125169999548	1.9734398999717087	0.2552494999836199	0	1	Practice 0-back	86.66666666666667	2586	2023-04-01_17h08.40.315	F	02
28	228.73046299998532	1.974525400029961	0.288338999991538	0	1	Practice 0-back	90.0	2586	2023-04-01_17h08.40.315	F	02
29	230.73449420000543	1.9660605000099167	0.2007123999937903	0	1	Practice 0-back	93.33333333333333	2586	2023-04-01_17h08.40.315	F	02
