RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.rt,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,71,71,71,,,,,,,,,228.74147700006142,None,228.74147700006142,229.74147840007208,229.72481220006011,230.7248094000388,None,1,,228.74147700006142,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,72,72,72,,,,,,,,,230.74148180009797,None,230.74148180009797,231.74148810002953,231.72481549996883,232.72481509996578,None,1,,230.74148180009797,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,73,73,73,,,,,,,,,232.74149350007065,None,232.74149350007065,233.74149139993824,233.72484469995834,234.72484549996443,None,0,,232.74149350007065,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,74,74,74,,,,,,,,,234.74152579996735,None,234.74152579996735,235.74152020015754,235.7248434999492,236.72486810013652,None,1,,234.74152579996735,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,75,75,75,,,,,,,,,236.74153709993698,None,236.74153709993698,237.7415487000253,237.72489780001342,238.724867900135,None,1,,236.74153709993698,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,76,76,76,,,,,,,,,238.7415591001045,None,238.7415591001045,239.7415764001198,239.7249024999328,240.72489690012299,None,1,,238.7415591001045,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,77,77,77,,,,,,,,,240.74157930002548,None,240.74157930002548,241.7415821000468,241.72488639992662,242.7249020000454,None,1,,240.74157930002548,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,78,78,78,,,,,,,,,242.74156310013495,None,242.74156310013495,243.7415972999297,243.72492990014143,244.72493240004405,None,1,,242.74156310013495,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,79,79,79,,,,,,,,,244.74161739996634,None,244.74161739996634,245.74160060007125,245.7249531999696,246.72493600007147,None,1,,244.74161739996634,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,80,80,80,,,,,,,,,246.74162800004706,None,246.74162800004706,247.7416062001139,247.72496760007925,248.72497590002604,None,0,,246.74162800004706,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,81,81,81,,,,,,,,,248.74163750000298,None,248.74163750000298,249.7416368999984,249.72497069998644,250.72497530002147,None,1,,248.74163750000298,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,82,82,82,,,,,,,,,250.74164410005324,None,250.74164410005324,251.74167970009148,251.72500189999118,252.72499040002003,None,1,,250.74164410005324,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,83,83,83,,,,,,,,,252.74166289996356,None,252.74166289996356,253.74167150002904,253.7249992999714,254.72502860007808,None,0,,252.74166289996356,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,84,84,84,,,,,,,,,254.74169729999267,None,254.74169729999267,255.74167819996364,255.7250373000279,256.7250254000537,None,1,,254.74169729999267,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,85,85,85,,,,,,,,,256.7416983000003,None,256.7416983000003,257.7417256999761,257.72504630009644,258.72494460013695,None,1,,256.7416983000003,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,86,86,86,,,,,,,,,258.7417242999654,None,258.7417242999654,259.74172900011763,259.72507339995354,260.72507799998857,None,1,,258.7417242999654,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,87,87,87,,,,,,,,,260.7417514999397,None,260.7417514999397,261.7417590999976,261.72507130005397,262.7251009000465,None,1,,260.7417514999397,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,88,88,88,,,,,,,,,262.74175480008125,None,262.74175480008125,263.7417783001438,263.7250864999369,264.7250963000115,None,1,,262.74175480008125,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,89,89,89,,,,,,,,,264.7417645000387,None,264.7417645000387,265.7417769001331,265.725124000106,266.7251308001578,None,0,,264.7417645000387,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,90,90,90,,,,,,,,,266.74179510003887,None,266.74179510003887,267.74180470011197,267.72513190004975,268.7251524999738,None,1,,266.74179510003887,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,91,91,91,,,,,,,,,268.74181070015766,None,268.74181070015766,269.741821100004,269.7251504000742,270.7251502000727,None,1,,268.74181070015766,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,92,92,92,,,,,,,,,270.741825300036,None,270.741825300036,271.7418293999508,271.7251826999709,272.7251762000378,None,0,,270.741825300036,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,93,93,93,,,,,,,,,272.7418556001503,None,272.7418556001503,273.7418566001579,273.72517869994044,274.72520410013385,None,1,,272.7418556001503,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,94,94,94,,,,,,,,,274.7418698000256,None,274.7418698000256,275.74189010006376,275.7252003001049,276.7252160999924,None,1,,274.7418698000256,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,95,95,95,,,,,,,,,276.7418836001307,None,276.7418836001307,277.74188899993896,277.7252370000351,278.7252255999483,None,1,,276.7418836001307,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,96,96,96,,,,,,,,,278.74189079995267,None,278.74189079995267,279.74190980009735,279.72523119999096,280.72526310011744,None,1,,278.74189079995267,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,97,97,97,,,,,,,,,280.7419477000367,None,280.7419477000367,281.741912700003,281.7252583000809,282.72525030002,None,1,,280.7419477000367,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,98,98,98,,,,,,,,,282.7419291001279,None,282.7419291001279,283.7419301001355,283.72528450004756,284.72528579994105,None,0,,282.7419291001279,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,99,99,99,,,,,,,,,284.74194340012036,None,284.74194340012036,285.7419700999744,285.72527910000645,286.72529730014503,None,1,,284.74194340012036,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,100,100,100,,,,,,,,,286.7419745000079,None,286.7419745000079,287.7419712000992,287.72519759996794,288.7253213999793,None,1,,286.7419745000079,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,101,101,101,,,,,,,,,288.74200470000505,None,288.74200470000505,289.74198690010235,289.7253095000051,290.7253338000737,None,0,,288.74200470000505,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,102,102,102,,,,,,,,,290.7419982999563,None,290.7419982999563,291.7420153999701,291.7253489999566,292.7253692999948,None,1,,290.7419982999563,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,103,103,103,,,,,,,,,292.74200420011766,None,292.74200420011766,293.7420377000235,293.72536469995975,294.72538110008463,None,1,,292.74200420011766,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,104,104,104,,,,,,,,,294.7420483001042,None,294.7420483001042,295.74206790002063,295.72541050007567,296.7253876000177,None,1,,294.7420483001042,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,105,105,105,,,,,,,,,296.7420493999962,None,296.7420493999962,297.74207559996285,297.72541810013354,298.72541620000266,None,1,,296.7420493999962,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,106,106,106,,,,,,,,,298.7420685000252,None,298.7420685000252,299.7420727999415,299.7254262000788,300.7254393999465,None,1,,298.7420685000252,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,107,107,107,,,,,,,,,300.74210070003755,None,300.74210070003755,301.74209009995684,301.7254300999921,302.72545040003024,None,1,,300.74210070003755,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,108,108,108,,,,,,,,,302.74209349998273,None,302.74209349998273,303.74212480010465,303.72533660009503,304.72545580007136,None,0,,302.74209349998273,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,109,109,109,,,,,,,,,304.74212900013663,None,304.74212900013663,305.74212580011226,305.72548449994065,306.7254679000471,None,1,,304.74212900013663,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,110,110,110,,,,,,,,,306.7421492000576,None,306.7421492000576,307.74213510006666,307.72547780000605,308.72549690003507,None,1,,306.7421492000576,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,111,111,111,,,,,,,,,308.74217190011404,None,308.74217190011404,309.7421912001446,309.72551969997585,310.72552129998803,None,0,,308.74217190011404,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,112,112,112,,,,,,,,,310.7421659999527,None,310.7421659999527,311.74217829992995,311.7255369001068,312.7255238001235,None,1,,310.7421659999527,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,113,113,113,,,,,,,,,312.7422043001279,None,312.7422043001279,313.7421959999483,313.72554220003076,314.725553000113,None,1,,312.7422043001279,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,114,114,114,,,,,,,,,314.74223059997894,None,314.74223059997894,315.7422021001112,315.7255563000217,316.7255754999351,None,1,,314.74223059997894,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,115,115,115,,,,,,,,,316.74222070001997,None,316.74222070001997,317.74225539993495,317.72557660005987,318.7255752000492,None,1,,316.74222070001997,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,116,116,116,,,,,,,,,318.7422432999592,None,318.7422432999592,319.7422488001175,319.7254769001156,320.7255128000397,None,0,,318.7422432999592,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,117,117,117,,,,,,,,,320.7422796001192,None,320.7422796001192,321.74225979996845,321.725711400155,322.72562550008297,None,1,,320.7422796001192,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,118,118,118,,,,,,,,,322.7422670000233,None,322.7422670000233,323.74233089992777,323.72564049996436,324.7256201999262,None,1,,322.7422670000233,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,119,119,119,,,,,,,,,324.7422941001132,None,324.7422941001132,325.74228639993817,325.72564129997045,326.7256354999263,None,1,,324.7422941001132,None,,,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
1,0,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.7598534999415,None,2,m,5,r,CIB,2021_May_25_1140,WASABI Nback,2020.2.10,59.98544748946163,
