square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,740.2238555999938,740.2238555999938,740.2238555999938,741.2238297001459,741.2071945001371,742.2071813000366,1,None,None,"[0, 0, 0]",,,740.2238555999938,740.2238555999938,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,742.223856800003,742.223856800003,742.223856800003,743.223847999936,743.2072024000809,744.2072044000961,1,None,None,"[0, 0, 0]",,,742.223856800003,742.223856800003,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,744.2238539000973,744.2238539000973,744.2238539000973,745.2239057000261,745.2072073000018,746.2072318999562,1,None,None,"[0, 0, 0]",,,744.2238539000973,744.2238539000973,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,746.2239037000109,746.2239037000109,746.2239037000109,747.2238980000839,747.2072213001084,748.2072420001496,0,None,None,"[0, 0, 0]",,,746.2239037000109,746.2239037000109,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
,,,,,,,,,,,748.2239064001478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.790123456790127,709.6624330100603,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,762.0573734999634,None,768.2740844001528,None,768.2740844001528,769.2740811000112,769.2407468000893,770.2407523000147,1,None,None,"[0, 0, 0]",,,768.2740844001528,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014925690134987235,5.012289490085095,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,770.2740901000798,None,770.2740901000798,771.2740760999732,771.2574210001621,772.2574215000495,0,None,None,"[0, 0, 0]",,,770.2740901000798,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,772.274103499949,772.274103499949,772.274103499949,773.274115000153,773.2574364000466,774.2574531999417,1,None,None,"[0, 0, 0]",,,772.274103499949,772.274103499949,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,774.274159300141,774.274159300141,774.274159300141,775.2741205999628,775.2574674999341,776.2574537000619,1,None,None,"[0, 0, 0]",,,774.274159300141,774.274159300141,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,776.3408115999773,776.3408115999773,776.3408115999773,777.3408103999682,777.324136500014,None,1,None,None,"[0, 0, 0]",,,776.3408115999773,776.3408115999773,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,778.2908234000206,None,778.2908234000206,779.29083730001,779.2741791999433,780.2741774001624,1,None,None,"[0, 0, 0]",,,778.2908234000206,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,780.2908481999766,780.2908481999766,780.2908481999766,781.2908501999918,781.2741668000817,782.2741481999401,1,None,None,"[0, 0, 0]",,,780.2908481999766,780.2908481999766,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",1,0,7,7,7,,,,,,,782.2908580999356,782.2908580999356,782.2908580999356,783.2908578000497,783.2741821000818,784.2742062001489,0,None,None,"[0, 0, 0]",,,782.2908580999356,782.2908580999356,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",0,0,8,8,8,,,,,,,784.2908420001622,784.2908420001622,784.2908420001622,785.2908880000468,785.2742165001109,786.274289400084,1,None,None,"[0, 0, 0]",,,784.2908420001622,784.2908420001622,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
5,"[0, 0]",0,0,9,9,9,,,,,,,786.2908695000224,786.2908695000224,786.2908695000224,787.2908861001488,787.274224499939,788.2742493001278,1,None,None,"[0, 0, 0]",,,786.2908695000224,786.2908695000224,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
,,,,,,,,,,,788.2909212000668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.432098765432094,755.5795695101842,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,805.4910419001244,None,808.3410616000183,None,808.3410616000183,809.3410627001431,809.3243863999378,810.3243949001189,1,None,None,"[0, 0, 0]",,,808.3410616000183,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014864190015941858,5.012323989998549,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,810.341082100058,None,810.341082100058,811.3410805000458,811.3244086001068,812.32443040004,1,None,None,"[0, 0, 0]",,,810.341082100058,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,812.3410841999575,812.3410841999575,812.3410841999575,813.3411092001479,813.3244398001116,814.3244503000751,1,None,None,"[0, 0, 0]",,,812.3410841999575,812.3410841999575,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,814.3411119999364,814.3411119999364,814.3411119999364,815.3411247001495,815.3244324000552,816.3244344000705,1,None,None,"[0, 0, 0]",,,814.3411119999364,814.3411119999364,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,816.3911238000728,816.3911238000728,816.3911238000728,817.3911317000166,817.3744572999422,None,1,None,None,"[0, 0, 0]",,,816.3911238000728,816.3911238000728,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,818.3578016001265,None,818.3578016001265,819.3578139001038,819.3411418001633,820.3411479999777,1,None,None,"[0, 0, 0]",,,818.3578016001265,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,820.3578234000597,820.3578234000597,820.3578234000597,821.3578218000475,821.3411459999625,822.3411698001437,1,None,None,"[0, 0, 0]",,,820.3578234000597,820.3578234000597,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,822.3578439000994,822.3578439000994,822.3578439000994,823.3578542999458,823.3411682001315,824.3411761000752,1,None,None,"[0, 0, 0]",,,822.3578439000994,822.3578439000994,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,824.3578294001054,824.3578294001054,824.3578294001054,825.3578552999534,825.341211500112,826.3412653999403,1,None,None,"[0, 0, 0]",,,824.3578294001054,824.3578294001054,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,826.3578673000447,826.3578673000447,826.3578673000447,827.3578641000204,827.3412045000587,828.3412283000071,1,None,None,"[0, 0, 0]",,,826.3578673000447,826.3578673000447,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
,,,,,,,,,,,828.3578896000981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.49382716049382,795.6465774101671,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,846.1580411000177,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",848.4080551001243,None,848.4080551001243,849.4080568000209,849.3913789000362,850.3913947001565,"[0, 0, 0]",1,848.4080551001243,None,,,,,,,,,,,0.014829689869657159,5.012293689884245,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",850.4080292000435,852.4080779999495,850.4080292000435,851.4080738001503,851.3914121000562,852.3914077000227,"[0, 0, 0]",1,850.4080292000435,852.4080779999495,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",852.4247715000529,854.4247469999827,852.4247715000529,853.4247405000497,853.4080912999343,854.4081008001231,"[0, 0, 0]",1,852.4247715000529,854.4247469999827,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",854.4414165001363,856.4414516000543,854.4414165001363,855.4414349000435,855.4247906000819,856.4247809001245,"[0, 0, 0]",1,854.4414165001363,856.4414516000543,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",856.5248302000109,None,856.5248302000109,857.524806200061,857.5081277999561,None,"[0, 0, 0]",1,856.5248302000109,None,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",858.4747993000783,860.4748138999566,858.4747993000783,859.4748077001423,859.458124200115,860.4581631000619,"[0, 0, 0]",1,858.4747993000783,860.4748138999566,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",860.4914701001253,862.4914907999337,860.4914701001253,861.4914645000827,861.4748176001012,862.4748399001546,"[0, 0, 0]",1,860.4914701001253,862.4914907999337,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",862.508167100139,864.5081941999961,862.508167100139,863.5081573999487,863.4915253999643,864.4915124000981,"[0, 0, 0]",0,862.508167100139,864.5081941999961,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",864.5248300000094,866.5248692999594,864.5248300000094,865.5249059000053,865.508192300098,866.5081964000128,"[0, 0, 0]",1,864.5248300000094,866.5248692999594,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",866.5415366000962,868.541551399976,866.5415366000962,867.5415395000018,867.5248992000706,868.5248819000553,"[0, 0, 0]",1,866.5415366000962,868.541551399976,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
,,,,,,,,,,,868.5581952000502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.185185185185187,833.6631426098756,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,886.3582725001033,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",888.6083841000218,None,888.6083841000218,889.6083823000081,889.5917052000295,890.5917291000951,"[0, 0, 0]",1,888.6083841000218,None,,,,,,,,,,,0.015210290206596255,5.012733490206301,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",890.6083772000857,892.6084036999382,890.6083772000857,891.6083963001147,891.5917452999856,892.5917326000053,"[0, 0, 0]",1,890.6083772000857,892.6084036999382,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",892.6250806001481,894.6250909001101,892.6250806001481,893.6250702999532,893.6084028999321,894.6084305001423,"[0, 0, 0]",0,892.6250806001481,894.6250909001101,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",894.6417507000733,896.6417847999837,894.6417507000733,895.6417591001373,895.6251060001086,896.6251068999991,"[0, 0, 0]",0,894.6417507000733,896.6417847999837,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",896.725106799975,None,896.725106799975,897.7251004001591,897.7084466000088,None,"[0, 0, 0]",1,896.725106799975,None,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",898.6751064001583,900.6751276000869,898.6751064001583,899.6751427999698,899.6584648001008,900.6584704001434,"[0, 0, 0]",1,898.6751064001583,900.6751276000869,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",900.6918061000761,902.6918208999559,900.6918061000761,901.6917070001364,901.6751389000565,902.6751886000857,"[0, 0, 0]",1,900.6918061000761,902.6918208999559,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",902.7084659000393,904.7084991000593,902.7084659000393,903.7084975000471,903.6918320001569,904.691834300058,"[0, 0, 0]",1,902.7084659000393,904.7084991000593,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",904.725196500076,906.7251720000058,904.725196500076,905.7251665000804,905.708497799933,906.7085271000396,"[0, 0, 0]",1,904.725196500076,906.7251720000058,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",906.7417449001223,908.7418637000956,906.7417449001223,907.7418728000484,907.7251796000637,908.7252041001339,"[0, 0, 0]",1,906.7417449001223,908.7418637000956,,,,,,,,,,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
,,,,,,,,,,,908.7585279999766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.567901234567902,872.564255110221,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,924.7086819000542,None,928.8253632001579,None,928.8253632001579,929.8253787001595,929.8086943000089,930.8087146000471,1,None,None,"[0, 0, 0]",,,928.8253632001579,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014448589878156781,5.011353689711541,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,930.8253862001002,None,930.8253862001002,931.825393000152,931.8087274001446,932.8087454999331,0,None,None,"[0, 0, 0]",,,930.8253862001002,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,932.8253828000743,932.8253828000743,932.8253828000743,933.8254060000181,933.808761500055,934.8087337999605,0,None,None,"[1, 0, 0]",,,932.8253828000743,932.8253828000743,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 0, 0]",,,,,1.9133775001391768,1.2966680999379605,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,934.8254126999527,934.8254126999527,934.8254126999527,935.8254156000912,935.8087534001097,936.8087677999865,0,None,None,"[0, 0, 0]",,,934.8254126999527,934.8254126999527,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,936.8921018000692,936.8921018000692,936.8921018000692,937.892098300159,937.8754452001303,None,1,None,None,"[0, 0, 0]",,,936.8921018000692,936.8921018000692,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,938.8421134999953,None,938.8421134999953,939.8421120999847,939.8254362000152,940.825451800134,0,None,None,"[0, 0, 0]",,,938.8421134999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,940.8420802999754,940.8420802999754,940.8420802999754,941.842128300108,941.8254706000444,942.825463199988,1,None,None,"[0, 0, 0]",,,940.8420802999754,940.8420802999754,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,942.8421291001141,942.8421291001141,942.8421291001141,943.8421080000699,943.8254862001631,944.8254788001068,1,None,None,"[0, 0, 0]",,,942.8421291001141,942.8421291001141,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,944.8421500001568,944.8421500001568,944.8421500001568,945.8421430999879,945.8255141000263,946.825511300005,0,None,None,"[0, 0, 0]",,,944.8421500001568,944.8421500001568,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,946.8421793000307,946.8421793000307,946.8421793000307,947.8422271001618,947.8255054999609,948.8255338000599,1,None,None,"[0, 0, 0]",,,946.8421793000307,946.8421793000307,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,1,18,L,MS,2021_Sep_03_1432,2020.2.10,distractmap1,60.00128402328517,"['Right Face', 'Left Leg', 'Right Arm', 'Right Leg']",
