	onset	duration	rt	response	correct	bodySite	temperature	condition	pretrial-jitter
0	2.7669985000102315	7.779004499985604				Left Face	49.0	2back Instructions	
1	12.787553200003458	1.9996684999787249			1.0	Left Face	32.0	2back-nostim	
2	14.799127400008729	2.0099369999952614			1.0	Left Face	32.0	2back-nostim	5.0
3	16.81533300000592	2.010883599985391	0.3835499999986496	0.0	1.0	Left Face	32.0	2back-nostim	
4	18.832152399991173	2.010585700016236	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
5	20.848654300003545	2.0109698999731336	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
6	22.865417699998943	2.010857799992664	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
7	24.88213340000948	2.0107197999604978	0.583531700016465	0.0	1.0	Left Face	32.0	2back-nostim	
8	26.89896670001326	2.0104526999930386	0.5168584999919403	0.0	1.0	Left Face	32.0	2back-nostim	
9	28.915406599990092	2.010817300004419	0.5002017000224441	0.0	1.0	Left Face	32.0	2back-nostim	
10	30.9321942999959	2.010700100014219	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
11	37.95618129998911	42.96264529999462				Left Face	49.0	2back Instructions	
12	47.97093529999256	2.0002308000111952			1.0	Left Face	32.0	2back-nostim	
13	49.98288739999407	2.00966559999506			1.0	Left Face	32.0	2back-nostim	5.0
14	51.99894680001307	2.0109055999782868	0.5002742999931797	0.0	1.0	Left Face	32.0	2back-nostim	
15	54.0156413000077	2.010922599991318	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
16	56.03232279999065	2.0108861999760848	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
17	58.04911849999917	2.0106690999818966	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
18	60.06570659999852	2.010954600002151	0.6001313999877311	0.0	1.0	Left Face	32.0	2back-nostim	
19	62.08248010001262	2.010680000006687	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
20	64.09912030000123	2.0107825999730267	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
21	66.11560210000607	2.011063899990404	0.5502666999818757	0.0	1.0	Left Face	32.0	2back-nostim	
22	71.13901929999702	76.14627279998967				Left Face	49.0	2back Instructions	
23	83.15461580001283	1.983454899978824			1.0	Left Face	32.0	2back-nostim	
24	85.14966910000658	2.010082799999509			1.0	Left Face	32.0	2back-nostim	7.0
25	87.16593340001418	2.0109069000172894	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
26	89.18269169999985	2.01063149998663	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
27	91.19923570001265	2.011082999961218	0.4353646000090521	0.0	1.0	Left Face	32.0	2back-nostim	
28	93.21609219998936	2.0106939999968745	0.4502162999997381	0.0	1.0	Left Face	32.0	2back-nostim	
29	95.23273600000539	2.010862399969483	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
30	97.24931139999535	2.010966700006975	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
31	99.26605649999692	2.010857199988095	0.0	2.0	1.0	Left Face	32.0	2back-nostim	
32	101.28290930000367	2.010526599973673	0.7168799999926705	0.0	1.0	Left Face	32.0	2back-nostim	
33	106.30617940000957	111.31324489999679				Left Face	32.0	2back Instructions	
34	118.32120519998716	2.0008992000075523			1.0	Left Face	49.0	2back-stim	
35	120.33355270000175	2.009556699980749			1.0	Left Face	49.0	2back-stim	7.0
36	122.349532799999	2.010991399991326	0.0	2.0	1.0	Left Face	49.0	2back-stim	
37	124.3662641000119	2.010897100000875	0.0	2.0	1.0	Left Face	49.0	2back-stim	
38	126.41140819998691	1.9706348000036087	0.6165780999872368	0.0	1.0	Left Face	49.0	2back-stim	
39	128.39981919998536	2.010551699990174	0.0	2.0	1.0	Left Face	49.0	2back-stim	
40	130.41626160001033	2.010984299995471	0.0	2.0	1.0	Left Face	49.0	2back-stim	
41	132.4331785000104	2.0105332999955863	0.9668677999870852	0.0	1.0	Left Face	49.0	2back-stim	
42	134.45082840000396	2.0085950999928173	0.0	2.0	1.0	Left Face	49.0	2back-stim	
43	136.46631600000546	2.011021999991499	0.0	2.0	1.0	Left Face	49.0	2back-stim	
44	143.48368129998562	5.010089500021422		23.580246913580247		Left Face	49.0	2back-stim Rating	5.0
45	148.48865779998596	153.49730399998953				Left Face	32.0	2back Instructions	
46	158.52169429999776	2.0006660999788437			1.0	Left Face	49.0	2back-stim	
47	160.53392260000692	2.0095384999585804			1.0	Left Face	49.0	2back-stim	5.0
48	162.55006079998566	2.0106386999832466	0.7002153000212274	0.0	1.0	Left Face	49.0	2back-stim	
49	164.56654239998898	2.0110414000228047	0.0	2.0	1.0	Left Face	49.0	2back-stim	
50	166.6366706000117	1.9541354000102729	0.0	2.0	1.0	Left Face	49.0	2back-stim	
51	168.60007929999847	2.010714000003645	0.0	2.0	1.0	Left Face	49.0	2back-stim	
52	170.61671639999258	2.0108184999844525	0.0	2.0	1.0	Left Face	49.0	2back-stim	
53	172.63346979999915	2.0106511999911163	0.0	2.0	1.0	Left Face	49.0	2back-stim	
54	174.65009069998632	2.010795899986988	0.45021849998738617	0.0	1.0	Left Face	49.0	2back-stim	
55	176.66693860001396	2.010487199993804	0.0	2.0	1.0	Left Face	49.0	2back-stim	
56	183.68454759998713	5.009043900005054		13.086419753086421		Left Face	49.0	2back-stim Rating	5.0
57	188.6896740999946	193.69764820000273				Left Face	32.0	2back Instructions	
58	198.72224189998815	2.000285399990389			1.0	Left Face	49.0	2back-stim	
59	200.73399189999327	2.0101205999962986			1.0	Left Face	49.0	2back-stim	5.0
