	onset	duration	phase	condition
0	2.8067556000314653	1.4833335997536778	cue	Left Face
1	4.290089199785143	16.501126058399677	movement	Left Face
2	20.843068100046366	1.4833577000536025	cue	Chest
3	22.32642580009997	16.51231240015477	movement	Chest
4	38.869929200038314	1.483373399823904	cue	Right Leg
5	40.35330259986222	16.508871600497514	movement	Right Leg
6	56.86044300021604	18.011481600347906	rest	Rest
7	74.9098875997588	1.4833220997825265	cue	Right Face
8	76.39320969954133	16.512869799975306	movement	Right Face
9	92.94285009987652	1.483379399869591	cue	Left Leg
10	94.42622949974611	16.513835300225765	movement	Left Leg
11	110.97651920001954	1.4833931000903249	cue	Abdomen
12	112.45991230010986	16.513350599445403	movement	Abdomen
13	128.96096079982817	18.011447200085968	rest	Rest
14	147.02198740001768	1.4831640999764204	cue	Left Arm
15	148.5051514999941	16.50657070009038	movement	Left Arm
16	165.06673689978197	1.466460700146854	cue	Right Arm
17	166.53319759992883	16.517376199830323	movement	Right Arm
18	183.04490859992802	18.01106429984793	rest	Rest
19	201.09082229994237	1.4830869999714196	cue	Left Face
20	202.5739092999138	16.503112300299108	movement	Left Face
21	219.07889579981565	18.010334499645978	rest	Rest
22	237.1403403999284	1.4831452001817524	cue	Left Arm
23	238.62348560011014	16.504586099646986	movement	Left Arm
24	255.1286671999842	18.01137060020119	rest	Rest
25	273.1853322000243	1.4830931001342833	cue	Right Arm
26	274.66842530015856	16.51521910028532	movement	Right Arm
27	291.22787950001657	1.482645499985665	cue	Abdomen
28	292.71052500000224	16.514155500102788	movement	Abdomen
29	309.21242449991405	18.01133000012487	rest	Rest
30	327.25997200002894	1.4666979000903666	cue	Left Leg
31	328.7266699001193	16.516472999937832	movement	Left Leg
32	345.2788478997536	1.4831325002014637	cue	Right Face
33	346.76198039995506	16.512533699627966	movement	Right Face
34	363.26254859985784	18.011884599924088	rest	Rest
35	381.3129329001531	1.4833776000887156	cue	Chest
36	382.7963105002418	16.511365599930286	movement	Chest
37	399.3396519999951	1.4833706999197602	cue	Right Leg
38	400.8230226999149	16.50821450026706	movement	Right Leg
39	Condition Order: 	['Left Face', 'Chest', 'Right Leg', 'Rest', 'Right Face', 'Left Leg', 'Abdomen', 'Rest', 'Left Arm', 'Right Arm', 'Rest', 'Left Face', 'Rest', 'Left Arm', 'Rest', 'Right Arm', 'Abdomen', 'Rest', 'Left Leg', 'Right Face', 'Rest', 'Chest', 'Right Leg']		
