	onset	duration	phase	condition
0	2.8441514000296593	1.483344899956137	cue	Right Arm
1	4.327496299985796	16.50504866288975	movement	Right Arm
2	20.86986460024491	1.4830748001113534	cue	Left Face
3	22.352939400356263	16.50430607004091	movement	Left Face
4	38.857436700258404	18.01252968981862	rest	Rest
5	56.91652050008997	1.4830734003335238	cue	Left Arm
6	58.3995939004235	16.511595459654927	movement	Left Arm
7	74.95240740012378	1.483330300077796	cue	Left Leg
8	76.43573770020157	16.506523869931698	movement	Left Leg
9	92.94142739987001	18.012070990167558	rest	Rest
10	110.98693960020319	1.483066599816084	cue	Right Face
11	112.47000620001927	16.504922070074826	movement	Right Face
12	128.9752449002117	18.01169659011066	rest	Rest
13	147.02316790027544	1.4666721997782588	cue	Abdomen
14	148.4898401000537	16.51615106035024	movement	Abdomen
15	165.04007280012593	1.4666867000050843	cue	Chest
16	166.506759500131	16.515955560375005	movement	Chest
17	183.0499364999123	1.483338000252843	cue	Right Leg
18	184.53327450016513	16.513182070106268	movement	Right Leg
19	201.04227259987965	18.012098889797926	rest	Rest
20	219.08720490010455	1.483364200219512	cue	Right Face
21	220.57056910032406	16.50583106977865	movement	Right Face
22	237.12070790026337	1.483332599978894	cue	Abdomen
23	238.60404050024226	16.50584297021851	movement	Abdomen
24	255.1096983999014	18.011491289827973	rest	Rest
25	273.16024600015953	1.4830946996808052	cue	Right Arm
26	274.64334069984034	16.510914060287178	movement	Right Arm
27	291.1995752998628	1.483088199980557	cue	Left Arm
28	292.68266349984333	16.515898760408163	movement	Left Arm
29	309.2378480001353	1.4830908998847008	cue	Left Face
30	310.72093890002	16.506323370616883	movement	Left Face
31	327.22637079982087	18.012648389674723	rest	Rest
32	345.2742543001659	1.4833399001508951	cue	Chest
33	346.7575942003168	16.500506970100105	movement	Chest
34	363.3000787999481	1.4831217997707427	cue	Right Leg
35	364.78320059971884	16.51601606979966	movement	Right Leg
36	381.3379429001361	1.483335700351745	cue	Left Leg
37	382.82127860048786	16.507037869654596	movement	Left Leg
38	399.3277846998535	18.010999189689755	rest	Rest
39	Condition Order: 	['Right Arm', 'Left Face', 'Rest', 'Left Arm', 'Left Leg', 'Rest', 'Right Face', 'Rest', 'Abdomen', 'Chest', 'Right Leg', 'Rest', 'Right Face', 'Abdomen', 'Rest', 'Right Arm', 'Left Arm', 'Left Face', 'Rest', 'Chest', 'Right Leg', 'Left Leg', 'Rest']		
