	onset	duration	rt	response	correct	attempt	condition
0	430.2441387999861	1.826060099992901			1.0	0.0	2back
1	432.24222749998444	1.9888961999677122			1.0	0.0	2back
2	434.2531282999844	2.0090669999772217			0.0	0.0	2back
3	436.27154940000037	1.9970614000048954			0.0	0.0	2back
4	438.27320999998483	1.994488900003489			0.0	0.0	2back
5	440.2830205000064	1.9924296999815851			0.0	0.0	2back
6	442.30276479999884	1.992931300017517			0.0	0.0	2back
7	444.3119622999802	2.000745099998312			0.0	0.0	2back
8	446.33014679999906	2.006394800002454			0.0	0.0	2back
9	448.3487793999957	2.005754400015576			0.0	0.0	2back
10	450.3885656000057	1.9980093999765813			0.0	0.0	2back
11	452.38543969998136	2.0059612999612			0.0	0.0	2back
12	454.4043987999903	2.0030220999906305			0.0	0.0	2back
13	456.4225069999811	2.0054067999881227			0.0	0.0	2back
14	458.42685349998646	2.0029818000039086			0.0	0.0	2back
15	460.44241930000135	2.005281499994453			0.0	0.0	2back
16	462.46082269999897	2.009086300007766			0.0	0.0	2back
17	464.4790859000059	1.996991899999557			0.0	0.0	2back
18	466.48082199998316	1.9968379999918398			0.0	0.0	2back
19	468.48264529998414	1.9966032000083942			0.0	0.0	2back
20	470.4843746999977	2.0101119999890216			0.0	0.0	2back
21	472.5029401000065	1.998029399983352			0.0	0.0	2back
22	474.5044932999881	2.0055794999934733			0.0	0.0	2back
23	476.5230781999999	2.0012239000061527			0.0	0.0	2back
24	478.54122789998655	2.0124747000227217			0.0	0.0	2back
25	480.5596133999934	1.997121700027492			0.0	0.0	2back
26	482.5613274000061	2.010408300004201			0.0	0.0	2back
27	484.5797321999853	2.0101848999911454			0.0	0.0	2back
28	486.598192400008	2.004593299992848			0.0	0.0	2back
29	488.6165628999879	2.008355699974345			0.0	0.0	2back
30	score: 	100.0					
