	onset	duration	rt	response	correct	attempt	condition
0	105.56723060001968	1.9742925099562854			1.0	0.0	2back
1	107.56955820001895	1.9995484100072645			1.0	0.0	2back
2	109.58743020001566	2.0083711099869106			0.0	0.0	2back
3	111.60627250000834	2.0078270100057125			0.0	0.0	2back
4	113.62405780001427	2.0078928099828772			0.0	0.0	2back
5	115.642654700001	2.007563110004412			0.0	0.0	2back
6	117.66157910000766	2.0068552100274246			0.0	0.0	2back
7	119.67940049999743	2.0068604100088123			0.0	0.0	2back
8	121.69764090000535	2.007658110000193			0.0	0.0	2back
9	123.71686280000722	2.006209810031578			0.0	0.0	2back
10	125.73449360000086	1.995905310002854			0.0	0.0	2back
11	127.7361971999926	2.0099490100110415			0.0	0.0	2back
12	129.7546351000201	2.0089141100179404			0.0	0.0	2back
13	131.7729920000129	1.9895311100117397			0.0	0.0	2back
14	133.77465780000784	2.005815309996251			0.0	0.0	2back
15	135.79304859999684	2.010518509981921			0.0	0.0	2back
16	137.8114897000196	2.0087447100377176			0.0	0.0	2back
17	139.8299203000206	2.00997931000893			0.0	0.0	2back
18	141.84826120000798	2.006594809994567			0.0	0.0	2back
19	143.8763200000103	2.0058051100058947			0.0	0.0	2back
20	145.86928410001565	2.007285410014447			0.0	0.0	2back
21	147.8868613000086	2.0078669100184925			0.0	0.0	2back
22	149.90523480001139	2.009908610023558			0.0	0.0	2back
23	151.92414439999266	1.9995769100205507			0.0	0.0	2back
24	153.9421699999948	2.0074834100087173			0.0	0.0	2back
25	155.96055650000926	2.0106007100257557			0.0	0.0	2back
26	157.9787529000023	2.009680510003818			0.0	0.0	2back
27	160.0177026000165	1.9947426099970471			0.0	0.0	2back
28	162.03222029999597	1.9904759199707769			0.0	0.0	2back
29	164.03480170000694	2.003574810019927			0.0	0.0	2back
30	score: 	100.0					
