	onset	duration	rt	response	correct	attempt	condition
0	624.7324643000029	1.9882086594589055	1.0318304002285004	2.0	0.0	0.0	2back
1	626.732583399862	2.0062112296000123	0.9170105997473001	2.0	0.0	0.0	2back
2	628.749264200218	2.007946729660034	0.5551901003345847	0.0	1.0	0.0	2back
3	630.7659523999318	2.008008929900825	1.0002826997078955	2.0	1.0	0.0	2back
4	632.7826295001432	2.0081077301874757	0.8170420997776091	2.0	1.0	0.0	2back
5	634.7993339998648	2.007343530189246	0.8553421995602548	2.0	1.0	0.0	2back
6	636.8160188999027	2.008048129733652	0.8502740999683738	2.0	1.0	0.0	2back
7	638.8326767999679	2.0079667302779853	0.8670844002626836	2.0	1.0	0.0	2back
8	640.8493665000424	2.008095529861748	0.6836137999780476	0.0	1.0	0.0	2back
9	642.8660619002767	2.007999929599464	0.8503203997388482	2.0	1.0	0.0	2back
10	644.8827426000498	2.0082546304911375	1.074042099993676	0.0	0.0	0.0	2back
11	646.8994271000847	2.0079543301835656	0.9503043000586331	0.0	1.0	0.0	2back
12	648.9161098999903	2.0080392295494676	0.8715691999532282	2.0	1.0	0.0	2back
13	650.9328004000708	2.008053530007601	0.8170328997075558	2.0	1.0	0.0	2back
14	652.9494729000144	2.0080423299223185	0.7669910001568496	2.0	1.0	0.0	2back
15	654.966155000031	2.008154629729688	0.8554116999730468	2.0	1.0	0.0	2back
16	656.9828536999412	2.008098930120468	0.8889115997590125	2.0	1.0	0.0	2back
17	658.9995265998878	2.007846530061215	0.816966800019145	2.0	1.0	0.0	2back
18	661.0162189002149	2.0077770301140845	0.4669681000523269	0.0	1.0	0.0	2back
19	663.0328925000504	2.0082863299176097	0.871566700283438	2.0	1.0	0.0	2back
20	665.0495792999864	2.0081462301313877	0.866949999704957	2.0	1.0	0.0	2back
21	667.0662787999026	2.0081995301879942	0.5836733002215624	0.0	1.0	0.0	2back
22	669.0829616999254	2.0079885297454894	0.9336013998836279	2.0	1.0	0.0	2back
23	671.0996364001185	2.0080663301050663	1.0003845999017358	2.0	1.0	0.0	2back
24	673.1163297002204	2.0079928301274776	1.0074844001792371	2.0	1.0	0.0	2back
25	675.1330168000422	2.0079859299585223	0.8504285998642445	2.0	1.0	0.0	2back
26	677.1496840002947	2.0076375300996006	0.5669762003235519	0.0	1.0	0.0	2back
27	679.1663665999658	2.0079901297576725	0.7503014001995325	2.0	1.0	0.0	2back
28	681.183053500019	2.008077030070126	0.7669883999042213	2.0	1.0	0.0	2back
29	683.1997580998577	2.0074041304178536	0.7836346998810768	2.0	1.0	0.0	2back
30	score: 	100.0					
