	onset	duration	rt	response	correct	attempt	condition
0	1496.6733006000286	1.9768789199879393			1.0	0.0	1back
1	1498.656612400082	1.9877890100469813	[0.5181070999242365, 0.0, 0.0]	0.0	1.0	0.0	1back
2	1500.6566276000813	1.9902505099307746	[0.0, 0.0, 0.7632157999323681]	2.0	1.0	0.0	1back
3	1502.6566407000646	1.990858510020189	[0.0, 0.0, 0.7965785999549553]	2.0	1.0	0.0	1back
4	1504.6566489000106	1.9907385100377724	[0.7298649000003934, 0.0, 0.0]	0.0	1.0	0.0	1back
5	1506.6566742999712	1.9908816099632531	[0.0, 0.0, 0.8180411999346688]	2.0	1.0	0.0	1back
6	1508.6566890000831	1.9903690099017695	[0.0, 0.0, 0.7299247001064941]	2.0	1.0	0.0	1back
7	1510.6566893999698	1.990784510038793	[0.0, 0.0, 0.5132446000352502]	2.0	1.0	0.0	1back
8	1512.6567119000247	1.990897209965624	[0.6134010000387207, 0.0, 0.0]	0.0	1.0	0.0	1back
9	1514.6567289000377	1.9909036098979414	[0.0, 0.0, 0.6178403999656439]	2.0	1.0	0.0	1back
10	1516.6567341000773	1.990312109934166	[0.0, 0.0, 0.6130010000197217]	2.0	1.0	0.0	1back
11	1518.6568153999979	1.9909019101178274	[0.0, 0.0, 0.4799185999436304]	2.0	1.0	0.0	1back
12	1520.656777300057	1.9905252100434154	[0.0, 0.0, 0.44637250003870577]	2.0	1.0	0.0	1back
13	1522.6567824999802	1.9905525100184605	[0.8679173000855371, 0.0, 0.0]	0.0	1.0	0.0	1back
14	1524.6567703000037	1.9906252099899575	[0.0, 0.0, 0.6963894999353215]	2.0	1.0	0.0	1back
15	1526.6567123000277	1.9906721099978313	[0.0, 0.0, 0.5130634000524879]	2.0	1.0	0.0	1back
16	1528.656829399988	1.9910141099244356	[0.0, 0.0, 0.6800019999500364]	2.0	0.0	0.0	1back
17	1530.656840300071	1.9904832100728527	[0.0, 0.0, 0.679730899981223]	2.0	1.0	0.0	1back
18	1532.656857999973	1.9906607100274414	[0.0, 0.0, 1.2466622999636456]	2.0	1.0	0.0	1back
19	1534.6568750999868	1.9908046099590138	[0.0, 0.0, 0.8840914000757039]	2.0	1.0	0.0	1back
20	1536.6568828000454	1.9905757098458707	[0.0, 0.0, 0.4464679000666365]	2.0	1.0	0.0	1back
21	1538.6569756000536	1.9903349099913612	[0.6295746000250801, 0.0, 0.0]	0.0	1.0	0.0	1back
22	1540.6569091000129	1.9907352100126445	[0.796578700072132, 0.0, 0.0]	0.0	1.0	0.0	1back
23	1542.6569142000517	1.9908230100991204	[0.0, 0.0, 0.5347980000078678]	2.0	1.0	0.0	1back
24	1544.656946000061	1.9908751100301743	[0.0, 0.0, 0.7132714999606833]	2.0	1.0	0.0	1back
25	1546.6569637000794	1.9907151100924239	[0.0, 0.0, 0.41324669995810837]	2.0	1.0	0.0	1back
26	1548.6569706000155	1.990808009984903	[0.0, 0.0, 0.5132900000317022]	2.0	1.0	0.0	1back
27	1550.6569789000787	1.990797710022889	[0.546647600014694, 0.0, 0.0]	0.0	1.0	0.0	1back
28	1552.657001900021	1.9908324100542814	[0.0, 0.0, 0.48484910000115633]	2.0	1.0	0.0	1back
29	1554.6570211000508	1.9907429099548608	[0.0, 0.0, 0.5005210000090301]	2.0	1.0	0.0	1back
30	score: 	96.66666666666667					
