	onset	duration	rt	response	correct	attempt	condition
0	42.61112359998515	1.9811297800042666			1.0	0.0	2back
1	44.594319799973164	2.0045933900400996	0.5837761999573559	2.0	0.0	0.0	2back
2	46.611154499987606	2.006410690024495	0.9503226999659091	0.0	1.0	0.0	2back
3	48.62783379998291	2.0078337900340557	1.2502147000050172	2.0	1.0	0.0	2back
4	50.64454589999514	2.0069849899737164			0.0	0.0	2back
5	52.661112000001594	2.007256090058945			0.0	0.0	2back
6	54.67788269999437	2.0073591899708845	0.96698369999649	2.0	1.0	0.0	2back
7	56.69456289999653	2.0071477900492027			0.0	0.0	2back
8	58.711238500021864	2.007300590048544	1.0003775999648497	2.0	0.0	0.0	2back
9	60.72794680000516	2.007096690009348			0.0	0.0	2back
10	62.74461599998176	2.007577090000268			0.0	0.0	2back
11	64.76130539999576	2.0073565900092945	1.1336818000418134	0.0	1.0	0.0	2back
12	66.77800280001247	2.0073260899516754	1.737519699963741	2.0	1.0	0.0	2back
13	68.79466820001835	2.00735748995794			0.0	0.0	2back
14	70.81135029997677	2.0074620899977162	0.7504089999711141	2.0	1.0	0.0	2back
15	72.82806229998823	2.0073684900416993			0.0	0.0	2back
16	74.84473040001467	2.0071484899381176	0.4546912999940105	2.0	1.0	0.0	2back
17	76.86140749999322	2.0071377900312655	1.017067400040105	0.0	0.0	0.0	2back
18	78.87802170001669	2.006524390017148	0.6170789999887347	2.0	0.0	0.0	2back
19	80.89479789999314	2.007701790018473	1.0170324000064284	0.0	0.0	0.0	2back
20	82.91146729997126	2.0073539900477044	0.8169881000067107	2.0	1.0	0.0	2back
21	84.92817919998197	2.0073276899638586	0.9541421000030823	2.0	0.0	0.0	2back
22	86.94484840001678	2.007168590032961			0.0	0.0	2back
23	88.96160149999196	2.006584590068087			0.0	0.0	2back
24	90.97822759998962	2.0076679899939336	0.9670122000388801	2.0	1.0	0.0	2back
25	92.99491010000929	2.0071835900307633	0.9503369000158273	2.0	1.0	0.0	2back
26	95.01157739997143	2.0075804900261573	0.6207631000434048	2.0	0.0	0.0	2back
27	97.02827900002012	2.0074800900765695	0.8503158999956213	2.0	1.0	0.0	2back
28	99.04496010002913	2.0072193900705315	0.8670558999874629	2.0	1.0	0.0	2back
29	101.06164039997384	2.0076104900217615	1.0885501999873668	2.0	1.0	0.0	2back
30	score: 	46.666666666666664					
31	133.44528159999754	1.9950281800120138			1.0	1.0	2back
32	135.44530399999348	2.0053262899746187			1.0	1.0	2back
33	137.4619732000283	2.0073199900216423	0.8003724999725819	0.0	1.0	1.0	2back
34	139.47866760002216	2.007723490067292	0.7336474999901839	2.0	1.0	1.0	2back
35	141.49535649997415	2.0077419899753295	0.6503100999980234	2.0	1.0	1.0	2back
36	143.51204559998587	2.007585990068037	0.7170072000008076	2.0	1.0	1.0	2back
37	145.5287274000002	2.0072969899629243	1.0670077999820933	2.0	1.0	1.0	2back
38	147.54542839998612	2.007442190020811	0.6503185999463312	0.0	0.0	1.0	2back
39	149.5620158999809	2.006856389984023	0.8883640000130981	2.0	0.0	1.0	2back
40	151.57876080001006	2.007330189982895	0.7170340999728069	2.0	1.0	1.0	2back
41	153.59545949997846	2.0075987900490873	0.605071300000418	2.0	1.0	1.0	2back
42	155.61214869999094	2.007472789962776	0.6170100000454113	0.0	1.0	1.0	2back
43	157.62882340000942	2.0074615900521167	0.7670375999878161	2.0	1.0	1.0	2back
44	159.64554669999052	2.0073520899750292	0.6547744999988936	2.0	1.0	1.0	2back
45	161.66222830000333	2.0074617900536396	0.721174800011795	2.0	1.0	1.0	2back
46	163.6787729000207	2.0075483900145628	0.7545527999754995	0.0	0.0	1.0	2back
47	165.6955939999898	2.0076203899807297	0.9836757000302896	2.0	1.0	1.0	2back
48	167.7122780000209	2.007282290025614	0.616961799969431	2.0	1.0	1.0	2back
49	169.72895680001238	2.007295490067918	0.8882102000061423	2.0	0.0	1.0	2back
50	171.74564959999407	2.0074211900355294	1.083669999963604	2.0	1.0	1.0	2back
51	173.76229220000096	2.0073636900051497	0.8837149000028148	2.0	1.0	1.0	2back
52	175.77902010001708	2.007690789992921	0.7503349999897182	0.0	1.0	1.0	2back
53	177.79556990001583	2.0075368900434114	0.7171743999933824	2.0	1.0	1.0	2back
54	179.8123582000262	2.003678890003357	0.533670799981337	2.0	1.0	1.0	2back
55	181.82906620000722	2.007340390002355	0.6003111000172794	2.0	1.0	1.0	2back
56	183.84574640000938	2.007549290021416	0.583647099963855	2.0	1.0	1.0	2back
57	185.86244980001356	2.007491589989513	0.5048783000092953	2.0	0.0	1.0	2back
58	187.87915090000024	2.00741379003739	0.5881074999924749	2.0	1.0	1.0	2back
59	189.89567990001524	2.0073518900899217	0.6171249999897555	2.0	1.0	1.0	2back
60	191.91249529999914	2.0074665900319815	0.600330000044778	2.0	1.0	1.0	2back
61	score: 	83.33333333333333					
