RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,57.12538539999514,None,,,,,,,,,,,,,,,,,,,,,,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,350.8775489999971,None,space,33.81771529999969,350.8775489999971,None,,,,,,,,,,,,,,,,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,388.0778352999914,None,388.0778352999914,389.07782189999125,389.0611666999903,None,0,1,388.0778352999914,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,389.74448379999376,None,389.74448379999376,390.74451049999334,390.727853999997,391.72785319999093,0,1,389.74448379999376,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,391.7445311999909,None,391.7445311999909,392.7445172000007,392.7278487000003,393.72786499999347,0,1,391.7445311999909,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,393.7445344000007,None,393.7445344000007,394.74453260000155,394.7278743999923,395.7278865999979,0,1,393.7445344000007,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,395.7445574000012,None,395.7445574000012,396.7445557000028,396.72786970000016,397.7278774000006,0,1,395.7445574000012,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,397.7445679999946,None,397.7445679999946,398.74445909999486,398.72789860000194,399.72792279999703,0,1,397.7445679999946,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,399.7445910999959,None,399.7445910999959,400.744591900002,400.7279114999983,401.72792550000304,0,1,399.7445910999959,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,None,None,0,401.7445912999974,None,401.7445912999974,402.7446160999971,402.72794549999526,403.72792489999847,0,1,401.7445912999974,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,None,None,0,403.7446198999969,None,403.7446198999969,404.74461009999504,404.7279475999967,405.72783969999,0,1,403.7446198999969,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,None,None,0,405.7446473000018,None,405.7446473000018,406.74465469999996,406.72795909999695,407.727965500002,0,1,405.7446473000018,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,None,None,0,407.74464859999716,None,407.74464859999716,408.7446685000032,408.72797019999416,409.72796579998976,0,1,407.74464859999716,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,None,None,0,409.7446681000001,None,409.7446681000001,410.7446561999968,410.7280165999982,411.7280200999958,0,1,409.7446681000001,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,None,None,0,411.74469829999725,None,411.74469829999725,412.74454980000155,412.72802159999264,413.72803659999045,0,1,411.74469829999725,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,None,None,0,413.74469809999573,None,413.74469809999573,414.7447373999894,414.7280383999896,415.7280342000013,0,1,413.74469809999573,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,None,None,0,415.7447262999922,None,415.7447262999922,416.7447328999988,416.72805569999036,417.7280747999903,0,1,415.7447262999922,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,None,None,0,417.7447213999985,None,417.7447213999985,418.74473559999024,418.7280585999979,419.7280596999917,0,1,417.7447213999985,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,None,None,0,419.7447366999986,None,419.7447366999986,420.7447622999898,420.7280720999988,421.7280764999887,0,1,419.7447366999986,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,None,None,0,421.74473189999117,None,421.74473189999117,422.74476249999134,422.72809649999544,423.72808849999274,0,1,421.74473189999117,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,None,None,0,423.7447373000032,None,423.7447373000032,424.74476439999125,424.7280899999896,425.7281218999997,0,1,423.7447373000032,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,None,None,0,425.74477389999083,None,425.74477389999083,426.74474359999294,426.7281129999901,427.7281062999973,0,1,425.74477389999083,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,None,None,0,427.74478629999794,None,427.74478629999794,428.744798300002,428.72814140000264,429.72813039999164,0,1,427.74478629999794,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,None,None,0,429.7448948999954,None,429.7448948999954,430.7448129999975,430.72815199999604,431.72815059999994,0,1,429.7448948999954,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,None,None,0,431.7448194999888,None,431.7448194999888,432.7448252999893,432.72816779999994,433.72815869998885,0,1,431.7448194999888,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,None,None,0,433.7448422000016,None,433.7448422000016,434.744844300003,434.7281779999903,435.7282006000023,0,1,433.7448422000016,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,None,None,0,435.7448474999983,None,435.7448474999983,436.74486169999,436.7282007000031,437.72821999998996,0,1,435.7448474999983,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,None,None,0,437.7448505999928,None,437.7448505999928,438.74485899999854,438.72822589999123,439.72821639999165,0,1,437.7448505999928,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,None,None,0,439.74489309999626,None,439.74489309999626,440.7448749999894,440.72822029999224,441.72822160000214,0,1,439.74489309999626,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,None,None,0,441.7448812999937,None,441.7448812999937,442.7449004999944,442.72823749999225,443.7282608999958,0,1,441.7448812999937,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,None,None,0,443.7448955,None,443.7448955,444.74492149999423,444.7282564999914,445.7282645999949,0,1,443.7448955,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,None,None,0,445.74493529999745,None,445.74493529999745,446.74493190000067,446.7283214999916,447.7282795999927,0,1,445.74493529999745,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,None,None,0,447.7449431999994,None,447.7449431999994,448.7449603999994,448.7282688999985,449.72829179999826,0,1,447.7449431999994,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,None,None,0,449.7449389999965,None,449.7449389999965,450.74496579999686,450.72831409999344,451.72830960000283,0,1,449.7449389999965,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,None,None,0,451.7449867999967,None,451.7449867999967,452.74498079999466,452.72831150000275,453.7283394999977,0,1,451.7449867999967,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,None,None,0,453.7448623999953,None,453.7448623999953,454.74503629999526,454.7283316999965,455.7283357999986,0,1,453.7448623999953,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,None,None,0,455.7450106999895,None,455.7450106999895,456.74502689999645,456.7283538999909,457.72833739999624,0,1,455.7450106999895,None,5,m,4,r,CIB,2021_Jun_10_1216,WASABI Nback,2020.2.10,60.00070800501433,
