	onset	duration	rt	response	correct	bodySite	temperature	condition	pretrial-jitter
0	2.7841387998778373	7.803690399974585				Chest	49.0	1back Instructions	
1	14.820242499932647	1.9835926399100572			1.0	Chest	49.0	1back	
2	16.826011799974367	2.0055065399501473	0.3631549999117851	0.0	1.0	Chest	49.0	1back	7.0
3	18.826634999830276	2.0042432399932295	0.5298188999295235	2.0	1.0	Chest	49.0	1back	
4	20.826669899979606	2.004212739877403	0.8298569999169558	2.0	1.0	Chest	49.0	1back	
5	22.872670999960974	1.9622575601097196	0.4959724999498576	2.0	1.0	Chest	49.0	1back	
6	24.84181459993124	2.007320740027353	0.6132906000129879	2.0	1.0	Chest	49.0	1back	
7	26.843659699894488	2.0036857398226857	0.4299310001078993	2.0	1.0	Chest	49.0	1back	
8	28.843679700046778	2.00365384016186	0.5632584998384118	2.0	1.0	Chest	49.0	1back	
9	30.843955900054425	2.0031945400405675	0.5657621999271214	2.0	1.0	Chest	49.0	1back	
10	32.84383419994265	2.003458339953795	0.5655116999987513	0.0	1.0	Chest	49.0	1back	
11	37.839979300042614	5.011845039902255		50.0		Chest	49.0	1back Rating	3.0
12	42.86485580005683	47.870745999971405				Chest	49.0	2back Instructions	
13	54.90582640003413	1.9964208798483014			1.0	Chest	49.0	2back	
14	56.90956269996241	2.005671139806509			1.0	Chest	49.0	2back	7.0
15	58.92526090005413	2.0076465401798487	0.0	2.0	1.0	Chest	49.0	2back	
16	60.94210450001992	2.007271139882505	0.0	2.0	1.0	Chest	49.0	2back	
17	63.01256489986554	1.9497596600558609	0.7838071000296623	0.0	1.0	Chest	49.0	2back	
18	64.97541640000418	2.0074048400856555	0.0	2.0	1.0	Chest	49.0	2back	
19	66.99215579987504	2.0073200399056077	0.5003917999565601	0.0	1.0	Chest	49.0	2back	
20	69.00874689989723	2.007539839949459	0.0	2.0	1.0	Chest	49.0	2back	
21	71.02560319984332	2.0071716397069395	0.667056200094521	0.0	1.0	Chest	49.0	2back	
22	73.04203739995137	2.0076273398008198	0.0	2.0	0.0	Chest	49.0	2back	
23	82.05703869997524	5.011765539878979		36.23456790123456		Chest	49.0	2back Rating	7.0
24	87.08132679993287	92.08776460005902				Chest	49.0	1back Instructions	
25	95.12064359989017	1.984032640233636			1.0	Chest	49.0	1back	
26	97.12650309992023	2.0058216399047524			0.0	Chest	49.0	1back	3.0
27	99.12780259991996	2.0032509402371943	1.2299558999948204	2.0	1.0	Chest	49.0	1back	
28	101.12766019999981	2.0035478400532156	0.8133290999103338	2.0	1.0	Chest	49.0	1back	
29	103.18175569991581	1.945387759944424	0.5463051998522133	0.0	1.0	Chest	49.0	1back	
30	105.14228300005198	2.0076497399713844	0.7966622998937964	2.0	1.0	Chest	49.0	1back	
31	107.14371069986373	2.0048447400331497	0.4969289000146091	2.0	1.0	Chest	49.0	1back	
32	109.14372489997186	2.0048372398596257	0.9466930001508445	0.0	1.0	Chest	49.0	1back	
33	111.14375709998421	2.0048289399128407	0.3992144998628646	2.0	1.0	Chest	49.0	1back	
34	113.14372049993835	2.004938139813021	0.3966195001266897	2.0	1.0	Chest	49.0	1back	
35	120.14005799987353	5.013009839924052		43.333333333333336		Chest	49.0	1back Rating	5.0
36	125.1463285998907	130.15496079996228				Chest	49.0	1back Instructions	
37	135.18758889986202	1.9841602398082614			1.0	Chest	49.0	1back	
38	137.19337160000578	2.005904440069571	0.5467876000329852	0.0	1.0	Chest	49.0	1back	5.0
39	139.19475480006076	2.0033143397886306	0.366019899956882	2.0	1.0	Chest	49.0	1back	
40	141.19477940001525	2.0032886401750147	0.5133695998229086	2.0	1.0	Chest	49.0	1back	
41	143.24026559991762	1.9623114599380642	0.9794761000666767	2.0	1.0	Chest	49.0	1back	
42	145.20935859996825	2.0074822399765253	0.696684299968183	2.0	1.0	Chest	49.0	1back	
43	147.21069439989515	2.004854439990595	0.6298175998963416	2.0	1.0	Chest	49.0	1back	
44	149.21068659983575	2.0049140399787575	0.5492525000590831	2.0	1.0	Chest	49.0	1back	
45	151.2107758000493	2.004744139732793	0.4967779000289738	0.0	1.0	Chest	49.0	1back	
46	153.21085759997368	2.0046112400013953	0.49660459998995066	0.0	1.0	Chest	49.0	1back	
47	158.20713589992374	5.012795340036973		45.123456790123456		Chest	49.0	1back Rating	3.0
48	163.23269660002552	168.2383995000273				Chest	49.0	2back Instructions	
49	175.27339960006066	1.996550380019471			1.0	Chest	49.0	2back	
50	177.27722839987837	2.00560413999483			1.0	Chest	49.0	2back	7.0
51	179.29295390006155	2.0075342399068177	0.3670332001056522	0.0	1.0	Chest	49.0	2back	
52	181.3096650999505	2.0074448401574045	0.0	2.0	1.0	Chest	49.0	2back	
53	183.35946789989248	1.9745578200090677	0.9667726000770926	0.0	0.0	Chest	49.0	2back	
54	185.34294829983264	2.00762594002299	0.0	2.0	1.0	Chest	49.0	2back	
55	187.35975179984234	2.007414040155709	0.45035990001633763	0.0	1.0	Chest	49.0	2back	
56	189.37654009996913	2.007177739869803	0.6503481001127511	0.0	1.0	Chest	49.0	2back	
57	191.3932167000603	2.0071933397557586	0.583753600018099	0.0	1.0	Chest	49.0	2back	
58	193.40973640000448	2.00756793981418	0.0	2.0	1.0	Chest	49.0	2back	
59	200.4241682998836	5.012759639881551		23.209876543209877		Chest	49.0	2back Rating	5.0
60	205.43032409995794	210.43897100002505				Chest	49.0	2back Instructions	
61	215.47379889991134	1.9963553799316287			1.0	Chest	49.0	2back	
62	217.47745659993961	2.005814739735797			1.0	Chest	49.0	2back	5.0
63	219.4934391998686	2.007188339950517	0.6836774998810142	0.0	1.0	Chest	49.0	2back	
64	221.5098103999626	2.0078229401260614	0.0	2.0	1.0	Chest	49.0	2back	
