	onset	duration	rt	response	correct	attempt	condition
0	782.0856522999238	1.9755288201849908			1.0	0.0	1back
1	784.0689934999682	1.9880271102301776			0.0	0.0	1back
2	786.0690465001389	1.990493810037151	1.2963415998965502	0.0	0.0	0.0	1back
3	788.0690663999412	1.9906904103700072	1.912799100158736	0.0	0.0	0.0	1back
4	790.0689630000852	1.9899726102594286			0.0	0.0	1back
5	792.0690769001376	1.9907854101620615	0.8630655000451952	0.0	0.0	0.0	1back
6	794.0691033001058	1.9907974100206047			0.0	0.0	1back
7	796.0691198999994	1.9902184100355953	1.012945600086823	0.0	0.0	0.0	1back
8	798.069135800004	1.9905668101273477	0.9962665000930429	2.0	0.0	0.0	1back
9	800.0691514001228	1.9908500099554658			0.0	0.0	1back
10	802.0691681001335	1.990774909965694			0.0	0.0	1back
11	804.0691907000728	1.9904904100112617			0.0	0.0	1back
12	806.0691780000925	1.9909892100840807			0.0	0.0	1back
13	808.0692147000227	1.9907071099150926	1.0369862001389265	0.0	1.0	0.0	1back
14	810.0692382999696	1.9906025100499392	1.2296015000902116	0.0	0.0	0.0	1back
15	812.0692374999635	1.9909257099498063	0.9962694998830557	0.0	0.0	0.0	1back
16	814.0692557999864	1.9906604101415724	0.7297225999645889	0.0	1.0	0.0	1back
17	816.0692841999698	1.9908150101546198	1.102875999873504	0.0	0.0	0.0	1back
18	818.0692986000795	1.990752210142091	0.9872233001515269	0.0	0.0	0.0	1back
19	820.0692984999623	1.9906355098355561			0.0	0.0	1back
20	822.0693336001132	1.9908173098228872	0.6675202001351863	0.0	0.0	0.0	1back
21	824.0693449000828	1.9900404100771993	1.0629517999477684	2.0	0.0	0.0	1back
22	826.0693481999915	1.9902461101301014	0.7963872998952866	0.0	1.0	0.0	1back
23	828.069366000127	1.9907396098133177	0.784341299906373	0.0	0.0	0.0	1back
24	830.0693848000374	1.990778610110283	0.8962483999785036	0.0	0.0	0.0	1back
25	832.0694089001045	1.9907554099336267	1.3037350000813603	0.0	0.0	0.0	1back
26	834.0694129001349	1.9907898099627346	1.3796190000139177	0.0	0.0	0.0	1back
27	836.0694661999587	1.989479909883812			0.0	0.0	1back
28	838.0694435001351	1.9903815102297813			0.0	0.0	1back
29	840.0694782999344	1.9903788100928068	1.229694199981168	0.0	0.0	0.0	1back
30	score: 	13.333333333333334					
31	882.8698078000452	1.9867660200688988			1.0	1.0	1back
32	884.8696980001405	1.9876476100180298	0.7631109999492764	2.0	0.0	1.0	1back
33	886.8698484001216	1.9907469099853188	1.0964182999450713	0.0	0.0	1.0	1back
34	888.8698599000927	1.9907764098607004	0.9127658000215888	0.0	0.0	1.0	1back
35	890.8698827999178	1.9904544102028012	0.913330800132826	2.0	0.0	1.0	1back
36	892.8698971001431	1.9906790100503713	1.4797622999176383	0.0	0.0	1.0	1back
37	894.8699088001158	1.9906890098936856	1.4530057001393288	0.0	0.0	1.0	1back
38	896.8699276000261	1.990718609886244			0.0	1.0	1back
39	898.8698309999891	1.9904788099229336			0.0	1.0	1back
40	900.8699577001389	1.9903121097013354	0.00044219987466931343	2.0	1.0	1.0	1back
41	902.8699753000401	1.9904628100339323	1.1028885999694467	0.0	0.0	1.0	1back
42	904.8699960000813	1.9904097102116793			0.0	1.0	1back
43	906.8699896000326	1.9901146101765335	0.62967099994421	0.0	0.0	1.0	1back
44	908.8700226999354	1.9906591100152582	0.746369999833405	2.0	0.0	1.0	1back
45	910.8700457001105	1.989891709992662	0.6345630001742393	0.0	0.0	1.0	1back
46	912.8700510999188	1.990844210376963	0.7798311000224203	0.0	0.0	1.0	1back
47	914.8700784000102	1.9908185100648552	0.878812599927187	2.0	0.0	1.0	1back
48	916.8700979000423	1.9904052098281682	0.8625275001395494	0.0	0.0	1.0	1back
49	918.870105799986	1.9904868102166802	0.8963070001918823	2.0	1.0	1.0	1back
50	920.8701140000485	1.9906285100150853	0.8795505000744015	2.0	1.0	1.0	1back
51	922.8701460999437	1.9908040100708604	0.7630648999474943	2.0	1.0	1.0	1back
52	924.8701621999498	1.9906858098693192	0.8130753000732511	2.0	0.0	1.0	1back
53	926.8701704000123	1.990485710091889	0.8290440000128001	0.0	1.0	1.0	1back
54	928.8701933999546	1.9905304103158414	0.8629392001312226	2.0	1.0	1.0	1back
55	930.8702030000277	1.9906217099633068	0.7843212999869138	2.0	1.0	1.0	1back
56	932.8702138999943	1.9907050102483481	0.750577500090003	2.0	1.0	1.0	1back
57	934.8702311001252	1.9905043100006878	0.6795971000101417	2.0	1.0	1.0	1back
58	936.8701818000991	1.9904348100535572	0.7345755998976529	0.0	1.0	1.0	1back
59	938.87026840006	1.9906151101458818	0.7130765998736024	2.0	1.0	1.0	1back
60	940.8702817999292	1.9904388098511845	0.8462724999990314	2.0	1.0	1.0	1back
61	score: 	43.333333333333336					
62	989.5873491999228	1.987971720052883			1.0	2.0	1back
63	991.5872736000456	1.988800210179761	1.0297458998393267	2.0	0.0	2.0	1back
64	993.587384399958	1.9904302100185305	1.1461539999581873	0.0	0.0	2.0	1back
65	995.58739469992	1.990661809919402	0.9463164999615401	2.0	1.0	2.0	1back
66	997.5874171000905	1.9906285097822547	0.8463536000344902	0.0	1.0	2.0	1back
67	999.587432899978	1.9905603097286075	0.7630085002165288	2.0	1.0	2.0	1back
68	1001.5874529001303	1.9904502101708204	0.6962395999580622	2.0	1.0	2.0	1back
69	1003.587470700033	1.990047510014847	0.4961332001257688	2.0	1.0	2.0	1back
70	1005.5875111999922	1.9907036100048572	0.6462761999573559	0.0	1.0	2.0	1back
