	order	onset	duration	rt	correct
0	2		0.0	[]	[]
1	2		0.0	[]	[]
2	2	85.57242260000203	0.8423949295829516		1
3	2	86.42241279999143	1.9912728899798822		1
4	2	88.42243859998416	1.9911749900202267		1
5	2	90.4224441999977	1.9909851900010835	0.8358965999796055	1
6	2	92.42245250000269	1.9912778899888508		1
7	2	94.42246649999288	1.9910233900009189		1
8	2	96.42249510000693	1.9914870900392998		1
9	2	98.42239239998162	1.9911400899873115		1
10	2	100.42252399999416	1.9913573900121264	0.5503509999834932	1
11	2	102.42249789999914	1.9912425900110975		1
12	2	104.42255170000135	1.9910220900201239		1
13	2	106.42253549999441	1.9913725900114514	0.4335900000005495	1
14	2	108.42257209998206	1.9912826900254004		1
15	2	110.42258680000668	1.9913351899886038		1
16	2	112.42261529999087	1.991149290028261		1
17	2	114.42262520000804	1.9890540899941698		1
18	2	116.42263089999324	1.991032490012003		1
19	2	118.42265520000365	1.9912419900065288		1
20	2	120.42266899999231	1.991216889990028	0.5335795999853872	1
21	2	122.42266149999341	1.9913489900063723		1
22	2	124.42267959998571	1.9910185899934731		1
23	2	126.42270209998242	1.9913465900172014	0.46699549999902956	1
24	2	128.4226975000056	1.991342289984459		1
25	2	130.42272659999435	1.9912941899965517		1
26	2	132.42274670000188	1.9912572899775114		1
27	2	134.42274629999883	1.9894561899709515		1
28	2	136.42277060000924	1.9911674900213256		1
29	2	138.42277259999537	1.9913739899930079	0.41700639997725375	1
30	2	140.42280929998378	1.9912307899794541		1
31	2	142.42281899999944	1.9913178900023922	0.6004452000197489	0
32	2	144.4228274000052	1.9911643900268245	1.2670291000104044	1
33	2	146.42285129998345	1.99108798999805		1
34	2	148.42286649998277	1.9913158899871632		1
35	2	150.42287459998624	1.9911574900033884		1
36	2	152.42288289999124	1.9912798900040798		1
37	2	154.42292019998422	1.991051190008875		1
38	2	156.4229231000063	1.9912628900201526	0.5003564000071492	1
39	2	158.4229217999964	1.9911469899816439		1
40	2	160.42295609999564	1.9913994899834506		1
41	2	162.4229694000096	1.9912626900186297	0.48357430001487955	1
42	2	164.42296480000368	1.9908176900062244		1
43	2	166.4230081999849	1.9913241899921559		1
44	2	168.42301540001063	1.9912875900336076		1
45	2	170.423028899997	1.9913382900122087		1
46	2	172.42303909998736	1.9913216900022235		1
47	2	174.4230527000036	1.9908204899984412		1
48	2	176.4230736999889	1.9913384900137316	0.41688050000811927	1
49	2	178.4230961999856	1.9911715899943374		1
50	2	180.42311499998323	1.9912132899626158		1
51	2	182.42312649998348	1.9913830899749883	0.4191822000138927	1
52	2	184.42315019998932	1.9908461899904069		1
53	2	186.42315580000286	1.9910448899900075		1
54	2	188.42315580000286	1.991098790022079		1
55	2	190.42319770000177	1.991295789979631		1
56	2	192.42320570000447	1.9910160900035407	0.4335882000159472	1
57	2	194.42321429998265	1.9910105899907649		1
58	2	196.4232473000011	1.9913049900205806		1
59	2	198.42324060000828	1.991353790013818		1
60	2	200.42323939999915	1.9913116899842862		1
61	2	202.42326989999856	1.9907094899972435	0.533484799991129	0
62	2	204.42327880000812	1.9911027899943292		1
63	2	206.42331369998283	1.9912767900095787		1
64	2	208.42331579999882	1.9912452900025528		1
65	2	210.42333620000863	1.9911304900015239	0.400359599996591	1
66	2	212.4233556999825	1.9904352900048252		1
67	2	214.42340709999553	1.9906592899933457		1
68	2	216.42337959998986	1.9912993900070433		1
69	2	218.4233957999968	1.9912694899830967		1
70	2	220.42339539999375	1.9913547900214326	0.6502741999865975	1
71	2	222.42342129998724	1.990903990023071		1
72	2	224.42344980000053	1.991026289993897		1
73	2	226.42334229999688	1.991320189961698		0
74	2	228.42345100000966	1.9913344900123775		1
75	2	230.4233658000012	1.9913512900238857		1
76	2	232.423515100003	1.9911573900317308		1
